abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"The Spring, the ""green, welcome Spring,"" has come again. The bright, sunny sky, and warm, luxurious atmosphere of yesterday, heralded its approach, ",https://www.nytimes.com/1861/03/01/archives/tokens-of-spring.html,,"The Spring, the ""green, welcome Spring,"" has come again. The bright, sunny sky, and warm, luxurious atmosphere of yesterday, heralded its approach, and the long-continued quiescence of Winter seemed fairly to give way before the vivifying beams of the vernal sun. Though the trees of Printing-house Park still look gaunt and chilly, and the withered grass-plots give no sign of life, yet underneath the surface the forces of nature are now actively mustering themselves, and the tender blades already begin to feel their way upward through the hard soil; a few days more of genial warmth and they will shoot forth into the air, and the leaf-stems on the trees, also, will begin to swell, and the leaflets burst forth.",4,The New York Times,[],"{'main': 'TOKENS OF SPRING.', 'kicker': None, 'content_kicker': None, 'print_headline': 'TOKENS OF SPRING.', 'name': None, 'seo': None, 'sub': None}",[],1861-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/032a8e6a-7a33-5aae-bd51-b3b7910a6775,296,nyt://article/032a8e6a-7a33-5aae-bd51-b3b7910a6775
"Gentlemen at the North very correctly suppose that all that is worth hearing may be found in the newspapers; so, while they are partaking of ... ",https://www.nytimes.com/1861/03/01/archives/from-charleston-southern-papers-not-newspapers-the-ironplated.html,,"CHARLESTON, C. S. A., Monday, Feb. 25, 1861.",5,The New York Times,[],"{'main': 'FROM CHARLESTON.; SOUTHERN PAPERS NOT NEWSPAPERS THE IRONPLATED FLOATING BATTERY OF LIEUT. HAMILTON ACTUALLY OFF COTTON GOING NORTH BY RAIL, AND THE FEARS OF THE SOUTH ON THE SUBJECT THE TARIFF A SORE SUBJECT FLORIDA LOOKING UP PREPARATIONS IN GEORGIA AND SLOW TENNESSEE, &C.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FROM CHARLESTON.; SOUTHERN PAPERS NOT NEWSPAPERS THE IRONPLATED FLOATING BATTERY OF LIEUT. HAMILTON ACTUALLY OFF COTTON GOING NORTH BY RAIL, AND THE FEARS OF THE SOUTH ON THE SUBJECT THE TARIFF A SORE SUBJECT FLORIDA LOOKING UP PREPARATIONS IN GEORGIA AND SLOW TENNESSEE, &C.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}]",1861-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06fb62ef-e130-59df-8b5b-dd40160ec8cb,1806,nyt://article/06fb62ef-e130-59df-8b5b-dd40160ec8cb
"Chauncy Barnard, Appellant, vs. John B. Mount, Respondent. This was an appeal from the judgment in the case at Circuit. The case came on ... ",https://www.nytimes.com/1861/03/01/archives/commissions-on-the-sale-of-the-hippodrome-property-supreme-court.html,,"Chauncy Barnard, Appellant, vs. John B. Mount, Respondent. -- This was an appeal from the judgment in the case at Circuit. The case came on before Justice ALLEN and a Jury, was tried, and on motion of the defendant, after the plaintiff had rested his case, the complaint was dismissed.",3,The New York Times,[],"{'main': 'Commissions on the Sale of the Hippodrome Property.; SUPREME COURT GENERAL TERM. Before Justices Clerke, Sutherland and Ingraham.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Commissions on the Sale of the Hippodrome Property.; SUPREME COURT GENERAL TERM. Before Justices Clerke, Sutherland and Ingraham.', 'name': None, 'seo': None, 'sub': None}",[],1861-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a86a3ac-9515-5ab7-a425-5b7d64a17ef0,180,nyt://article/0a86a3ac-9515-5ab7-a425-5b7d64a17ef0
ACADEMY OF MUSIC. -- DON GIOVANNI.,https://www.nytimes.com/1861/03/01/archives/amusements-this-evening.html,,ACADEMY OF MUSIC. -- DON GIOVANNI.,4,The New York Times,[],"{'main': 'Amusements this Evening.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Amusements this Evening.', 'name': None, 'seo': None, 'sub': None}",[],1861-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0dd5f9e7-99b3-52f4-81e8-82564fc4da6c,83,nyt://article/0dd5f9e7-99b3-52f4-81e8-82564fc4da6c
"LONDONDERRY, Friday, Feb. 15.",https://www.nytimes.com/1861/03/01/archives/latest-by-telegraph.html,,"LONDONDERRY, Friday, Feb. 15.",8,The New York Times,[],"{'main': 'LATEST BY TELEGRAPH.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LATEST BY TELEGRAPH.', 'name': None, 'seo': None, 'sub': None}",[],1861-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1531127c-7972-50d7-97dc-97295c19c08f,454,nyt://article/1531127c-7972-50d7-97dc-97295c19c08f
"On Tuesday evening the Police of the Twenty-first Ward were informed by the owner of the tenement house, No. 186 East Twenty-eighth-street, that there was a quantity of stolen goods in one of the rooms of that house, which was occupied by two young men. Sergeant WARD and Officer VER BRYCK immediately went to the place designated, where they found the door of the room locked. It was forced open, but it being dark inside, the Sergeant sent his companion for a light, he locking himself inside meantime. While thus waiting two men triad the door from the outside, but finding it fastened attempted to escape, when the Sergeant rushed from the inside, and succeeded in capturing one of them, while the other escaped. On searching the apartment silks, lace goods, gloves, &c., to the value of $250 were found. A quantity of burglars' implements were also seized, some of which were of superior workmanship. The prisoner, on being taken to the Station-house, gave his name as John Brown, and was locked up for examination. The goods recovered, supposed to be the proceeds of burglarious operations, are detained at the Twenty-first Precinct Station-house for identification.",https://www.nytimes.com/1861/03/01/archives/police-reports-burglars-in-a-tenement-house.html,,"On Tuesday evening the Police of the Twenty-first Ward were informed by the owner of the tenement house, No. 186 East Twenty-eighth-street, that there was a quantity of stolen goods in one of the rooms of that house, which was occupied by two young men. Sergeant WARD and Officer VER BRYCK immediately went to the place designated, where they found the door of the room locked. It was forced open, but it being dark inside, the Sergeant sent his companion for a light, he locking himself inside meantime. While thus waiting two men triad the door from the outside, but finding it fastened attempted to escape, when the Sergeant rushed from the inside, and succeeded in capturing one of them, while the other escaped. On searching the apartment silks, lace goods, gloves, &c., to the value of $250 were found. A quantity of burglars' implements were also seized, some of which were of superior workmanship. The prisoner, on being taken to the Station-house, gave his name as John Brown, and was locked up for examination. The goods recovered, supposed to be the proceeds of burglarious operations, are detained at the Twenty-first Precinct Station-house for identification.",3,The New York Times,[],"{'main': 'Police Reports.; BURGLARS IN A TENEMENT HOUSE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Police Reports.; BURGLARS IN A TENEMENT HOUSE.', 'name': None, 'seo': None, 'sub': None}",[],1861-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1804bc81-1bbe-5e4b-baa2-ec47c87caf17,195,nyt://article/1804bc81-1bbe-5e4b-baa2-ec47c87caf17
"The Albany States man wishes to know whether ""Border Unionism is not disguised Secession."" Judging ",https://www.nytimes.com/1861/03/01/archives/the-real-unionists.html,,"The Albany States man wishes to know whether ""Border Unionism is not disguised Secession."" Judging from the appearances we should think not. The ""Border Unionists"" seem to have too serious a time of it, to be merely playing a game. Unionism with them amounts to something, because it costs something. They are compelled to breast the swelling popular current of their own States. They run the risk of political ruin by defending the Union against the attacks of its enemies at home. They are charged with Abolitionism and are compelled to run the gauntlet of political persecution.",4,The New York Times,[],"{'main': 'THE REAL UNIONISTS', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE REAL UNIONISTS', 'name': None, 'seo': None, 'sub': None}",[],1861-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/19421df2-237b-58ce-ba6a-3fa36b1934d2,251,nyt://article/19421df2-237b-58ce-ba6a-3fa36b1934d2
Leonard J. Graham vs. Kyle et al. -- Motion granted. No costs.,https://www.nytimes.com/1861/03/01/archives/decisions-supreme-court-chambers.html,,Leonard J. Graham vs. Kyle et al. -- Motion granted. No costs.,3,The New York Times,[],"{'main': 'Decisions.; SUPREME COURT CHAMBERS', 'kicker': None, 'content_kicker': None, 'print_headline': 'Decisions.; SUPREME COURT CHAMBERS', 'name': None, 'seo': None, 'sub': None}",[],1861-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1dbfebc9-3110-5a3b-8b10-f5e71760c505,46,nyt://article/1dbfebc9-3110-5a3b-8b10-f5e71760c505
"We Publish this morning, perhaps to the exclusion of more interesting matter, a sketch of some remarks made by Mr. Raymonds a few evenings since, on the position and policy of the Republican Party. Its main drift is to urge ... ",https://www.nytimes.com/1861/03/01/archives/policy-of-the-republican-party.html,,"-- We Publish this morning, perhaps to the exclusion of more interesting matter, a sketch of some remarks made by Mr. Raymonds a few evenings since, on the position and policy of the Republican Party. Its main drift is to urge the policy of terminating what little there is left of the controversy concerning Slavery in the Territories, and of rallying around the Administration all who are devoted to the Union and the Constitution, and especially to aid those who are struggling in the Border States against the attempt to drag them into the new Confederacy. In this way Mr. RAYMOND thinks the Border States may be retained in the Union, which is the first step towards a reorganization of the Confederacy and the restoration of our old relations. After that has been accomplished, he thinks that Louisiana would speedily be revolutionized, -- that the Union-men would secure control of her affairs, and repeal the ordinance of secession: -- that Mississippi would soon follow this example, and that thus one after another the people of the Gulf States, under the pressure of heavy taxation, the lack of postal facilities, a poor and unprofitable commerce, the increasing discontent of all classes and the general lack of incentives and stimulants to public action, would reverse the policy now adopted and resume their allegiance to the Federal Union.",4,The New York Times,[],"{'main': 'POLICY OF THE REPUBLICAN PARTY.', 'kicker': None, 'content_kicker': None, 'print_headline': 'POLICY OF THE REPUBLICAN PARTY.', 'name': None, 'seo': None, 'sub': None}",[],1861-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/20b812f3-ddce-5d72-a2b2-5415ff75ff09,327,nyt://article/20b812f3-ddce-5d72-a2b2-5415ff75ff09
"Ship President Fillmore, from --, to Dunham & Dimon.",https://www.nytimes.com/1861/03/01/archives/below.html,,"Ship President Fillmore, from --, to Dunham & Dimon.",8,The New York Times,[],"{'main': 'Below.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Below.', 'name': None, 'seo': None, 'sub': None}",[],1861-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/221ba609-b4f7-52ee-8a66-9b3ecbbabef2,29,nyt://article/221ba609-b4f7-52ee-8a66-9b3ecbbabef2
