abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
Reverse not from Gen. Gilmore's Advice; Grant's and McClellan's Advance on,https://www.nytimes.com/1864/06/01/archives/news-from-washington-gen-grant-before-richmond-gen-butler-from-port.html,Reverse not from Gen. Gilmore's Advice; Grant's and McClellan's Advance on,"WASHINGTON, Tuesday, May 31.",,4,The New York Times,[],"{'main': 'NEWS FROM WASHINGTON.; GEN. GRANT BEFORE RICHMOND. GEN. BUTLER. FROM PORT ROYAL. CONSTITUTIONAL AMENDMENT QUESTION. BANK TAX. AIR LINE RAILROAD. DEPARTMENT OF MISSOURI. ARMY NEWS. THE WOUNDED. DEATHS OF SOLDIERS IN HOSPITAL. Dispatches to the Associated Press. THE REBEL IRON-CLADS BUILDING AT FRENCH PORTS. SEVEN-THIRTY NOTES. TIMORE CONVENTION. THE BRAZIL STEAMSHIP LINE. FROM GIBRALTAR. INDIANS IN MINNESOTA.', 'kicker': None, 'content_kicker': None, 'print_headline': 'NEWS FROM WASHINGTON.; GEN. GRANT BEFORE RICHMOND. GEN. BUTLER. FROM PORT ROYAL. CONSTITUTIONAL AMENDMENT QUESTION. BANK TAX. AIR LINE RAILROAD. DEPARTMENT OF MISSOURI. ARMY NEWS. THE WOUNDED. DEATHS OF SOLDIERS IN HOSPITAL. Dispatches to the Associated Press. THE REBEL IRON-CLADS BUILDING AT FRENCH PORTS. SEVEN-THIRTY NOTES. TIMORE CONVENTION. THE BRAZIL STEAMSHIP LINE. FROM GIBRALTAR. INDIANS IN MINNESOTA.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'RICHMOND', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Editorials', 'rank': 2, 'major': 'N'}]",1864-06-01 05:00:00+00:00,article,,Archives,"{'original': 'Special Dispatches to the New-York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/03b2914a-9ee3-5032-9add-740bf7bacb64,1434,nyt://article/03b2914a-9ee3-5032-9add-740bf7bacb64,
"SPECIAL SESSION ...FRIDAY, May 27, 1864.",https://www.nytimes.com/1864/06/01/archives/the-city-government-board-of-aldermen.html,,"SPECIAL SESSION ...FRIDAY, May 27, 1864.",,10,The New York Times,[],"{'main': 'THE CITY GOVERNMENT.; BOARD OF ALDERMEN.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE CITY GOVERNMENT.; BOARD OF ALDERMEN.', 'name': None, 'seo': None, 'sub': None}",[],1864-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/061f9b17-b9a7-5621-8aa4-653abcc16997,10076,nyt://article/061f9b17-b9a7-5621-8aa4-653abcc16997,
"CLEVELAND, Tuesday, May 31.",https://www.nytimes.com/1864/06/01/archives/tuesdays-proceedings-the-preliminary-organization-effected-john.html,,"CLEVELAND, Tuesday, May 31.",,8,The New York Times,[],"{'main': ""TUESDAY'S PROCEEDINGS.; The Preliminary, Organization Effected John Cochrane President of the Convention."", 'kicker': None, 'content_kicker': None, 'print_headline': ""TUESDAY'S PROCEEDINGS.; The Preliminary, Organization Effected John Cochrane President of the Convention."", 'name': None, 'seo': None, 'sub': None}",[],1864-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b24448d-9407-523a-901b-924097da5b50,3272,nyt://article/0b24448d-9407-523a-901b-924097da5b50,
Rebel Rams; The Stoppage in; Rebel Rains Stopped by Government,https://www.nytimes.com/1864/06/01/archives/stoppage-of-the-rebel-rams-in-france.html,Rebel Rams; The Stoppage in; Rebel Rains Stopped by Government,"The French Minister of State announced explicitly, in the last debate on the Mexican question, that orders had been given by the Government to detain the so-called Confederate ships, now building in the French ports, till their neutral character was clearly established. This announcement will give special satisfaction this side of the water. It is well understood that those vessels, four in number, were near completion, and were of a very formidable character. Were they to go forth on the business for which they were designed; the havoc they would do would be great; falling short of that which has been committed by the Anglo-rebel cruisers, only because the field has been thinned.",,4,The New York Times,[],"{'main': 'Stoppage of the Rebel Rams in France.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Stoppage of the Rebel Rams in France.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'France', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'FOREIGN', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Editorials', 'rank': 3, 'major': 'N'}]",1864-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/150682b1-49d2-5549-adcb-7e49ec8cbf0b,591,nyt://article/150682b1-49d2-5549-adcb-7e49ec8cbf0b,
"Judges of the Superior Court, Judges of the Court of Common Pleas and the Supervisors met yesterday in the chambers of the Board of Supervisors, Chief Justice ROBERTSON presiding, and proceeded to appoint a Commissioner in the manner provided by law. Supervisor ELIJAH F. PURDY nominated DOUGLASS TAYLOR, Esq., for the position, and on motion of Judge GARVIN a viva voce vote was taken, resulting in Mr. TAYLOR's unanimous election.",https://www.nytimes.com/1864/06/01/archives/commissioner-of-jurors-judge-french-having-resigned-the-above.html,,"Judges of the Superior Court, Judges of the Court of Common Pleas and the Supervisors met yesterday in the chambers of the Board of Supervisors, Chief Justice ROBERTSON presiding, and proceeded to appoint a Commissioner in the manner provided by law. Supervisor ELIJAH F. PURDY nominated DOUGLASS TAYLOR, Esq., for the position, and on motion of Judge GARVIN a viva voce vote was taken, resulting in Mr. TAYLOR's unanimous election.",,1,The New York Times,[],"{'main': 'COMMISSIONER OF JURORS. Judge FRENCH having resigned the above office, a convention of the...', 'kicker': None, 'content_kicker': None, 'print_headline': 'COMMISSIONER OF JURORS. Judge FRENCH having resigned the above office, a convention of the...', 'name': None, 'seo': None, 'sub': None}",[],1864-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/22480b1f-bbe7-5161-9476-ace7cd90ba6d,96,nyt://article/22480b1f-bbe7-5161-9476-ace7cd90ba6d,
Command arrived at Vicksburgh,https://www.nytimes.com/1864/06/01/archives/a-good-military-movement.html,Command arrived at Vicksburgh,"-- A telegram from Cairo, which we gave yesterday, announced that ""nineteen boats had arrived at Vicksburgh; with Gen. A.J. SMITH'S command."" This is the force which some three months since moved from Vicksburgh down the Mississippi, entered the Red River, convoyed by Admiral PORTER's gunboats, captured Fort De Russey, moved up as far as Natchitoches, joined the Banks expedition, took part in the Grand Ecore campaign, and by a timely and splendid blow saved the army of Gen. BANKS from a total route. It then steamed down the Red River as far as Alexandria, and from thence has gone to its confluence and up the Mississippi to its original point of departure at Vicksburgh.",,4,The New York Times,[],"{'main': 'A GOOD MILITARY MOVEMENT', 'kicker': None, 'content_kicker': None, 'print_headline': 'A GOOD MILITARY MOVEMENT', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Editorials', 'rank': 1, 'major': 'N'}]",1864-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3143849d-d52a-55d1-904f-085dba0a4ea6,288,nyt://article/3143849d-d52a-55d1-904f-085dba0a4ea6,
Meeting on Surrender; Mayor Imprisoned for Advocating,https://www.nytimes.com/1864/06/01/archives/third-dispatch-news-from-gen-grant-via-gen-butler-state-of-affairs.html,Meeting on Surrender; Mayor Imprisoned for Advocating,[OFFICIAL.],,1,The New York Times,[],"{'main': 'THIRD DISPATCH.; News from Gen. Grant via Gen. Butler-- State of Affairs in Richmond--Shall the City be Burned or Surrendered--The Mayor Put in Castle Thunder for Advocating a Surrender--The Enemy Attack Gen. Butler and are Repulsed.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THIRD DISPATCH.; News from Gen. Grant via Gen. Butler-- State of Affairs in Richmond--Shall the City be Burned or Surrendered--The Mayor Put in Castle Thunder for Advocating a Surrender--The Enemy Attack Gen. Butler and are Repulsed.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'RICHMOND', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'WAR', 'rank': 2, 'major': 'N'}]",1864-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3149a801-cd35-5767-ab3b-c1dc39e87664,142,nyt://article/3149a801-cd35-5767-ab3b-c1dc39e87664,
"Major-Gen. Dix:  A dispatch from Gen. GRANT, dated at 6 o'clock this morning, at Hawes' Shop, has just been received. It is as follows:  ",https://www.nytimes.com/1864/06/01/archives/second-dispatch-news-from-gen-grant-to-6-oclock-tuesday-morning-a.html,,"WAR DEPARTMENT, WASHINGTON, Tuesday, May 31 -- 8 P.M.",,1,The New York Times,[],"{'main': ""SECOND DISPATCH.; News from Gen. Grant to 6 o'clock Tuesday Morning A Partial Battle on Monday Evening The Enemy Attack Warren and Are Repulsed Hancock Engaged and Drives the Rebels from an Intrenched Position Indications that Lee is Getting Behind the Chickahominy.[OFFICIAL.]"", 'kicker': None, 'content_kicker': None, 'print_headline': ""SECOND DISPATCH.; News from Gen. Grant to 6 o'clock Tuesday Morning A Partial Battle on Monday Evening The Enemy Attack Warren and Are Repulsed Hancock Engaged and Drives the Rebels from an Intrenched Position Indications that Lee is Getting Behind the Chickahominy.[OFFICIAL.]"", 'name': None, 'seo': None, 'sub': None}",[],1864-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/31670141-dc96-5100-b07f-a83e4e9a5d18,515,nyt://article/31670141-dc96-5100-b07f-a83e4e9a5d18,
Nominated for President by Cleveland Convention; New-Hampshire Union State Convention,https://www.nytimes.com/1864/06/01/archives/the-war-on-the-mississippi-official-report-from-admiral-porter-from.html,Nominated for President by Cleveland Convention; New-Hampshire Union State Convention,"WASHINGTON, Tuesday, May 31.",,1,The New York Times,[],"{'main': 'THE WAR ON THE MISSISSIPPI.; Official Report from Admiral Porter. From California. New-Hampshire Union State Convention. Boston Bank Statement. From the South.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE WAR ON THE MISSISSIPPI.; Official Report from Admiral Porter. From California. New-Hampshire Union State Convention. Boston Bank Statement. From the South.', 'name': None, 'seo': None, 'sub': None}",[],1864-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3643958c-ef06-5776-bba1-cc87f151d614,558,nyt://article/3643958c-ef06-5776-bba1-cc87f151d614,
City of Limerick....May 31..New-York....Liverpool.,https://www.nytimes.com/1864/06/01/archives/movements-of-european-steamers-from-america-for-neworleans-european.html,,City of Limerick....May 31..New-York....Liverpool.,,2,The New York Times,[],"{'main': 'Movements of European Steamers. FROM AMERICA.; For New-Orleans. European Mails. For Havana, New-Orleans, &c. For the South Pacific, &c. Departure of Domestic Mails.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Movements of European Steamers. FROM AMERICA.; For New-Orleans. European Mails. For Havana, New-Orleans, &c. For the South Pacific, &c. Departure of Domestic Mails.', 'name': None, 'seo': None, 'sub': None}",[],1864-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/47b48d50-61dc-5587-a347-1d96dd534067,300,nyt://article/47b48d50-61dc-5587-a347-1d96dd534067,
