abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
"NEAR PETERSBURGH, Monday, June 27.",https://www.nytimes.com/1864/07/01/archives/operations-in-the-frontthe-city-point-railroadchanges-in-the.html,,"NEAR PETERSBURGH, Monday, June 27.",,8,The New York Times,[],"{'main': 'Operations in the Front--The City Point Railroad--Changes in the Lines--Rebel Sharpshooters.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Operations in the Front--The City Point Railroad--Changes in the Lines--Rebel Sharpshooters.', 'name': None, 'seo': None, 'sub': None}",[],1864-07-01 05:00:00+00:00,article,,Archives,"{'original': 'Correspondence of the Washington Chronicle', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0461d39f-d3e6-5510-a18d-fb22341d309c,432,nyt://article/0461d39f-d3e6-5510-a18d-fb22341d309c,
"Centreville Course, L I; Second Day (N Y J C)",https://www.nytimes.com/1864/07/01/archives/turf-record-newyork-jockey-club-meeting-second-daycentreville.html,"Centreville Course, L I; Second Day (N Y J C)","Wednesday was the second day, of the meeting of the New-York Jockey Club. The two, great events on the cards being the three near old sweepstakes, mile heats, and the Jocsey Club purse, single dash of two miles for all ages, for which the sole contestants were the famous mare Idlewild and the equally famous horse Reporter. Each had beaten the other in previous contests, and the chief interest of Wednesday's racing was centered in the renewal of their encounter, which proved to be a most hollow affair, Reporter winning on any terms he pleased. The attendance was slim, owing to the utter lack of tact or good faith on the part of the Jamaica Railroad Company. The following is an epitome of the day's proceedings:",,2,The New York Times,[],"{'main': 'TURF RECORD.; New-York Jockey Club Meeting. SECOND DAY--CENTREVILLE COURSE, L.I.--IDLEWILD BEATEN BY REPORTER. FIRST RACE. TIME. SECOND RACE. TIME. TROTTING AT THE UNION COURSE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'TURF RECORD.; New-York Jockey Club Meeting. SECOND DAY--CENTREVILLE COURSE, L.I.--IDLEWILD BEATEN BY REPORTER. FIRST RACE. TIME. SECOND RACE. TIME. TROTTING AT THE UNION COURSE.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}]",1864-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/069f95d3-3afb-54de-baea-92be01bac3cb,822,nyt://article/069f95d3-3afb-54de-baea-92be01bac3cb,
"Steamers Fannie, Fenton, Philadelphia, Loper  Kirkpatrick; Fanny Cad Wallader, Pierson, Baltimore, Wm. Dalzell.  ",https://www.nytimes.com/1864/07/01/archives/marine-intelligence-cleared-arrived.html,,"NEW-YORK....THURSDAY, June 30.",,8,The New York Times,[],"{'main': 'MARINE INTELLIGENCE.; Cleared. Arrived.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MARINE INTELLIGENCE.; Cleared. Arrived.', 'name': None, 'seo': None, 'sub': None}",[],1864-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b7e9e9c-b896-53a5-9e4b-7e6bdbb590c7,1120,nyt://article/0b7e9e9c-b896-53a5-9e4b-7e6bdbb590c7,
"The arrangements for the celebration of the Fourth of July, by the army and navy, in this vicinity and elsewhere, are progressing rapidly. On Governor's Island, the old headquarters of the Department of the East, a salute will be fired at the usual time, a dress parade may come off if the day is fine, and the Declaration of Independence will not be forgotten. The soldiers of the regular army look forward with joy to the anniversary of the nation's birthday. The navy will honor the occasion by saluting and dressing ship. The magnitude of the war fleet in harbor at present renders it likely that a more picturesque display of bunting was never seen in our harbor than can be witnessed on the coming Fourth. The receiving ship North Carolina, the old razee Savannah, now our local school ship; the steam-frigate Niagara, and 50 sail beside, will contribute to the show. The commandants of the foreign fleet in port will be formally informed by Admiral PAULDING, on the 2d, of the approaching festival, and will fire salutes of course. In San Francisco, Callao, Hong Kong, Spezzia, Rio Janeiro, Queenstown, Lisbon, Alexandria, Southampton, and 20 other commercial rendezvous, such of our naval vessels as have been spared from blockading duty, will fire for the home of the free. It is not improper to say that an experience of four years' cruising in an American man-of-war has proved that no holiday is welcomed with more genuine friendliness, by sailors and soldiers everywhere, than ours.",https://www.nytimes.com/1864/07/01/archives/the-fourth-of-july-how-the-army-and-navy-will-celebrate-it.html,,"The arrangements for the celebration of the Fourth of July, by the army and navy, in this vicinity and elsewhere, are progressing rapidly. On Governor's Island, the old headquarters of the Department of the East, a salute will be fired at the usual time, a dress parade may come off if the day is fine, and the Declaration of Independence will not be forgotten. The soldiers of the regular army look forward with joy to the anniversary of the nation's birthday. The navy will honor the occasion by saluting and dressing ship. The magnitude of the war fleet in harbor at present renders it likely that a more picturesque display of bunting was never seen in our harbor than can be witnessed on the coming Fourth. The receiving ship North Carolina, the old razee Savannah, now our local school ship; the steam-frigate Niagara, and 50 sail beside, will contribute to the show. The commandants of the foreign fleet in port will be formally informed by Admiral PAULDING, on the 2d, of the approaching festival, and will fire salutes of course. In San Francisco, Callao, Hong Kong, Spezzia, Rio Janeiro, Queenstown, Lisbon, Alexandria, Southampton, and 20 other commercial rendezvous, such of our naval vessels as have been spared from blockading duty, will fire for the home of the free. It is not improper to say that an experience of four years' cruising in an American man-of-war has proved that no holiday is welcomed with more genuine friendliness, by sailors and soldiers everywhere, than ours.",,8,The New York Times,[],"{'main': 'The Fourth of July.; HOW THE ARMY AND NAVY WILL CELEBRATE IT.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Fourth of July.; HOW THE ARMY AND NAVY WILL CELEBRATE IT.', 'name': None, 'seo': None, 'sub': None}",[],1864-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/147324f0-afc4-5478-b8db-afafa4123c4b,253,nyt://article/147324f0-afc4-5478-b8db-afafa4123c4b,
"The United States steam-transport Merrimack, Capt. SAMPSON, from New-Orleans and the Balize, June 23, with passengers to United States Quartermaster, June 24, lat. 26&#176; 28&#8242;, long. 86&#176; 01&#8242;, arrived yesterday. She passed a bark bound northwest, showing a red burgee with white letters; same day, steamers Mississippi and Yazoo, bound south; 26th, lat. 25&#176; 54&#8242;, saw three ships, one bark, two brigs and five schooners, bound north; 29th, lat. 38&#176;, long. 74&#176; 30&#8242;, passed bark American Eagle, for New-York.",https://www.nytimes.com/1864/07/01/archives/from-neworleans-arrival-of-the-merrimack-with-dates-to-june-23.html,,"The United States steam-transport Merrimack, Capt. SAMPSON, from New-Orleans and the Balize, June 23, with passengers to United States Quartermaster, June 24, lat. 26° 28′, long. 86° 01′, arrived yesterday. She passed a bark bound northwest, showing a red burgee with white letters; same day, steamers Mississippi and Yazoo, bound south; 26th, lat. 25° 54′, saw three ships, one bark, two brigs and five schooners, bound north; 29th, lat. 38°, long. 74° 30′, passed bark American Eagle, for New-York.",,8,The New York Times,[],"{'main': 'FROM NEW-ORLEANS.; Arrival of the Merrimack with Dates to June 23.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FROM NEW-ORLEANS.; Arrival of the Merrimack with Dates to June 23.', 'name': None, 'seo': None, 'sub': None}",[],1864-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1f24cb63-4bf0-515d-a445-26d0a59e2ad8,79,nyt://article/1f24cb63-4bf0-515d-a445-26d0a59e2ad8,
"Atlantic, of Brooklyn, vs. Umpire; Championship",https://www.nytimes.com/1864/07/01/archives/base-ball-atlantic-vs-umpirechampionship-game.html,"Atlantic, of Brooklyn, vs. Umpire; Championship","Yesterday afternoon the Capitoline Ball Grounds, at Bedford, L.I., was visited by at least four thousand spectators, including a large number of ladies, to witness the important contest between the above noted prominent ball associations. It was in the year 1857 when these clubs played their last match, and as both have changed in players since that date the present match was of more than ordinary interest. The Atlantics, who, by-the bye, were short the services of C. SMITH (third base) and CRANE, (centre,) playing substitutes opened the game at the bat, and obtained five runs. The Empires got two runs in their first bout, when the Atlantics added three in the second innings. But now, unfortunately, a heavy shower of rain put a stop to the play, but in about half an hour the players again came on the ground, the result being that the Empires made eight runs in their third innings, which made them ten to eight. The rain again stopped the play, when the game stood a tie in five innings, as follows;",,4,The New York Times,[],"{'main': 'Base Ball.; ATLANTIC VS. UMPIRE--CHAMPIONSHIP GAME.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Base Ball.; ATLANTIC VS. UMPIRE--CHAMPIONSHIP GAME.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}]",1864-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1fa1264b-ceb6-5873-a45e-702f6702801a,208,nyt://article/1fa1264b-ceb6-5873-a45e-702f6702801a,
"Sketch of, April to June, 1864; TIMES Cor.",https://www.nytimes.com/1864/07/01/archives/gen-shermans-army-detail-of-the-campaignsketch-of-operationsthe.html,"Sketch of, April to June, 1864; TIMES Cor.","I shall endeavor to give you a correct but brief and readable description of the entire campaign in Georgia, up to the present time.",,1,The New York Times,[],"{'main': ""GEN. SHERMAN'S ARMY.; Detail of the Campaign--Sketch of Operations--The Battles at Tunnell Hill, Rosedon, Dalton, &c.--Summary of the Losses. ITS COMMENCEMENT. CAPTURE OF TUNNEL HILL. AN UNSUCCESSFUL ATTACK UPON BUZZARD ROOST RIDGE BY THE ARMY OF THE CUMBERLAND. FLANKING OF DALTON BY SCHOFIELD, THE BATTLE AT AND CAPTURE OF RESACA. TO KINGSTON. THE CAPTURE OF ROME. THE ONWARD MOVEMENT AND THE BATTLES NEAR DALLAS. SKIRMISHING AND RAIN. THE LOSSES."", 'kicker': None, 'content_kicker': None, 'print_headline': ""GEN. SHERMAN'S ARMY.; Detail of the Campaign--Sketch of Operations--The Battles at Tunnell Hill, Rosedon, Dalton, &c.--Summary of the Losses. ITS COMMENCEMENT. CAPTURE OF TUNNEL HILL. AN UNSUCCESSFUL ATTACK UPON BUZZARD ROOST RIDGE BY THE ARMY OF THE CUMBERLAND. FLANKING OF DALTON BY SCHOFIELD, THE BATTLE AT AND CAPTURE OF RESACA. TO KINGSTON. THE CAPTURE OF ROME. THE ONWARD MOVEMENT AND THE BATTLES NEAR DALLAS. SKIRMISHING AND RAIN. THE LOSSES."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'WAR', 'rank': 1, 'major': 'N'}]",1864-07-01 05:00:00+00:00,article,,Archives,"{'original': 'From our Special Correspondent. BIG SHANTY, Georgia, Friday, June 15', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2040619d-90ba-573d-a055-50aa0298cfc5,2518,nyt://article/2040619d-90ba-573d-a055-50aa0298cfc5,
"MEADOW BLUFF, Va., Saturday, June 25, Via GAULEY, Sunday, June 26.",https://www.nytimes.com/1864/07/01/archives/hunters-expedition-important-capturesthe-charlottesville-and.html,,"MEADOW BLUFF, Va., Saturday, June 25, Via GAULEY, Sunday, June 26.",,8,The New York Times,[],"{'main': ""HUNTER'S EXPEDITION.; Important Captures--The Charlottesville and Lynchburgh Railroad Cut--Bridge Burned and Seven Miles of Track Destroyed at Liberty--Reconnoissance at Lynchburgh--Rebels Reinforced from Richmond--Our Forces Withdraw--Railroad Destroyed East of Lynchburgh--Seven Guns Lost at Salem."", 'kicker': None, 'content_kicker': None, 'print_headline': ""HUNTER'S EXPEDITION.; Important Captures--The Charlottesville and Lynchburgh Railroad Cut--Bridge Burned and Seven Miles of Track Destroyed at Liberty--Reconnoissance at Lynchburgh--Rebels Reinforced from Richmond--Our Forces Withdraw--Railroad Destroyed East of Lynchburgh--Seven Guns Lost at Salem."", 'name': None, 'seo': None, 'sub': None}",[],1864-07-01 05:00:00+00:00,article,,Archives,"{'original': 'Special Dispatch to the Cincinnati Gazette', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2156ba46-9a9c-54f6-8a83-a90a7bfaa9ee,304,nyt://article/2156ba46-9a9c-54f6-8a83-a90a7bfaa9ee,
FROM AMERICA.,https://www.nytimes.com/1864/07/01/archives/movements-of-european-steamers.html,,FROM AMERICA.,,3,The New York Times,[],"{'main': 'Movements Of European Steamers.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Movements Of European Steamers.', 'name': None, 'seo': None, 'sub': None}",[],1864-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/267d51cd-c6a4-5105-a61d-b064ccbb030f,260,nyt://article/267d51cd-c6a4-5105-a61d-b064ccbb030f,
"On Saturday morning last the rebel Gen. WHARTON, with 2,500 men, made a raid on SHERMAN's rear, and interrupted, for a time, his communications. Five freight trains, loaded with army supplies, were captured between Ringgold and Dalton, and destroyed. The rebel cavalry are very active, and occasionally meet with success. Their chief aim appears to be to raid on the communications of our army. About a week ago Capt. GLOVER made a dash at the railroad five miles from Resaca, and succeeded in capturing and destroying two trains loaded with provisions. SHERMAN feels secure in his position, and his lines are steadily advancing. Fighting occurs every day. The boom of cannon and the rattle of musketry are heard in the early dawn, and the thundering echoes and bright flashes make grand the twilight hour. The rebels hold their strongly fortified position on the Chattahootchie River. SHERMAN will take Atlanta by a dextrously-executed flank movement. We learn from a gentleman just arrived from the front, whose connection with the army affords every facility to learn of its movements, the above facts. He was in Atlanta one week ago, and states that the citizens of that place feel insecure, and are moving further South. The Governor of Georgia is becoming sensitive in regard to the invasion of the State. He is out with a proclamation in the Atlanta papers, warning the Confederate authorities, and JOE JOHNSTON in particular, not to attempt to destroy Atlanta or the railroads extending from the city. He says that they are the property of the State, and he will use every means in his power to preserve them for the State. If necessary, he will call out the militia, and recall the Georgia troops in the Confederate service, to aid him in enforcing his proclamation. This sounds much like buncombe, and we presume it will so be regarded by the Confederate authorities. Our informant says that if JOHNSTON is driven from the Chattahoochie, he will not attempt to make a stand this side or Atlanta, or even at the city. Cedar Bluff, nine miles below the town, has been strongly fortified, and is considered impregnable. JOHNSTON will at once retreat to this position, if forced from his present stand, and will there offer battle. The Bluff can never be taken by assault. It will require a long and tedious siege to effect its downfall.",https://www.nytimes.com/1864/07/01/archives/the-raids-in-shermans-rear.html,,"On Saturday morning last the rebel Gen. WHARTON, with 2,500 men, made a raid on SHERMAN's rear, and interrupted, for a time, his communications. Five freight trains, loaded with army supplies, were captured between Ringgold and Dalton, and destroyed. The rebel cavalry are very active, and occasionally meet with success. Their chief aim appears to be to raid on the communications of our army. About a week ago Capt. GLOVER made a dash at the railroad five miles from Resaca, and succeeded in capturing and destroying two trains loaded with provisions. SHERMAN feels secure in his position, and his lines are steadily advancing. Fighting occurs every day. The boom of cannon and the rattle of musketry are heard in the early dawn, and the thundering echoes and bright flashes make grand the twilight hour. The rebels hold their strongly fortified position on the Chattahootchie River. SHERMAN will take Atlanta by a dextrously-executed flank movement. We learn from a gentleman just arrived from the front, whose connection with the army affords every facility to learn of its movements, the above facts. He was in Atlanta one week ago, and states that the citizens of that place feel insecure, and are moving further South. The Governor of Georgia is becoming sensitive in regard to the invasion of the State. He is out with a proclamation in the Atlanta papers, warning the Confederate authorities, and JOE JOHNSTON in particular, not to attempt to destroy Atlanta or the railroads extending from the city. He says that they are the property of the State, and he will use every means in his power to preserve them for the State. If necessary, he will call out the militia, and recall the Georgia troops in the Confederate service, to aid him in enforcing his proclamation. This sounds much like buncombe, and we presume it will so be regarded by the Confederate authorities. Our informant says that if JOHNSTON is driven from the Chattahoochie, he will not attempt to make a stand this side or Atlanta, or even at the city. Cedar Bluff, nine miles below the town, has been strongly fortified, and is considered impregnable. JOHNSTON will at once retreat to this position, if forced from his present stand, and will there offer battle. The Bluff can never be taken by assault. It will require a long and tedious siege to effect its downfall.",,2,The New York Times,[],"{'main': ""The Raids in Sherman's Rear."", 'kicker': None, 'content_kicker': None, 'print_headline': ""The Raids in Sherman's Rear."", 'name': None, 'seo': None, 'sub': None}",[],1864-07-01 05:00:00+00:00,article,,Archives,"{'original': 'From the Louisville Journal, June, 27', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'June', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}, {'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 3}], 'organization': None}",Archives,nyt://article/3b5c47ed-28df-55cc-8d7b-350100cb0b9b,397,nyt://article/3b5c47ed-28df-55cc-8d7b-350100cb0b9b,
