abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
"we learn that Gen. GILLMORE'S batteries, after three weeks' silence, had commenced working again, and kept up a slow fire against the ruins of Fort Sumter. The same paper reports that Gen, BURNSIDE'S forces had burned the railroad...  ",https://www.nytimes.com/1863/10/01/archives/news-of-the-day-the-rebellion-from-europe.html,,"we learn that Gen. GILLMORE'S batteries, after three weeks' silence, had commenced working again, and kept up a slow fire against the ruins of Fort Sumter. The same paper reports that Gen, BURNSIDE'S forces had burned the railroad bridge at Carter's Station, twenty miles from Bristol, Tenn., and were retreating toward Knoxville, followed by the rebel cavalry. Affairs on the Rapidan were reported quiet on the 26th, but considerable anxiety was expressed for the safety of LEE's army, in case Gen. MEADE should attack because of its greatly decreased strength.",,4,The New York Times,[],"{'main': 'NEWS OF THE DAY.; THE REBELLION. FROM EUROPE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'NEWS OF THE DAY.; THE REBELLION. FROM EUROPE.', 'name': None, 'seo': None, 'sub': None}",[],1863-10-01 05:00:00+00:00,article,,Archives,"{'original': 'From the Richmond Dispatch of the 29th inst', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/00ef27d2-9e47-5f7d-8951-028fb6203f99,745,nyt://article/00ef27d2-9e47-5f7d-8951-028fb6203f99,
"From the Richmond Dispatch, of the 29th inst., we make the following extracts:",https://www.nytimes.com/1863/10/01/archives/interesting-from-the-south-gillmores-batteries-at-work-again.html,,"From the Richmond Dispatch, of the 29th inst., we make the following extracts:",,1,The New York Times,[],"{'main': ""INTERESTING FROM THE SOUTH; Gillmore's Batteries at Work Again. Rumored Evacuation by Burnside of East Tennessee. Affairs on the Rapidan--Lee's Position Critical. THE UNION RULE AT CHATTANOOGA. The Rebel Financial Agent in Europe. FROM CHARLESTON. THE ENEMY EVACUATING EAST TENNESSEE. FROM THE RAPIDAN. A NEW FINANCIAL AGENT. AFFAIRS IN CHATTANOOGA. Sinking of the Steamboat Hannibal. Death of Major C.W. Sees."", 'kicker': None, 'content_kicker': None, 'print_headline': ""INTERESTING FROM THE SOUTH; Gillmore's Batteries at Work Again. Rumored Evacuation by Burnside of East Tennessee. Affairs on the Rapidan--Lee's Position Critical. THE UNION RULE AT CHATTANOOGA. The Rebel Financial Agent in Europe. FROM CHARLESTON. THE ENEMY EVACUATING EAST TENNESSEE. FROM THE RAPIDAN. A NEW FINANCIAL AGENT. AFFAIRS IN CHATTANOOGA. Sinking of the Steamboat Hannibal. Death of Major C.W. Sees."", 'name': None, 'seo': None, 'sub': None}",[],1863-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04bf35e1-7d88-54f5-b849-7a2d5a241583,1113,nyt://article/04bf35e1-7d88-54f5-b849-7a2d5a241583,
"The Royal Mail steamer Europa passed Cape Race, en route for Halifax and Boston, at 3:30 P.M. to-day, (Tuesday.) She was boarded by the newsyacht, and a summary of her news obtained.  ",https://www.nytimes.com/1863/10/01/archives/three-days-later-from-europe-the-europa-off-cape-race-the-question.html,,"CAPE RACE, Tuesday, Sept. 29.",,8,The New York Times,[],"{'main': 'THREE DAYS LATER FROM EUROPE; The Europa off Cape Race. The Question of Recognition by France. Systematic Snubbing of Mr. Mason in England. Maffit Resigns on Account of Ill Health. Proposed Loans for Jeff. Davis and Maximilan. FINANCIAL AND COMMERCIAL. GREAT BRITAIN. FRANCE. THE MEXICAN QUESTION.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THREE DAYS LATER FROM EUROPE; The Europa off Cape Race. The Question of Recognition by France. Systematic Snubbing of Mr. Mason in England. Maffit Resigns on Account of Ill Health. Proposed Loans for Jeff. Davis and Maximilan. FINANCIAL AND COMMERCIAL. GREAT BRITAIN. FRANCE. THE MEXICAN QUESTION.', 'name': None, 'seo': None, 'sub': None}",[],1863-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/050591e1-d2fd-5ad7-802e-020635fd6b57,826,nyt://article/050591e1-d2fd-5ad7-802e-020635fd6b57,
"The beautiful weather of yesterday was improved in a manner at once instructive and agreeable to our Muscovite guests, the officers of the Russian squadron now at anchor in the North River. The Pilot Commissioners of this port had with happy tact, conceived that a visit to our fortifications and a trip around the harbor under fair skies and with fresh ...  ",https://www.nytimes.com/1863/10/01/archives/down-the-harbor-grand-aquatic-excursion-of-the-russian-officers-the.html,,"The beautiful weather of yesterday was improved in a manner at once instructive and agreeable to our Muscovite guests, the officers of the Russian squadron now at anchor in the North River. The Pilot Commissioners of this port had with happy tact, conceived that a visit to our fortifications and a trip around the harbor under fair skies and with fresh breezes cooling the atmosphere, would be an entertainment that the Russian officers would relish, and which would, also, be most approppriate to their taste and their profession. Acting upon this idea they, within a few days, invited the strangers to make the tour of our upper and lower bay under their auspices, and the courtesy having been cordirlly accepted, at 10 o'clock yesterday morning, a goodly company of notables from our City and its neighborhood, assembled at the foot of Whitehall-street and embarked on board the steamer Travelier Capt. MCNEIL.",,2,The New York Times,[],"{'main': 'DOWN THE HARBOR.; Grand Aquatic Excursion of the Russian Officers. THEY VISIT THE FORTIFICATIONS. The Grand Reception of the Rear-Admiral and Officers of Russian Fleet. Visit of Admiral Milne to the Mayor. Naval Movements. THE NEW GUNBOAT NYACK. A Tribute to Mrs. Gen. Rosecrans. Matters at Quarantine.', 'kicker': None, 'content_kicker': None, 'print_headline': 'DOWN THE HARBOR.; Grand Aquatic Excursion of the Russian Officers. THEY VISIT THE FORTIFICATIONS. The Grand Reception of the Rear-Admiral and Officers of Russian Fleet. Visit of Admiral Milne to the Mayor. Naval Movements. THE NEW GUNBOAT NYACK. A Tribute to Mrs. Gen. Rosecrans. Matters at Quarantine.', 'name': None, 'seo': None, 'sub': None}",[],1863-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05ff0d41-c7b1-5779-8098-8fba596898b0,2448,nyt://article/05ff0d41-c7b1-5779-8098-8fba596898b0,
"Our occupation of East Tennessee continues  comparatively quiet. Of FOSTER'S engagement with CARIER, in which he captured 70, killed 6, wounded 10 and routed the balance, I have sent an account.  The expedition to drive the rebels from the railroad was successful.  ",https://www.nytimes.com/1863/10/01/archives/news-from-gen-burnside-the-rebels-driven-out-of-east-tennessee-gen.html,,"KNOXVILLE, Monday, Sept. 28, 1863.",,1,The New York Times,[],"{'main': 'NEWS FROM GEN. BURNSIDE.; The Rebels Driven Out of East Tennessee-- Gen. Judah in Command at Knoxville-- Matters in the City--Rumors from Rosecrans --Additional Particulars of the Fight at Bristol.', 'kicker': None, 'content_kicker': None, 'print_headline': 'NEWS FROM GEN. BURNSIDE.; The Rebels Driven Out of East Tennessee-- Gen. Judah in Command at Knoxville-- Matters in the City--Rumors from Rosecrans --Additional Particulars of the Fight at Bristol.', 'name': None, 'seo': None, 'sub': None}",[],1863-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0608f8f4-8d10-5271-8706-43ed78e5ba63,491,nyt://article/0608f8f4-8d10-5271-8706-43ed78e5ba63,
"SAN FRANCISCO, Tuesday, Sept. 29.",https://www.nytimes.com/1863/10/01/archives/from-san-francisco-the-chinese-rebellionamerican-filibusters.html,,"SAN FRANCISCO, Tuesday, Sept. 29.",,4,The New York Times,[],"{'main': 'FROM SAN FRANCISCO.; The Chinese Rebellion--American Filibusters Engaged.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FROM SAN FRANCISCO.; The Chinese Rebellion--American Filibusters Engaged.', 'name': None, 'seo': None, 'sub': None}",[],1863-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12b0fc4a-beee-587d-ae24-e990900b793a,131,nyt://article/12b0fc4a-beee-587d-ae24-e990900b793a,
"-The New-York correspondent of the London Times is amusing the English ""nation of shopkeepers"" with what their hearts most delight in -- a statement of the profit and loss of various great transactions that they have been reading about. For instance, he tells them that the ""Federal Government"" has expended $500,000,000 in its attempts ""to wreak vengeance on South Carolina,"" which, he parenthetically remarks, is 300 per cent. more than the fee simple of Charleston is worth; and that the conquest of Vicksburgh cost the Government no less a sum than $10,000,000.",https://www.nytimes.com/1863/10/01/archives/a-cockney-idea-of-war.html,,"-The New-York correspondent of the London Times is amusing the English ""nation of shopkeepers"" with what their hearts most delight in -- a statement of the profit and loss of various great transactions that they have been reading about. For instance, he tells them that the ""Federal Government"" has expended $500,000,000 in its attempts ""to wreak vengeance on South Carolina,"" which, he parenthetically remarks, is 300 per cent. more than the fee simple of Charleston is worth; and that the conquest of Vicksburgh cost the Government no less a sum than $10,000,000.",,4,The New York Times,[],"{'main': 'A COCKNEY IDEA OF WAR.', 'kicker': None, 'content_kicker': None, 'print_headline': 'A COCKNEY IDEA OF WAR.', 'name': None, 'seo': None, 'sub': None}",[],1863-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/19fdde13-b282-5f56-8a42-6998822e40e1,417,nyt://article/19fdde13-b282-5f56-8a42-6998822e40e1,
"CRACOW, Wednesday, Sept. 16.",https://www.nytimes.com/1863/10/01/archives/additional-european-news-recognition-of-the-poles-as-belligerents.html,,"CRACOW, Wednesday, Sept. 16.",,8,The New York Times,[],"{'main': 'ADDITIONAL EUROPEAN NEWS.; Recognition of the Poles as Belligerents Demanded--An Attempt to Limit the Jurisdiction of Spain Around Cuba.THE POLISH INSURRECTION. SPAIN.', 'kicker': None, 'content_kicker': None, 'print_headline': 'ADDITIONAL EUROPEAN NEWS.; Recognition of the Poles as Belligerents Demanded--An Attempt to Limit the Jurisdiction of Spain Around Cuba.THE POLISH INSURRECTION. SPAIN.', 'name': None, 'seo': None, 'sub': None}",[],1863-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1af95302-8f64-54a6-83d0-e2d7e444086c,176,nyt://article/1af95302-8f64-54a6-83d0-e2d7e444086c,
Bread Riots in,https://www.nytimes.com/1863/10/01/archives/the-bread-riot-in-mobile-two-outbreaks-in-one-day-arrivals-in-the.html,Bread Riots in,We learn from an eye-witness of the scenes we are about to relate the particulars of one of those heart-rending affairs which are of almost daily occurrence in the war-cursed cities of the South.,,4,The New York Times,[],"{'main': 'THE BREAD RIOT IN MOBILE.; Two Outbreaks in One Day. Arrivals in the City.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE BREAD RIOT IN MOBILE.; Two Outbreaks in One Day. Arrivals in the City.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MOBILE', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'WAR', 'rank': 2, 'major': 'N'}]",1863-10-01 05:00:00+00:00,article,,Archives,"{'original': 'From the New-Orleans Era, Sept. 21', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'Sept', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}], 'organization': None}",Archives,nyt://article/2dab43ec-e0d8-51b1-9de9-0d26ca410988,729,nyt://article/2dab43ec-e0d8-51b1-9de9-0d26ca410988,
letter to the New-York Union mass meeting; letter to New-York Union mass meeting; Letter to N. Y. Union mass meeting,https://www.nytimes.com/1863/10/01/archives/letters-received-from-gentleman-unable-to-attend-letter-of-hon.html,letter to the New-York Union mass meeting; letter to New-York Union mass meeting; Letter to N. Y. Union mass meeting,"UTICA, Sept. 25, 1863.",,8,The New York Times,[],"{'main': 'Letters Received from Gentleman Unable to Attend.; LETTER OF HON. ROSCOE CONKLING. LETTER OF GOV. CONY', 'kicker': None, 'content_kicker': None, 'print_headline': 'Letters Received from Gentleman Unable to Attend.; LETTER OF HON. ROSCOE CONKLING. LETTER OF GOV. CONY', 'name': None, 'seo': None, 'sub': None}",[],1863-10-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/31f1f9b9-5171-53cd-bfa1-a57246c76a01,1650,nyt://article/31f1f9b9-5171-53cd-bfa1-a57246c76a01,
