abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
"The failure of our naval vessels to capture the Alabama before this time has caused the most erroneous impressions to prevail relative to the doings of the Navy Department. The public has been so far misled in this matter that it is only right to state the facts of the case. Notwithstanding the still unchecked success of Capt. SEMMS, it is beyond contradiction that the history of the American, English or French Navy furnishes no parallel for the feats accomplished by our naval authorities in connection  with the much-dreaded pirate. In times of peace we had six Navy-yards, which were pretty generally kept going, providing for the current wants of the forty men-of-war we used to have in commission. When war came upon us, Norfolk and Pensacola were swept away, leaving only New-York, Philadelphia, Boston and Portsmouth, N.H., (Washington being an ordnance yard chiefly,) available. And these have had to fit out a series of squadrons, in fifteen months, which could not be armed elsewhere in the same time. We have now over sixty vessels more in commission than England, and to keep their wants supplied, to keep them repaired always relieved at the proper time, and to have ships approaching completion as others wear out, is one item of the daily work of the four Navy-yards named. Besides doing it well, time has been found, within the brief space of three months, to equip a fleet for the purpose of overhauling the Alabama, which is now represented in every sea. In order to estimate the extraordinary energy required to accomplish this it is only necessary to know that not one vessel in forty at Mr. WELLE's command would be worth anything for the business. The proper ships had to be first picked out, and as they all need great alterations, and as some of them were at the furthest end of the blockade, time was required to bring them home and put them in proper trim. And now, after twelve weeks' work, the following fleet is on the ocean, every vessel belonging to it a match for the Alabama, save in speed, and several well able to overhaul her:",https://www.nytimes.com/1863/01/01/archives/the-alabama-eighteen-menofwar-after-herthe-way-secretary-wells-has.html,,"The failure of our naval vessels to capture the Alabama before this time has caused the most erroneous impressions to prevail relative to the doings of the Navy Department. The public has been so far misled in this matter that it is only right to state the facts of the case. Notwithstanding the still unchecked success of Capt. SEMMS, it is beyond contradiction that the history of the American, English or French Navy furnishes no parallel for the feats accomplished by our naval authorities in connection with the much-dreaded pirate. In times of peace we had six Navy-yards, which were pretty generally kept going, providing for the current wants of the forty men-of-war we used to have in commission. When war came upon us, Norfolk and Pensacola were swept away, leaving only New-York, Philadelphia, Boston and Portsmouth, N.H., (Washington being an ordnance yard chiefly,) available. And these have had to fit out a series of squadrons, in fifteen months, which could not be armed elsewhere in the same time. We have now over sixty vessels more in commission than England, and to keep their wants supplied, to keep them repaired always relieved at the proper time, and to have ships approaching completion as others wear out, is one item of the daily work of the four Navy-yards named. Besides doing it well, time has been found, within the brief space of three months, to equip a fleet for the purpose of overhauling the Alabama, which is now represented in every sea. In order to estimate the extraordinary energy required to accomplish this it is only necessary to know that not one vessel in forty at Mr. WELLE's command would be worth anything for the business. The proper ships had to be first picked out, and as they all need great alterations, and as some of them were at the furthest end of the blockade, time was required to bring them home and put them in proper trim. And now, after twelve weeks' work, the following fleet is on the ocean, every vessel belonging to it a match for the Alabama, save in speed, and several well able to overhaul her:",,8,The New York Times,[],"{'main': 'THE ALABAMA.; Eighteen Men-of-War After Her-The Way Secretary Wells Has Slept The Work of the Navy-Yards.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE ALABAMA.; Eighteen Men-of-War After Her-The Way Secretary Wells Has Slept The Work of the Navy-Yards.', 'name': None, 'seo': None, 'sub': None}",[],1863-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09d7f2a4-bd40-576d-9dcb-93696963e81e,938,nyt://article/09d7f2a4-bd40-576d-9dcb-93696963e81e,
"Our advices from Tennessee, this morning, are extremely important. Gen. ROSECRANS made a general advice with his army on Monday, against the rebel army at Murfreesboro, and at last accounts up to Tuesday, heavy fighting was going on at various points. The rebels were pushed back seven or eight miles on Monday, a portion of Gen. McCOOK's Corps having a sharp brush with the enemy beyond Nolinsville.  ",https://www.nytimes.com/1863/01/01/archives/the-rebellion.html,,"Our advices from Tennessee, this morning, are extremely important. Gen. ROSECRANS made a general advice with his army on Monday, against the rebel army at Murfreesboro, and at last accounts up to Tuesday, heavy fighting was going on at various points. The rebels were pushed back seven or eight miles on Monday, a portion of Gen. MCCOOK's Corps having a sharp brush with the enemy beyond Nolinsville. The enemy here v[???]ted much ammunition during an hour's can[???]ing, and finally lost a gun and [???]aisson th[???] a dexterous flank movement made by the One Hundred and First Ohio. Our army, on Tuesday, was sweeping down all the roads leading to Murfreesboro, and heavy artillery firing w[???] heard on the Nolinsville road, where MCC[???]K's progress was disputed by the rebel Gen. [???]PEE. A general engagement was imminent, a[???] as probably been fought before this time.",,4,The New York Times,[],"{'main': 'THE REBELLION.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE REBELLION.', 'name': None, 'seo': None, 'sub': None}",[],1863-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0f3c1f22-0949-5b37-98b0-7c2e38732728,859,nyt://article/0f3c1f22-0949-5b37-98b0-7c2e38732728,
Magazines or January,https://www.nytimes.com/1863/01/01/archives/the-magazines.html,Magazines or January,"-- The Atlantic for January has several notable articles -- articles so much above the standard which our magazines seem by some mutual agreement to have adopted, as to deserve special and honorable mention. The first paper of the number, ""Happiest Days,"" by the lady whose pen-name is ""Gail Hamilton,"" furnishes subject for a more extended notice than these columns will allow. It is such a complete and lively refutation, and, withal, such an indignant hurling back of that marrowless platitude about ""Childhood's Happy Days,"" which every one feels bound to fire off on the least provocation, that a committee of grateful children should wait upon the authoress and bring her the best and rarest gifts that Santa Claus brings, as an eternal retaining fee. It is so ridiculously absurd that the poor little mannikin, that has to have its nose rubbed up the wrong way in morning face-washings, and pulled down by unnecessary applications of officious handkerchiefs, as though it were the rope of a cathedral bell -- that has all its best thoughts and carefully considered opinions nipped in the brain-bud before they can be blossomed forth in speech by the unasked-for information that ""little boys should be seen and not heard,"" -- whose heads have to submit to as much patting as cakes of butter at the hands of unctuous old gentlemen and snuffy old ladies -- who are always helped at table to wing-lips and drumsticks and prohibited from pie on account of their health -- whose sympathies are worked upon by missionaries of all sexes and uncertain ages, who persuade them to give the quarter they intended to buy a coveted toy with, to further the education of some miraculous little pagan whose name puzzles them in dreams -- it is so ridiculously absurd, we say, selling the cruelty of the thing wholly aside, that in addition to all these and ten thousand other afflictions, the young voyager upon the sea of life should be constantly assured that he is seeing his happiest days, and taught to look forward to the future with a dim, undefined dread, that we have no words to express the indignation with which the mere thought of the outrage moves us, and so refer the reader to the sprightly, sparkling and profoundly logical and philosophical essay of ""Gail Hamilton"" on the subject.",,2,The New York Times,[],"{'main': 'THE MAGAZINES.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE MAGAZINES.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Reviews', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 2, 'major': 'N'}]",1863-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/14f511a4-93b9-577d-afca-c0fce01d083a,1829,nyt://article/14f511a4-93b9-577d-afca-c0fce01d083a,
"DEC. 17. -- In steamship Etna, from Liverpool -- J.J. Willis, W.V. Potter, M. Bradley, L.S. Fernandez, Mrs. Bloise, Miss Ginranx, Mr. Brown, S. Wilson, Mr. and Mrs. J.B. Hayes, J. Smith, T.E. Schmidt, Mr. Owens, W.D. Paterson, S.E. Pette, W.A. Robinson, Miss Smith, Miss Scriminger, Miss S.D.B. Doremus, Mons. Dieppe Henie and lady, J. Horspool, Mrs. Mulrand, Capt. Mumford, J. Haigh, N. Hanson, B. Rodingney, H. Perman.",https://www.nytimes.com/1863/01/01/archives/passengers-arrived.html,,"DEC. 17. -- In steamship Etna, from Liverpool -- J.J. Willis, W.V. Potter, M. Bradley, L.S. Fernandez, Mrs. Bloise, Miss Ginranx, Mr. Brown, S. Wilson, Mr. and Mrs. J.B. Hayes, J. Smith, T.E. Schmidt, Mr. Owens, W.D. Paterson, S.E. Pette, W.A. Robinson, Miss Smith, Miss Scriminger, Miss S.D.B. Doremus, Mons. Dieppe Henie and lady, J. Horspool, Mrs. Mulrand, Capt. Mumford, J. Haigh, N. Hanson, B. Rodingney, H. Perman.",,8,The New York Times,[],"{'main': 'Passengers Arrived.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Passengers Arrived.', 'name': None, 'seo': None, 'sub': None}",[],1863-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/18e2a27e-f41a-5e37-ad84-12782db41d82,165,nyt://article/18e2a27e-f41a-5e37-ad84-12782db41d82,
the Battle of; Battle of,https://www.nytimes.com/1863/01/01/archives/affairs-on-the-frontier-the-exploits-of-the-army-under-gens-blunt.html,the Battle of; Battle of,From Our Own Correspondent.,,1,The New York Times,[],"{'main': 'AFFAIRS ON THE FRONTIER.; The Exploits of the Army Under Gens. Blunt and Herron The Battle of Prairie Grove Probable Caputre of Fort Smith, &c.', 'kicker': None, 'content_kicker': None, 'print_headline': 'AFFAIRS ON THE FRONTIER.; The Exploits of the Army Under Gens. Blunt and Herron The Battle of Prairie Grove Probable Caputre of Fort Smith, &c.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'WAR', 'rank': 1, 'major': 'N'}]",1863-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1f19f6c6-9fed-5604-92e4-4f16303cbb8b,1945,nyt://article/1f19f6c6-9fed-5604-92e4-4f16303cbb8b,
Astor House Employes' Ball,https://www.nytimes.com/1863/01/01/archives/interesting-from-key-west-the-change-in-the-command-of-the-post.html,Astor House Employes' Ball,From Our Own Correspondent.,,1,The New York Times,[],"{'main': ""INTERESTING FROM KEY WEST.; The Change in the Command of the Post. MORE PRIZES CAPTURED. Twenty-four Now in the Harbor Awaiting Adjudication. The Transports of the Banks Expedition. LATEST FROM THE MISSISSIPPI RIVER. Secesh Reports of Fighting at Vicksburgh. The Captures of the United States Gunbeat Sagamore Five Schooners and Two Sloops Taken Since the 23d of October. Employes' Ball at the Astor House. Items from Cincinnati. LARGE FIRE BURGLARY. DISTINGUISHED PERSONAGE AT BARNUM'S."", 'kicker': None, 'content_kicker': None, 'print_headline': ""INTERESTING FROM KEY WEST.; The Change in the Command of the Post. MORE PRIZES CAPTURED. Twenty-four Now in the Harbor Awaiting Adjudication. The Transports of the Banks Expedition. LATEST FROM THE MISSISSIPPI RIVER. Secesh Reports of Fighting at Vicksburgh. The Captures of the United States Gunbeat Sagamore Five Schooners and Two Sloops Taken Since the 23d of October. Employes' Ball at the Astor House. Items from Cincinnati. LARGE FIRE BURGLARY. DISTINGUISHED PERSONAGE AT BARNUM'S."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}]",1863-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/260674e7-eb10-5429-8207-333d5310049d,2136,nyt://article/260674e7-eb10-5429-8207-333d5310049d,
United Kingdom....Dec. 16..Glasgow.......New-York.,https://www.nytimes.com/1863/01/01/archives/movements-of-european-steamers-from-europe-departure-of-european.html,,United Kingdom....Dec. 16..Glasgow.......New-York.,,6,The New York Times,[],"{'main': 'Movements of European Steamers, FROM EUROPE.; Departure of European Mails. Departure of Domestic Mails.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Movements of European Steamers, FROM EUROPE.; Departure of European Mails. Departure of Domestic Mails.', 'name': None, 'seo': None, 'sub': None}",[],1863-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2a76b459-eccf-5038-bfa5-ecd282a0ea68,162,nyt://article/2a76b459-eccf-5038-bfa5-ecd282a0ea68,
Gen. Blunt's Expedition to,https://www.nytimes.com/1863/01/01/archives/return-of-the-expedition.html,Gen. Blunt's Expedition to,"FAYETTEVILLE, Ark., Wednesday, Dec. 31.",,1,The New York Times,[],"{'main': 'RETURN OF THE EXPEDITION.', 'kicker': None, 'content_kicker': None, 'print_headline': 'RETURN OF THE EXPEDITION.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'WAR', 'rank': 1, 'major': 'N'}]",1863-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/346c3280-0a91-5ab2-8c9d-4f52eadeb32e,270,nyt://article/346c3280-0a91-5ab2-8c9d-4f52eadeb32e,
"Edgerton vs. Bloomer and Macbeth; Contract; Case vs. Bradburn; Indorser's Liability; United States vs. C. C. Pinckney, schr.; Capture of, and Owner Alleged Loyal; Alabama, List of Vessels in Pursuit",https://www.nytimes.com/1863/01/01/archives/law-reports-notes-of-prize-decisions-united-states-district-court-b.html,"Edgerton vs. Bloomer and Macbeth; Contract; Case vs. Bradburn; Indorser's Liability; United States vs. C. C. Pinckney, schr.; Capture of, and Owner Alleged Loyal; Alabama, List of Vessels in Pursuit","The United States vs. The schooner Gen. C.C. Pinckney and her cargo. -- This vessel was captured by the Ottawa on May 6, 1862, about fifty miles from Charleston Bar, having come out of Charleston under the rebel flag. She was laden with cotton and resin. She was registered to Hermann Koppel, a citizen of the Confederate States, on April 18, 1862, as having been conveyed to him on April 7, 1862, in Charleston, by a resident and citizen of that place. These papers, her crew list and the appointment of Koppel as master, were all authenticated by the rebel authorities at Charleston.",,3,The New York Times,[],"{'main': 'LAW REPORTS.; Notes of Prize Decisions. UNITED STATES DISTRICT COURT. Before Judge Betts. CLAIM OF OWNER TO BE LOYAL TRADE WITH THE REBELS. Judgments of the Policemen Against Fernando Wood The Motions Open the Defaults.SUPREMF COURT CHAMBERS.Before Justice Barnard. The Homicide on Board the Ship Francis B. Cutting The Accused to be Discharged on Bail. SUPREME COURT CHAMBERS. Before Justice Barnard About a Business Contract Charges and Counter-Charges. SUPERIOR COURT SPECIAL TERM. Before Justice White. Liability of Indorsers How Charged as Such. COMMON PLEAS GENERAL TERM. Albert S.Case et al. vs. John Bradburn. This Superior Court. Business of the Courts for the Past Year. SUPREME COURT CHAMBERS. Decisions. SUPREME COURT CHAMBERS. Before Justice Barnard.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LAW REPORTS.; Notes of Prize Decisions. UNITED STATES DISTRICT COURT. Before Judge Betts. CLAIM OF OWNER TO BE LOYAL TRADE WITH THE REBELS. Judgments of the Policemen Against Fernando Wood The Motions Open the Defaults.SUPREMF COURT CHAMBERS.Before Justice Barnard. The Homicide on Board the Ship Francis B. Cutting The Accused to be Discharged on Bail. SUPREME COURT CHAMBERS. Before Justice Barnard About a Business Contract Charges and Counter-Charges. SUPERIOR COURT SPECIAL TERM. Before Justice White. Liability of Indorsers How Charged as Such. COMMON PLEAS GENERAL TERM. Albert S.Case et al. vs. John Bradburn. This Superior Court. Business of the Courts for the Past Year. SUPREME COURT CHAMBERS. Decisions. SUPREME COURT CHAMBERS. Before Justice Barnard.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'WAR', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'PIRACY', 'rank': 3, 'major': 'N'}]",1863-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/372c9730-1900-5855-a356-87377dcc3a16,2066,nyt://article/372c9730-1900-5855-a356-87377dcc3a16,
"President John T. Henry, Esq., President, in the Chair, and Aldermen Smith, Walsh, Hall, Brady, Reed, Chipp, Mitchell, Jeremiah, Frear, Boole, Allen, Ottiwell, Froment and Farley.  ",https://www.nytimes.com/1863/01/01/archives/the-city-government-official-board-of-aldermen-stated-session.html,,"-- WEDNESDAY, Dec. 31, 1862, 1 o'clock P.M.",,3,The New York Times,[],"{'main': 'THE CITY GOVERNMENT.; [OFFICIAL.] BOARD OF ALDERMEN. STATED SESSION [OFFICIAL.] BOARD OF COUNCILMEN.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE CITY GOVERNMENT.; [OFFICIAL.] BOARD OF ALDERMEN. STATED SESSION [OFFICIAL.] BOARD OF COUNCILMEN.', 'name': None, 'seo': None, 'sub': None}",[],1863-01-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/41c3f3c0-710b-5f2d-ab91-38db5e4c3db9,2672,nyt://article/41c3f3c0-710b-5f2d-ab91-38db5e4c3db9,
