abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
Serenade and Speech at New-York,https://www.nytimes.com/1863/11/01/archives/ovation-to-gen-sickles-serenade-at-the-brevoort-house-great-popular.html,Serenade and Speech at New-York,"An unusually suggestive and brilliant display of popular sympathy and enthusiasm was last evening evoked in behalf of Maj.-Gen. DANIEL E. SICKLES. In place of the dinner which the General some days ago declined, a number of prominent citizens resolved to give him a compliment, which he could scarcely avoid appreciating and acknowledging. To this end the famous orchestral resources of Signor GRAFULA's Seventh Regiment Band were called in requisition, and a musical treat prepared, such as should render their performance memorable in the history of serenades.",,8,The New York Times,[],"{'main': 'OVATION TO GEN. SICKLES.; Serenade at the Brevoort House. Great Popular Demonstration and Enthusiasm.PATRIOTIC SPEECH OF GENERAL SICKLES.THE FATE OF COPPERHEADS FORETOLD.', 'kicker': None, 'content_kicker': None, 'print_headline': 'OVATION TO GEN. SICKLES.; Serenade at the Brevoort House. Great Popular Demonstration and Enthusiasm.PATRIOTIC SPEECH OF GENERAL SICKLES.THE FATE OF COPPERHEADS FORETOLD.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'WAR', 'rank': 1, 'major': 'N'}]",1863-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01e517eb-90e1-585e-b8a4-cfe3486c344f,1588,nyt://article/01e517eb-90e1-585e-b8a4-cfe3486c344f,
"Mattison et al. vs. Demorest. -- Motion denied, with $10 costs.",https://www.nytimes.com/1863/11/01/archives/decisions-superior-court-special-term-before-justice-barbour.html,,"Mattison et al. vs. Demorest. -- Motion denied, with $10 costs.",,3,The New York Times,[],"{'main': 'Decisions.; SUPERIOR COURT SPECIAL TERM. Before Justice Barbour.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Decisions.; SUPERIOR COURT SPECIAL TERM. Before Justice Barbour.', 'name': None, 'seo': None, 'sub': None}",[],1863-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0afb10d4-da93-5c40-ab57-df78fe681fcf,73,nyt://article/0afb10d4-da93-5c40-ab57-df78fe681fcf,
"GENERAL ORDERS, No. 19. Hereafter the following specification will govern in all contracts and purchases of mules gor the Quartermaster's Department:  ",https://www.nytimes.com/1863/11/01/archives/orders-by-quartermastergen-meigs-contracts-for-mules-headquarters.html,,"CHATTANOOGA, Sept. 29, 1863.",,6,The New York Times,[],"{'main': 'Orders by Quartermaster-Gen. Meigs.; CONTRACTS FOR MULES. HEADQUARTERS U.S. Q.M. DEPARTMENT.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Orders by Quartermaster-Gen. Meigs.; CONTRACTS FOR MULES. HEADQUARTERS U.S. Q.M. DEPARTMENT.', 'name': None, 'seo': None, 'sub': None}",[],1863-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c6e6d9c-05e6-53d1-98eb-c02dd6342642,383,nyt://article/0c6e6d9c-05e6-53d1-98eb-c02dd6342642,
"LONDON, Saturday, Oct. 17, 1863.",https://www.nytimes.com/1863/11/01/archives/affairs-in-england-death-of-lord-lyndhurst-amercians-in-elevated.html,,"LONDON, Saturday, Oct. 17, 1863.",,4,The New York Times,[],"{'main': ""AFFAIRS IN ENGLAND.; Death of Lord Lyndhurst Amercians in Elevated Positions An Attorney-General'sSpeech The Iron-Clads-Chances of Intervention French Empress and IronClads in a Storm The Queen at Aberdeen Mr. Beecher at Exeter Hall EnglishUproar Cotton Loan and Prospects."", 'kicker': None, 'content_kicker': None, 'print_headline': ""AFFAIRS IN ENGLAND.; Death of Lord Lyndhurst Amercians in Elevated Positions An Attorney-General'sSpeech The Iron-Clads-Chances of Intervention French Empress and IronClads in a Storm The Queen at Aberdeen Mr. Beecher at Exeter Hall EnglishUproar Cotton Loan and Prospects."", 'name': None, 'seo': None, 'sub': None}",[],1863-11-01 05:00:00+00:00,article,,Archives,"{'original': 'From Our Own Correspondent', 'person': [{'firstname': 'From', 'middlename': 'Our', 'lastname': 'Own', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1d0b6bf1-de51-54d5-8b70-29d3efe9db3c,1720,nyt://article/1d0b6bf1-de51-54d5-8b70-29d3efe9db3c,
Oct. 24,https://www.nytimes.com/1863/11/01/archives/our-havana-correspondence-news-from-st-domingo-gen-santana-reported.html,Oct. 24,"HAVANA, Saturday, Oct. 24, 1863.",,3,The New York Times,[],"{'main': 'OUR HAVANA CORRESPONDENCE.; News from St. Domingo Gen. Santana Reported to be Successful in Two Engagements with the Dominicans The Secretary of the Provisional Government Taken Prisoner Arrival of the New Captain-General of St. Domingo at PortoRico, and His Departure to His Province The Tubal Cain at Porto Rico Cruelties of the French la Mexico Arrival of the English Consul at Havana.', 'kicker': None, 'content_kicker': None, 'print_headline': 'OUR HAVANA CORRESPONDENCE.; News from St. Domingo Gen. Santana Reported to be Successful in Two Engagements with the Dominicans The Secretary of the Provisional Government Taken Prisoner Arrival of the New Captain-General of St. Domingo at PortoRico, and His Departure to His Province The Tubal Cain at Porto Rico Cruelties of the French la Mexico Arrival of the English Consul at Havana.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'FOREIGN', 'rank': 1, 'major': 'N'}]",1863-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/20bfb3e8-87d7-5e0e-849b-781a6a2a0ed6,1448,nyt://article/20bfb3e8-87d7-5e0e-849b-781a6a2a0ed6,
We make the following clippings from the Rio Abajo Press:  ,https://www.nytimes.com/1863/11/01/archives/from-new-mexico-indian-depredations-the-gold-excitment-increasing.html,,We make the following clippings from the Rio Abajo Press:,,6,The New York Times,[],"{'main': 'From New Mexico.; INDIAN DEPREDATIONS THE GOLD EXCITMENT INCREASING.', 'kicker': None, 'content_kicker': None, 'print_headline': 'From New Mexico.; INDIAN DEPREDATIONS THE GOLD EXCITMENT INCREASING.', 'name': None, 'seo': None, 'sub': None}",[],1863-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/20ddf233-7d0e-5538-9b7d-9f1a252a7c01,420,nyt://article/20ddf233-7d0e-5538-9b7d-9f1a252a7c01,
The Schooley & Winship Refrigerator Co. et al. vs. Sylvanus White et al. -- This case came up on exceptions taken by the complainants to the amended answers of the defendants to the interrogatories annexed to the bill.,https://www.nytimes.com/1863/11/01/archives/united-states-circuit-court-before-judge-nelson.html,,The Schooley & Winship Refrigerator Co. et al. vs. Sylvanus White et al. -- This case came up on exceptions taken by the complainants to the amended answers of the defendants to the interrogatories annexed to the bill.,,3,The New York Times,[],"{'main': 'United States Circuit Court.; Before Judge Nelson.', 'kicker': None, 'content_kicker': None, 'print_headline': 'United States Circuit Court.; Before Judge Nelson.', 'name': None, 'seo': None, 'sub': None}",[],1863-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/314ebeab-cd38-5be3-a9e9-9e80dd512783,87,nyt://article/314ebeab-cd38-5be3-a9e9-9e80dd512783,
"SUFFOCATED IN A VAT. -- Coroner BARRETT, of Brooklyn, E.D., yesterday afternoon held an inquest on the body of a man named EDWARD MCCARWELL, who came to his death by being suffocated in a kerosene vat, on Thursday. It appears that deceased was endeavoring to clean out a large vat some 20 feet in diameter, in which was about 18 inches of kerosene. A little time after entering his dead body was fished out by a fellow workman, and Coroner BARRETT held an inquest, when a verdict in accordance with the above facts was rendered. The factory where MCCARWELL met his death belongs to R. PHALON & CO., and is located in North Fourteenth-street, near Second. Deceased was a young man and unmarried.",https://www.nytimes.com/1863/11/01/archives/williamsburgh.html,,"SUFFOCATED IN A VAT. -- Coroner BARRETT, of Brooklyn, E.D., yesterday afternoon held an inquest on the body of a man named EDWARD MCCARWELL, who came to his death by being suffocated in a kerosene vat, on Thursday. It appears that deceased was endeavoring to clean out a large vat some 20 feet in diameter, in which was about 18 inches of kerosene. A little time after entering his dead body was fished out by a fellow workman, and Coroner BARRETT held an inquest, when a verdict in accordance with the above facts was rendered. The factory where MCCARWELL met his death belongs to R. PHALON & CO., and is located in North Fourteenth-street, near Second. Deceased was a young man and unmarried.",,3,The New York Times,[],"{'main': 'Williamsburgh.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Williamsburgh.', 'name': None, 'seo': None, 'sub': None}",[],1863-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/31b48b30-328b-5927-9f7d-b4a91644e7da,266,nyt://article/31b48b30-328b-5927-9f7d-b4a91644e7da,
A Correspondent of the Augusta (Georgia) Constitutionalist writes of affairs at Charleston:  ,https://www.nytimes.com/1863/11/01/archives/affairs-at-charleston.html,,A Correspondent of the Augusta (Georgia) Constitutionalist writes of affairs at Charleston:,,3,The New York Times,[],"{'main': 'AFFAIRS AT CHARLESTON.', 'kicker': None, 'content_kicker': None, 'print_headline': 'AFFAIRS AT CHARLESTON.', 'name': None, 'seo': None, 'sub': None}",[],1863-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3260e935-de1e-521c-9714-97b8201b89c8,447,nyt://article/3260e935-de1e-521c-9714-97b8201b89c8,
There seems no doubt remaining that Gov. BROWN is the new Governor-elect of Georgia. The Augusta Chronicle and Sentinel says.  ,https://www.nytimes.com/1863/11/01/archives/the-georgia-election.html,,"From the Richmond Enquirer, Oct. 26.",,3,The New York Times,[],"{'main': 'THE GEORGIA ELECTION.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE GEORGIA ELECTION.', 'name': None, 'seo': None, 'sub': None}",[],1863-11-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3bf3905a-4f11-5e44-babf-3909fcfa5fc4,174,nyt://article/3bf3905a-4f11-5e44-babf-3909fcfa5fc4,
