abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"SUICIDE.--A young man named Greenaway, committed suicide, on Monday, the 15th instant, at Youngstown, in Niagara County. He discharged a gun, loaded with buck shot, into his neck. The cause is not known. THE FIRES IN MAINE.--A letter from our Machias correspondent, dated 24th inst., says: ""We had a fine rain last night, which so far extinguished the raging fires that they will probably do no further damage this season.""--Boston Adv.  ",https://www.nytimes.com/1851/10/01/archives/article-11-no-title.html,,,4,The New York Times,[],"{'main': 'Article 11 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 11 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/005e9747-951e-5e5c-a209-23a267bb10b1,0,nyt://article/005e9747-951e-5e5c-a209-23a267bb10b1
,https://www.nytimes.com/1851/10/01/archives/special-notices.html,,,3,The New York Times,[],"{'main': 'SPECIAL NOTICES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SPECIAL NOTICES.', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00b4445a-b1a2-5b31-8bd0-0019e7fb146f,0,nyt://article/00b4445a-b1a2-5b31-8bd0-0019e7fb146f
,https://www.nytimes.com/1851/10/01/archives/whig-nomination.html,,,2,The New York Times,[],"{'main': 'Whig Nomination', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Whig Nomination', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/035d8278-3ee5-5555-b588-ef636fb76c67,0,nyt://article/035d8278-3ee5-5555-b588-ef636fb76c67
,https://www.nytimes.com/1851/10/01/archives/accident-in-boston.html,,,2,The New York Times,[],"{'main': 'Accident in Boston.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Accident in Boston.', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0e6d3879-42fe-5d70-a888-7edb0467e2dc,0,nyt://article/0e6d3879-42fe-5d70-a888-7edb0467e2dc
"A REMARKABLE MEETING.--At the residence of John Bacon, Esq., Alba Court, there was a gathering to-day of an unbroken band of ten sisters, whose united ages are 702 years, the oldest being 85, and the youngest 57. There are two brothers living belonging to the same family, whose ages swell the number to 832. Two other brothers, one at an early, the other at an advanced age, are the only ones of the family deceased.  ",https://www.nytimes.com/1851/10/01/archives/article-9-no-title.html,,,3,The New York Times,[],"{'main': 'Article 9 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 9 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0f1b6f0d-bcf0-50d7-82ad-9e228ba78043,0,nyt://article/0f1b6f0d-bcf0-50d7-82ad-9e228ba78043
Progress in Europe,https://www.nytimes.com/1851/10/01/archives/foreign-gleanings-the-commercial-treaty-between-prussia-and-berlin.html,Progress in Europe,,4,The New York Times,[],"{'main': 'FOREIGN GLEANINGS.; The Commercial Treaty between Prussia and Berlin. The American Flag in Europe. The Electric Telegraph in Europe. The Executions at Cuba. Miscellaneous.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FOREIGN GLEANINGS.; The Commercial Treaty between Prussia and Berlin. The American Flag in Europe. The Electric Telegraph in Europe. The Executions at Cuba. Miscellaneous.', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/13683a77-b6c5-5f9a-b3ef-f18f05f8b1f7,0,nyt://article/13683a77-b6c5-5f9a-b3ef-f18f05f8b1f7
"THE NATIONAL DEMOCRAT.--The first number of this new Democratic journal made its appearance this morning, from the publication office of CASPAR C. CHILDS, who has already had considerable, and somewhat unfortunate, experience in a similar enterprize.  ",https://www.nytimes.com/1851/10/01/archives/article-4-no-title.html,,,2,The New York Times,[],"{'main': 'Article 4 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 4 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2d206820-ee3f-58d2-9814-d670980575b6,0,nyt://article/2d206820-ee3f-58d2-9814-d670980575b6
Progress of the Rebellion in,https://www.nytimes.com/1851/10/01/archives/three-days-later-from-europe-arrival-of-the-canada-at-halifax.html,Progress of the Rebellion in,,2,The New York Times,[],"{'main': ""THREE DAYS LATER FROM EUROPE; ARRIVAL OF THE CANADA AT HALIFAX. FRANCE QUIET. Troubles Brewing in Germany. INTERVENTION IN THE AFFAIRS OF CUBA. DECLINE IN COTTON Markets. Havre Cotton Market. Hollingshead, Flatley & Co.'s Circular. ONE DAY LATER. LATEST BY ELECTRIC TELEGRAPH. Passengers per Canada to Boston."", 'kicker': None, 'content_kicker': None, 'print_headline': ""THREE DAYS LATER FROM EUROPE; ARRIVAL OF THE CANADA AT HALIFAX. FRANCE QUIET. Troubles Brewing in Germany. INTERVENTION IN THE AFFAIRS OF CUBA. DECLINE IN COTTON Markets. Havre Cotton Market. Hollingshead, Flatley & Co.'s Circular. ONE DAY LATER. LATEST BY ELECTRIC TELEGRAPH. Passengers per Canada to Boston."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'China', 'rank': 1, 'major': 'N'}]",1851-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2ec1d371-2205-578e-bb9f-42b6d8e7d619,0,nyt://article/2ec1d371-2205-578e-bb9f-42b6d8e7d619
Boundary Commission - adventures with the Indians,https://www.nytimes.com/1851/10/01/archives/interesting-from-santa-fe.html,Boundary Commission - adventures with the Indians,,2,The New York Times,[],"{'main': 'Interesting from Santa Fe.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Interesting from Santa Fe.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Mexico', 'rank': 1, 'major': 'N'}]",1851-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2f223b3b-6d19-50dc-a094-8e8269e00c63,0,nyt://article/2f223b3b-6d19-50dc-a094-8e8269e00c63
Return from his mission in E. Indies,https://www.nytimes.com/1851/10/01/archives/important-commercial-missionthe-return-of-mr-balestier-the-american.html,Return from his mission in E. Indies,,1,The New York Times,[],"{'main': 'Important Commercial Mission--The Return of Mr. Balestier, the American Commercial Agent to the East.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Important Commercial Mission--The Return of Mr. Balestier, the American Commercial Agent to the East.', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/32c69103-dfb0-572f-9cb9-7672716a0171,0,nyt://article/32c69103-dfb0-572f-9cb9-7672716a0171
"SAD ACCIDENT.--We learn that Enoch Westwood, a boy aged 13, was killed at the Tivoli satinet factory, on Saturday morning. He had jumped upon the platform elevator, which is moved by water, and lying down was looking over the edge, when the elevator was passing the fifth floor, his head was caught between it and the beams and his neck broken.  ",https://www.nytimes.com/1851/10/01/archives/article-10-no-title.html,,,4,The New York Times,[],"{'main': 'Article 10 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 10 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3d67930c-7698-5a6c-aa4e-e64aafdb6912,0,nyt://article/3d67930c-7698-5a6c-aa4e-e64aafdb6912
"By the arrival of the bark Chase, Capt. CHASE, at this port from Turks Island 13th September, we have received files of Grand Turk papers to the loth ult:. In consequence of many vessels having lately arrived at Turks Island in ballast, while the Provision markets 'continue to give remunerative prices;  ",https://www.nytimes.com/1851/10/01/archives/from-turks-island.html,,,2,The New York Times,[],"{'main': 'From Turks Island.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'From Turks Island.', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/41c491ac-bd75-56f3-8729-fe370044e77c,0,nyt://article/41c491ac-bd75-56f3-8729-fe370044e77c
,https://www.nytimes.com/1851/10/01/archives/died.html,,,4,The New York Times,[],"{'main': 'DIED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'DIED.', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/43bffe4e-27ba-5850-bf43-475001be8c41,0,nyt://article/43bffe4e-27ba-5850-bf43-475001be8c41
,https://www.nytimes.com/1851/10/01/archives/gold-digging-in-oregon-territory.html,,,3,The New York Times,[],"{'main': 'Gold Digging in Oregon Territory.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Gold Digging in Oregon Territory.', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/4948e839-6bc4-5485-ac1a-0897f68de1c8,0,nyt://article/4948e839-6bc4-5485-ac1a-0897f68de1c8
