abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
"The Washington and other papers here made various statements concerning Mr. Crittenden's note to the British and French Governments, in relation to Cuban matters. The facts seem to be simply as follows: A few days after Mr. Crittenden entered upon the duties of acting Secretary of State, he received notice, in the usual form, throgh the representatives of the British and French Governments,  ",https://www.nytimes.com/1851/11/01/archives/washington-cuba-and-the-governments-of-great-britain-france-and-the.html,,,2,The New York Times,[],"{'main': 'WASHINGTON.; Cuba and the Governments of Great Britain, France and the Central States--The ""Spirited Rebuffs.""', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WASHINGTON.; Cuba and the Governments of Great Britain, France and the Central States--The ""Spirited Rebuffs.""', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': 'Correspondene of The New-York Daily Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/06f226df-e171-51d7-a190-c6e23f2d3984,0,nyt://article/06f226df-e171-51d7-a190-c6e23f2d3984,
"It is clear enough that the CANAL BILL of the last session of the Legislature, creates tile main issue to be tried at the coming election. The Bill was passed by Whig votes and is sustained by the Whig party. It was resisted to the utmost by the Democratic members, and is resisted still by the Democratic party.  ",https://www.nytimes.com/1851/11/01/archives/the-canal-issue.html,,,2,The New York Times,[],"{'main': 'The Canal Issue.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Canal Issue.', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/080e6189-f4b6-52f2-88e5-67809e5a42d0,0,nyt://article/080e6189-f4b6-52f2-88e5-67809e5a42d0,
,https://www.nytimes.com/1851/11/01/archives/more-indictments-against-the-christiana-rioters.html,,,2,The New York Times,[],"{'main': 'More Indictments against the Christiana Rioters.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'More Indictments against the Christiana Rioters.', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/10e9f501-c51f-5b9b-9997-8cf7ead49e39,0,nyt://article/10e9f501-c51f-5b9b-9997-8cf7ead49e39,
,https://www.nytimes.com/1851/11/01/archives/important-from-northern-mexicoattack-on-matamorosretreat-of-the.html,,,2,The New York Times,[],"{'main': 'Important from Northern Mexico-Attack on Matamoros-Retreat of the RevolutionistsAmerican Troops Joining the Insurgents.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Important from Northern Mexico-Attack on Matamoros-Retreat of the RevolutionistsAmerican Troops Joining the Insurgents.', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/11148e41-9315-513e-a717-744f648d8f46,0,nyt://article/11148e41-9315-513e-a717-744f648d8f46,
,https://www.nytimes.com/1851/11/01/archives/article-15-no-title.html,,,2,The New York Times,[],"{'main': 'Article 15 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 15 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/122d19a8-721a-516e-8588-a4cee9dc4650,0,nyt://article/122d19a8-721a-516e-8588-a4cee9dc4650,
Letter on Canal policy,https://www.nytimes.com/1851/11/01/archives/letter-from-silas-m-burroughs.html,Letter on Canal policy,,1,The New York Times,[],"{'main': 'Letter from Silas M. Burroughs.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Letter from Silas M. Burroughs.', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/171ccd95-25b3-5db9-b02f-38f32c31a633,0,nyt://article/171ccd95-25b3-5db9-b02f-38f32c31a633,
,https://www.nytimes.com/1851/11/01/archives/article-16-no-title.html,,,2,The New York Times,[],"{'main': 'Article 16 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 16 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1f196a78-b6e2-54c8-83d0-e61adbc36d76,0,nyt://article/1f196a78-b6e2-54c8-83d0-e61adbc36d76,
"A grand rally of the New-York Temperance Alliance, took place last night, at Tripler Hall, when a very large audience was in attendance, among whom were many ladies. The meeting was organized, on motion of HENRY M. WESTERN, Esq., who nominated the following gentlemen as officers: RENSALAER N. HAVENS, President. Vice-Presidents.  ",https://www.nytimes.com/1851/11/01/archives/newyork-city-temperance-alliance.html,,,1,The New York Times,[],"{'main': 'New-York City Temperance Alliance.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'New-York City Temperance Alliance.', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1f96e123-0372-5081-acee-86421e004515,0,nyt://article/1f96e123-0372-5081-acee-86421e004515,
Revolution in Tamaulipas,https://www.nytimes.com/1851/11/01/archives/the-revolution-in-northern-mexicodesigng-of-the-leaders.html,Revolution in Tamaulipas,,1,The New York Times,[],"{'main': 'The Revolution in Northern Mexico-Designg of the Leaders.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Revolution in Northern Mexico-Designg of the Leaders.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Mexico', 'rank': 1, 'major': 'N'}]",1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/34017bae-65b3-5a1d-baf6-e9ae45bf916c,0,nyt://article/34017bae-65b3-5a1d-baf6-e9ae45bf916c,
,https://www.nytimes.com/1851/11/01/archives/charge-of-defrauding-the-government.html,,,2,The New York Times,[],"{'main': 'Charge of Defrauding the Government.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Charge of Defrauding the Government.', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3795d20e-e84f-5948-8320-b8f35496977b,0,nyt://article/3795d20e-e84f-5948-8320-b8f35496977b,
Lectures upon Manhood,https://www.nytimes.com/1851/11/01/archives/manhood-mrs-e-oakes-smiths-lecture.html,Lectures upon Manhood,,2,The New York Times,[],"{'main': ""MANHOOD.; Mrs, E. Oakes Smith's Lecture."", 'kicker': None, 'content_kicker': None, 'print_headline': ""MANHOOD.; Mrs, E. Oakes Smith's Lecture."", 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/39991ef0-694c-54c3-b587-dd49d4df5e72,0,nyt://article/39991ef0-694c-54c3-b587-dd49d4df5e72,
,https://www.nytimes.com/1851/11/01/archives/new-hampshire-freesoll-convention.html,,,2,The New York Times,[],"{'main': 'New Hampshire Free-Soll Convention.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'New Hampshire Free-Soll Convention.', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/39b0d5e4-2672-5b55-974b-e0128a904491,0,nyt://article/39b0d5e4-2672-5b55-974b-e0128a904491,
"Yankee Ice in Egypt! The bark Stamboul, which sailed from Boston on the 2d Angust last, arrived at Alexandria, Egypt, Oct. 1st, with a cargo of Massachusetts ice-said to be the first ever brought to that port from any part of the world. "" All Alexandria and the region round about,"" says the captain of the Stamboul, ""flocked on board and around her, to see the ' frozen water."" The Pacha, the High Admiral,  ",https://www.nytimes.com/1851/11/01/archives/article-19-no-title.html,,,3,The New York Times,[],"{'main': 'Article 19 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 19 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3c11661e-c5b6-5034-b3b6-9b6d12c3f1ad,0,nyt://article/3c11661e-c5b6-5034-b3b6-9b6d12c3f1ad,
,https://www.nytimes.com/1851/11/01/archives/murder-of-a-man-by-his-wife.html,,,2,The New York Times,[],"{'main': 'Murder of a Man by his Wife.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Murder of a Man by his Wife.', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3fcdd4e3-2f24-5562-af6d-113aa268a37a,0,nyt://article/3fcdd4e3-2f24-5562-af6d-113aa268a37a,
Address before Penna Agr. Exhibition,https://www.nytimes.com/1851/11/01/archives/latest-intelligence-pennsylvania-state-agricultural-fair-address-of.html,Address before Penna Agr. Exhibition,,2,The New York Times,[],"{'main': 'LATEST INTELLIGENCE; Pennsylvania State Agricultural Fair. ADDRESS OF HON. ANDREW STEVENSON.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LATEST INTELLIGENCE; Pennsylvania State Agricultural Fair. ADDRESS OF HON. ANDREW STEVENSON.', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': 'By Telegraph To the New-York Times', 'person': [], 'organization': 'The New York Times'}",Archives,nyt://article/41754ae0-e058-5d5a-b061-51782cb3b4fb,0,nyt://article/41754ae0-e058-5d5a-b061-51782cb3b4fb,
"This Society is now holding its Anniversary at Newark. N. J. The Board of Directors met Thursday at 12 o'clock, in the Park Church, the venerable Chief-Justice Hornblower, President of the Society in the Chair. The Directors present,  ",https://www.nytimes.com/1851/11/01/archives/society-for-the-promotion-of-theological-and-collegiate-education.html,,,1,The New York Times,[],"{'main': 'Society for the Promotion of Theological and Collegiate Education at the West.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Society for the Promotion of Theological and Collegiate Education at the West.', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/460b9f69-9795-54ce-9a8d-4d5d28f7e78a,0,nyt://article/460b9f69-9795-54ce-9a8d-4d5d28f7e78a,
Prosperity - German Emigration,https://www.nytimes.com/1851/11/01/archives/condition-of-venezuela.html,Prosperity - German Emigration,,1,The New York Times,[],"{'main': 'Condition of Venezuela.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Condition of Venezuela.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Venezuela', 'rank': 1, 'major': 'N'}]",1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/4e336bc0-72b8-5e55-bb85-b9fd785f381c,0,nyt://article/4e336bc0-72b8-5e55-bb85-b9fd785f381c,
,https://www.nytimes.com/1851/11/01/archives/destruction-of-a-cotton-factory.html,,,2,The New York Times,[],"{'main': 'Destruction of a Cotton Factory.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Destruction of a Cotton Factory.', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/517a3564-2419-5b6c-9bba-52ff1e3de9c7,0,nyt://article/517a3564-2419-5b6c-9bba-52ff1e3de9c7,
,https://www.nytimes.com/1851/11/01/archives/indictment-in-syracuse.html,,,2,The New York Times,[],"{'main': 'Indictment in Syracuse.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Indictment in Syracuse.', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/52d2ea3b-3b40-5606-a393-9633cb58b120,0,nyt://article/52d2ea3b-3b40-5606-a393-9633cb58b120,
,https://www.nytimes.com/1851/11/01/archives/article-18-no-title.html,,,2,The New York Times,[],"{'main': 'Article 18 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 18 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/54138cb3-18be-509d-a981-ab64d79bb253,0,nyt://article/54138cb3-18be-509d-a981-ab64d79bb253,
,https://www.nytimes.com/1851/11/01/archives/mr-clay-and-the-presidency.html,,,1,The New York Times,[],"{'main': 'Mr. Clay and the Presidency', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Mr. Clay and the Presidency', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/58ab9a09-6573-5790-b2ed-f2e91157e92e,0,nyt://article/58ab9a09-6573-5790-b2ed-f2e91157e92e,
,https://www.nytimes.com/1851/11/01/archives/article-9-no-title.html,,,2,The New York Times,[],"{'main': 'Article 9 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 9 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/5c05794b-ea51-53ec-915b-b2bc831c153f,0,nyt://article/5c05794b-ea51-53ec-915b-b2bc831c153f,
,https://www.nytimes.com/1851/11/01/archives/steamboat-robbery.html,,,2,The New York Times,[],"{'main': 'Steamboat Robbery.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Steamboat Robbery.', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/5c53793d-0688-55ea-8462-a3b65c280011,0,nyt://article/5c53793d-0688-55ea-8462-a3b65c280011,
,https://www.nytimes.com/1851/11/01/archives/article-1-no-title.html,,,2,The New York Times,[],"{'main': 'Article 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/5c8dcfe4-a234-5475-9d08-f076107db205,0,nyt://article/5c8dcfe4-a234-5475-9d08-f076107db205,
Moral condition of,https://www.nytimes.com/1851/11/01/archives/the-moral-condition-of-california.html,Moral condition of,,1,The New York Times,[],"{'main': 'The Moral Condition of California.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Moral Condition of California.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'California', 'rank': 1, 'major': 'N'}]",1851-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/5ca15f8f-5421-561a-98af-284e25e2e8c3,0,nyt://article/5ca15f8f-5421-561a-98af-284e25e2e8c3,
