abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
,https://www.nytimes.com/1900/10/01/archives/russians-invest-mukden.html,,,1,The New York Times,[],"{'main': 'RUSSIANS INVEST MUKDEN.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'RUSSIANS INVEST MUKDEN.', 'name': None, 'seo': None, 'sub': None}",[],1900-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06179967-1886-5ccc-bdd2-40f242c1b8c3,0,nyt://article/06179967-1886-5ccc-bdd2-40f242c1b8c3,
"Underground Railroad; C. J. Yerkes of New York Pays £100,000 for Charter",https://www.nytimes.com/1900/10/01/archives/comment-on-yerkes-deal-london-paper-welcomes-prospect-of-modern.html,"Underground Railroad; C. J. Yerkes of New York Pays £100,000 for Charter",,7,The New York Times,[],"{'main': 'COMMENT ON YERKES DEAL.; London Paper Welcomes Prospect of Modern Street Railways.', 'kicker': None, 'content_kicker': None, 'print_headline': 'COMMENT ON YERKES DEAL.; London Paper Welcomes Prospect of Modern Street Railways.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'LONDON, ENGLAND', 'rank': 1, 'major': 'N'}]",1900-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08af282d-8e23-5739-9b87-09f2fdf792b2,0,nyt://article/08af282d-8e23-5739-9b87-09f2fdf792b2,
Congressional Campaign,https://www.nytimes.com/1900/10/01/archives/new-jersey-congressmen-the-democrats-expect-to-gain-two-seats.html,Congressional Campaign,,3,The New York Times,[],"{'main': 'NEW JERSEY CONGRESSMEN.; The Democrats Expect to Gain Two Seats, Making the Delegation a Tie.', 'kicker': None, 'content_kicker': None, 'print_headline': 'NEW JERSEY CONGRESSMEN.; The Democrats Expect to Gain Two Seats, Making the Delegation a Tie.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New Jersey', 'rank': 1, 'major': 'N'}]",1900-10-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/09245276-a0d0-5a57-b15e-4ae5afddb981,0,nyt://article/09245276-a0d0-5a57-b15e-4ae5afddb981,
Ice Trust Speech; Croker's Reply,https://www.nytimes.com/1900/10/01/archives/crokers-ice-trust-talk-gov-roosevelts-friends-control-it-he.html,Ice Trust Speech; Croker's Reply,,1,The New York Times,[],"{'main': ""CROKER'S ICE TRUST TALK; Gov. Roosevelt's Friends Control It, He Declares. PLATT'S SON A STOCKHOLDER Confident for Bryan in His View of the Political Situation -- Attacks Mr. Hanna."", 'kicker': None, 'content_kicker': None, 'print_headline': ""CROKER'S ICE TRUST TALK; Gov. Roosevelt's Friends Control It, He Declares. PLATT'S SON A STOCKHOLDER Confident for Bryan in His View of the Political Situation -- Attacks Mr. Hanna."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'CROKER, RICHARD', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Roosevelt, Theodore', 'rank': 2, 'major': 'N'}]",1900-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b266aea-7523-5310-96f8-c8bca42ad15b,0,nyt://article/0b266aea-7523-5310-96f8-c8bca42ad15b,
"MAMARONECK, Sept. 30 -- Because of complaints about his motor vehicles by residents of Mamaroneck, who say that the machines frighten their horses, Albert C. Bostwick has sent a letter to a local paper in which he defends them. He has also issued a public notice to the effect that he will have any animal that is brought to his estate on Orient Point trained to become accustomed to motor vehicles.  ",https://www.nytimes.com/1900/10/01/archives/motor-vehicles-defended-albert-c-bostwicks-reply-to-complaints-made.html,,,2,The New York Times,[],"{'main': ""MOTOR VEHICLES DEFENDED.; Albert C. Bostwick's Reply to Complaints Made by Horse Owners in Mamaroneck."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""MOTOR VEHICLES DEFENDED.; Albert C. Bostwick's Reply to Complaints Made by Horse Owners in Mamaroneck."", 'name': None, 'seo': None, 'sub': None}",[],1900-10-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0b6cea8a-547c-5f73-9fc7-45444bae487e,0,nyt://article/0b6cea8a-547c-5f73-9fc7-45444bae487e,
,https://www.nytimes.com/1900/10/01/archives/french-socialists-in-riot.html,,,1,The New York Times,[],"{'main': 'FRENCH SOCIALISTS IN RIOT.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FRENCH SOCIALISTS IN RIOT.', 'name': None, 'seo': None, 'sub': None}",[],1900-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0bf9be16-f439-5df8-87d1-39bbc6bbc397,0,nyt://article/0bf9be16-f439-5df8-87d1-39bbc6bbc397,
,https://www.nytimes.com/1900/10/01/archives/front-page-3-no-title.html,,,1,The New York Times,[],"{'main': 'Front Page 3 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 3 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1900-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0f009300-0fa3-5d77-a68f-0507964edeed,0,nyt://article/0f009300-0fa3-5d77-a68f-0507964edeed,
,https://www.nytimes.com/1900/10/01/archives/tried-to-dynamite-a-woman.html,,,2,The New York Times,[],"{'main': 'Tried to Dynamite a Woman.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Tried to Dynamite a Woman.', 'name': None, 'seo': None, 'sub': None}",[],1900-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/102c0fb4-5c22-5640-a54c-c69ecf72bfaf,0,nyt://article/102c0fb4-5c22-5640-a54c-c69ecf72bfaf,
,https://www.nytimes.com/1900/10/01/archives/memorial-window-in-oyster-bay-church.html,,,6,The New York Times,[],"{'main': 'Memorial Window in Oyster Bay Church', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Memorial Window in Oyster Bay Church', 'name': None, 'seo': None, 'sub': None}",[],1900-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/10d84c6f-f89c-543b-8a84-f0b684471def,0,nyt://article/10d84c6f-f89c-543b-8a84-f0b684471def,
,https://www.nytimes.com/1900/10/01/archives/accident-to-findlay-douglas-hit-by-a-golf-ball-at-fairfield-county.html,,,7,The New York Times,[],"{'main': 'ACCIDENT TO FINDLAY DOUGLAS.; Hit by a Golf Ball at Fairfield County Club, but Not Badly Hurt.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ACCIDENT TO FINDLAY DOUGLAS.; Hit by a Golf Ball at Fairfield County Club, but Not Badly Hurt.', 'name': None, 'seo': None, 'sub': None}",[],1900-10-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/12fbc490-db68-5cff-92de-3cf0e7ed206d,0,nyt://article/12fbc490-db68-5cff-92de-3cf0e7ed206d,
