abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
,https://www.nytimes.com/1900/06/01/archives/invite-americans-to-vendome.html,,,1,The New York Times,[],"{'main': 'Invite Americans to Vendome.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Invite Americans to Vendome.', 'name': None, 'seo': None, 'sub': None}",[],1900-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0031dd42-8402-50f5-8002-770ab249bc03,0,nyt://article/0031dd42-8402-50f5-8002-770ab249bc03,
,https://www.nytimes.com/1900/06/01/archives/philadelphia-prices.html,,,11,The New York Times,[],"{'main': 'PHILADELPHIA PRICES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'PHILADELPHIA PRICES.', 'name': None, 'seo': None, 'sub': None}",[],1900-06-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/01a29822-2e3d-57fc-9485-e478aeaea9f3,0,nyt://article/01a29822-2e3d-57fc-9485-e478aeaea9f3,
"WASHINGTON, May 31. -- The Navy Department yesterday received official notification of the dispatch of the American marines from Taku in a cable message from Rear Admiral Kempff, the senior squadron commander, dated Taku, May 30. The cablegram reads as follows : ""One hundred men landed and sent Tien-Tsin yesterday.  ",https://www.nytimes.com/1900/06/01/archives/news-of-landing-confirmed-admiral-kempff-cables-navy-department.html,,,3,The New York Times,[],"{'main': 'NEWS OF LANDING CONFIRMED.; Admiral Kempff Cables Navy Department from Taku.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEWS OF LANDING CONFIRMED.; Admiral Kempff Cables Navy Department from Taku.', 'name': None, 'seo': None, 'sub': None}",[],1900-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01f94749-2f45-5c7e-a1ed-1c4116516a30,0,nyt://article/01f94749-2f45-5c7e-a1ed-1c4116516a30,
London Agency Closed,https://www.nytimes.com/1900/06/01/archives/pennsylvanias-london-agency-officials-of-the-road-say-that-it.html,London Agency Closed,,9,The New York Times,[],"{'main': ""PENNSYLVANIA'S LONDON AGENCY.; Officials of the Road Say that It Outlived its Usefulness."", 'kicker': None, 'content_kicker': None, 'print_headline': ""PENNSYLVANIA'S LONDON AGENCY.; Officials of the Road Say that It Outlived its Usefulness."", 'name': None, 'seo': None, 'sub': None}",[],1900-06-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/03e6a697-16c3-519e-af72-f89fcfa381af,0,nyt://article/03e6a697-16c3-519e-af72-f89fcfa381af,
,https://www.nytimes.com/1900/06/01/archives/will-prosecute-laurore-first-act-of-new-minister-of-war-is-demand.html,,,7,The New York Times,[],"{'main': ""WILL PROSECUTE L'AURORE.; First Act of New Minister of War Is Demand for Its Punishment."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""WILL PROSECUTE L'AURORE.; First Act of New Minister of War Is Demand for Its Punishment."", 'name': None, 'seo': None, 'sub': None}",[],1900-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04ac694a-d29e-5562-bffd-1ec62270657d,0,nyt://article/04ac694a-d29e-5562-bffd-1ec62270657d,
"WASHINGTON, May 31. -- The chief feature of the night session when the trust resolutions were further, discussed, arose out of a fiery speech made by Mr. Sulzer (Dem., N.Y.,) against trusts. Mr. Sulzer charged that the Republicans were trying to deceive the people with a pretense of legislation against trusts.  ",https://www.nytimes.com/1900/06/01/archives/ice-trust-in-the-house-mr-sulzer-and-mr-ray-have-a-hot-debate.html,,,5,The New York Times,[],"{'main': 'ICE TRUST IN THE HOUSE.; Mr. Sulzer and Mr. Ray Have a Hot Debate Concerning It.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ICE TRUST IN THE HOUSE.; Mr. Sulzer and Mr. Ray Have a Hot Debate Concerning It.', 'name': None, 'seo': None, 'sub': None}",[],1900-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05ab9fa0-8e1e-5fc4-ba55-fcce57fb676a,0,nyt://article/05ab9fa0-8e1e-5fc4-ba55-fcce57fb676a,
Controller Coler's Statement on the Intent of the Law and Excessive Fees,https://www.nytimes.com/1900/06/01/archives/inheritance-tax-fees-mr-coler-on-the-intent-of-the-law-mr-fallows.html,Controller Coler's Statement on the Intent of the Law and Excessive Fees,,3,The New York Times,[],"{'main': 'INHERITANCE TAX FEES.; Mr. Coler on the Intent of the Law -- Mr. Fallows and the de Rothschild Case.', 'kicker': None, 'content_kicker': None, 'print_headline': 'INHERITANCE TAX FEES.; Mr. Coler on the Intent of the Law -- Mr. Fallows and the de Rothschild Case.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York State', 'rank': 1, 'major': 'N'}]",1900-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06c4c152-7c4b-583f-83bf-c40c9d3b9eb6,0,nyt://article/06c4c152-7c4b-583f-83bf-c40c9d3b9eb6,
English Plans for Future of Boers,https://www.nytimes.com/1900/06/01/archives/the-future-of-the-boers.html,English Plans for Future of Boers,,6,The New York Times,[],"{'main': 'THE FUTURE OF THE BOERS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE FUTURE OF THE BOERS.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'AFRICA', 'rank': 1, 'major': 'N'}]",1900-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08f63a1a-71f8-5ddf-9e4b-765fef8679b9,0,nyt://article/08f63a1a-71f8-5ddf-9e4b-765fef8679b9,
,https://www.nytimes.com/1900/06/01/archives/promotion-for-archbishop-keane.html,,,3,The New York Times,[],"{'main': 'Promotion for Archbishop Keane.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Promotion for Archbishop Keane.', 'name': None, 'seo': None, 'sub': None}",[],1900-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a84af52-8d84-5cc8-9ff1-56ec46caaa2e,0,nyt://article/0a84af52-8d84-5cc8-9ff1-56ec46caaa2e,
"BUILDING PROJECTING ON THE STREET. -- Charlotte Y. Ackerman, who owns a vacant lot on Eighty-second Street and Riverside Drive, brought an action in the Supreme Court to compel Clarence F. True to remove a projection or three feet and six inches into Riverside Drive of a building on his lot adjoining.  ",https://www.nytimes.com/1900/06/01/archives/legal-notes.html,,,14,The New York Times,[],"{'main': 'LEGAL NOTES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LEGAL NOTES.', 'name': None, 'seo': None, 'sub': None}",[],1900-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0cafb6ac-0829-57c6-9222-01e3355f5865,0,nyt://article/0cafb6ac-0829-57c6-9222-01e3355f5865,
