abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
,https://www.nytimes.com/1900/04/01/archives/pittsburgs-traction-combine-lease-of-consolidated-to-union-company.html,,,26,The New York Times,[],"{'main': ""PITTSBURG'S TRACTION COMBINE.; Lease of Consolidated to Union Company Ratified Yesterday."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""PITTSBURG'S TRACTION COMBINE.; Lease of Consolidated to Union Company Ratified Yesterday."", 'name': None, 'seo': None, 'sub': None}",[],1900-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01590c7a-cc1a-548b-ba7c-2271acc7baf4,0,nyt://article/01590c7a-cc1a-548b-ba7c-2271acc7baf4,
"It is probable that the game between the Metropolitan District Cricket League and the New York Cricket Association arranged for Memorial Day will have to be postponed. The inter-city match between Philadelphia and New York will be played on that day in Philadelphia, and it is probable that the league will make every effort to send out the strongest team it can place in the field.  ",https://www.nytimes.com/1900/04/01/archives/news-of-the-cricketers.html,,,12,The New York Times,[],"{'main': 'NEWS OF THE CRICKETERS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEWS OF THE CRICKETERS.', 'name': None, 'seo': None, 'sub': None}",[],1900-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/031c78b8-3afc-51ed-b02c-21d0c63f4885,0,nyt://article/031c78b8-3afc-51ed-b02c-21d0c63f4885,
,https://www.nytimes.com/1900/04/01/archives/no-sunday-sale-of-cigars-in-boston.html,,,28,The New York Times,[],"{'main': 'No Sunday Sale of Cigars in Boston.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'No Sunday Sale of Cigars in Boston.', 'name': None, 'seo': None, 'sub': None}",[],1900-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0367d516-ae34-52f8-957e-cef8f37a400f,0,nyt://article/0367d516-ae34-52f8-957e-cef8f37a400f,
"The annual meeting of Southern Pacific will be held in San Francisco on Wednesday, and Wall Street is awaiting the outcome with interest. The recently elected Directors of the company, including D.O. Mills and John W. Mackay, will be confirmed in their positions, and plans of extension under consideration will be discussed.  ",https://www.nytimes.com/1900/04/01/archives/southern-pacific-plans.html,,,27,The New York Times,[],"{'main': 'SOUTHERN PACIFIC PLANS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SOUTHERN PACIFIC PLANS.', 'name': None, 'seo': None, 'sub': None}",[],1900-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03b6350a-33aa-5338-8666-da94a7881cc1,0,nyt://article/03b6350a-33aa-5338-8666-da94a7881cc1,
"WASHINGTON, March 31 -- The Dolphin, returning north from Cuba, put into Port Royal, S. C., to-day for coal and repairs.  ",https://www.nytimes.com/1900/04/01/archives/movements-of-government-vessels.html,,,6,The New York Times,[],"{'main': 'Movements of Government Vessels.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Movements of Government Vessels.', 'name': None, 'seo': None, 'sub': None}",[],1900-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03e4d916-afd6-5184-89fa-e6ccc405f9e8,0,nyt://article/03e4d916-afd6-5184-89fa-e6ccc405f9e8,
"To the Editor of The New York Times: Is there any way that English men and women can make their influence felt in favor of Miss Nethersole against this contemptible crowd of so-called ""moral reformers""? As an Englishman, I protest against such treatment of a woman who has always been welcome in your hitherto hospitable land.  ",https://www.nytimes.com/1900/04/01/archives/a-plea-for-miss-nethersole.html,,,18,The New York Times,[],"{'main': 'A PLEA FOR MISS NETHERSOLE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A PLEA FOR MISS NETHERSOLE.', 'name': None, 'seo': None, 'sub': None}",[],1900-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/047eb91f-5574-5b18-b528-70cca2a5560a,0,nyt://article/047eb91f-5574-5b18-b528-70cca2a5560a,
,https://www.nytimes.com/1900/04/01/archives/against-life-policies-on-children.html,,,26,The New York Times,[],"{'main': 'Against Life Policies on Children.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Against Life Policies on Children.', 'name': None, 'seo': None, 'sub': None}",[],1900-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0774a8a5-03c0-57a4-a3ba-b46b74d35da1,0,nyt://article/0774a8a5-03c0-57a4-a3ba-b46b74d35da1,
,https://www.nytimes.com/1900/04/01/archives/a-spanish-joan-of-arc-attempts-to-lead-prisoners-in-the-philippines.html,,,9,The New York Times,[],"{'main': 'A SPANISH JOAN OF ARC.; Attempts to Lead Prisoners in the Philippines to Liberty.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A SPANISH JOAN OF ARC.; Attempts to Lead Prisoners in the Philippines to Liberty.', 'name': None, 'seo': None, 'sub': None}",[],1900-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/07fc1f95-b29b-5792-bcc6-ee3ad9474801,0,nyt://article/07fc1f95-b29b-5792-bcc6-ee3ad9474801,
,https://www.nytimes.com/1900/04/01/archives/illinois-brick-trust.html,,,4,The New York Times,[],"{'main': 'Illinois Brick Trust.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Illinois Brick Trust.', 'name': None, 'seo': None, 'sub': None}",[],1900-04-01T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/08d026ea-8a74-5a01-9892-3354361b4cd1,0,nyt://article/08d026ea-8a74-5a01-9892-3354361b4cd1,
,https://www.nytimes.com/1900/04/01/archives/wants-25000-for-her-husbands-death.html,,,16,The New York Times,[],"{'main': ""Wants $25,000 for Her Husband's Death."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Wants $25,000 for Her Husband's Death."", 'name': None, 'seo': None, 'sub': None}",[],1900-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0956bde8-d398-5b30-a72c-93a64634fa55,0,nyt://article/0956bde8-d398-5b30-a72c-93a64634fa55,
