abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
,https://www.nytimes.com/1893/04/01/archives/yales-law-school-nine-wins.html,,,6,The New York Times,[],"{'main': ""YALE'S LAW SCHOOL NINE WINS."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""YALE'S LAW SCHOOL NINE WINS."", 'name': None, 'seo': None, 'sub': None}",[],1893-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/02b0d49f-fbe3-5ad4-8905-faab55824275,0,nyt://article/02b0d49f-fbe3-5ad4-8905-faab55824275
Rebellion Prevented,https://www.nytimes.com/1893/04/01/archives/rebels-qulckly-crushed-a-very-shortlived-rebellion-in-costa-rica.html,Rebellion Prevented,,1,The New York Times,[],"{'main': 'REBELS QUlCKLY CRUSHED.; A VERY SHORT-LIVED REBELLION IN COSTA RICA.', 'kicker': None, 'content_kicker': None, 'print_headline': 'REBELS QUlCKLY CRUSHED.; A VERY SHORT-LIVED REBELLION IN COSTA RICA.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Costa Rica', 'rank': 1, 'major': 'N'}]",1893-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/083921fa-1be1-5e68-8857-0053a287cd74,0,nyt://article/083921fa-1be1-5e68-8857-0053a287cd74
"Changes during Fifty Years Described by ""J. C.""",https://www.nytimes.com/1893/04/01/archives/the-mediterranean-trade-changes-an-old-mariner-has-seen-in-half-a.html,"Changes during Fifty Years Described by ""J. C.""",,4,The New York Times,[],"{'main': 'THE MEDITERRANEAN TRADE.; CHANGES AN OLD MARINER HAS SEEN IN HALF A CENTURY.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE MEDITERRANEAN TRADE.; CHANGES AN OLD MARINER HAS SEEN IN HALF A CENTURY.', 'name': None, 'seo': None, 'sub': None}",[],1893-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a31652e-27b4-5765-83df-c4d5dcc4af60,0,nyt://article/0a31652e-27b4-5765-83df-c4d5dcc4af60
,https://www.nytimes.com/1893/04/01/archives/the-real-estate-market.html,,,7,The New York Times,[],"{'main': 'THE REAL ESTATE MARKET.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE REAL ESTATE MARKET.', 'name': None, 'seo': None, 'sub': None}",[],1893-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0bcd4c5f-5484-5950-9190-6aa0905cf87e,0,nyt://article/0bcd4c5f-5484-5950-9190-6aa0905cf87e
"BALTIMORE, Md., March 31 -- Many sightseers visited Sparrow's Point to-day expecting to see the 124-ton gun lifted from the hold of the steamship Longueil, but they were disappointed.  ",https://www.nytimes.com/1893/04/01/archives/still-in-this-longueils-hold-the-big-gun-not-to-be-lifted-out-this.html,,,1,The New York Times,[],"{'main': ""STILL IN THIS LONGUEIL'S HOLD.; THE BIG GUN NOT TO BE LIFTED OUT THIS WEEK."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""STILL IN THIS LONGUEIL'S HOLD.; THE BIG GUN NOT TO BE LIFTED OUT THIS WEEK."", 'name': None, 'seo': None, 'sub': None}",[],1893-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/178477c5-237d-56b4-adb6-1a981ddc3553,0,nyt://article/178477c5-237d-56b4-adb6-1a981ddc3553
Canal from Duluth to St. Paul; Resolution Instructing Senators and Congressmen to Ask for Appropriation for Construction,https://www.nytimes.com/1893/04/01/archives/the-st-clair-canal-scheme-canadian-ministers-not-in-favor-of.html,Canal from Duluth to St. Paul; Resolution Instructing Senators and Congressmen to Ask for Appropriation for Construction,,4,The New York Times,[],"{'main': 'THE ST. CLAIR CANAL SCHEME.; CANADIAN MINISTERS NOT IN FAVOR OF PRESSING IT.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE ST. CLAIR CANAL SCHEME.; CANADIAN MINISTERS NOT IN FAVOR OF PRESSING IT.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Minnesota', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'LEGISLATURE', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Canals', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Canals', 'rank': 4, 'major': 'N'}]",1893-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1c5db508-e505-54cb-87d0-36b70057b8ec,0,nyt://article/1c5db508-e505-54cb-87d0-36b70057b8ec
"Allen, T. G., and W. L. Sachtleben; Tour around the World",https://www.nytimes.com/1893/04/01/archives/arranging-a-field-meeting.html,"Allen, T. G., and W. L. Sachtleben; Tour around the World",,6,The New York Times,[],"{'main': 'ARRANGING A FIELD MEETING.', 'kicker': None, 'content_kicker': None, 'print_headline': 'ARRANGING A FIELD MEETING.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'BICYCLING', 'rank': 1, 'major': 'N'}]",1893-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1d7aaaeb-e8ab-59c5-a907-33d7437f2266,0,nyt://article/1d7aaaeb-e8ab-59c5-a907-33d7437f2266
Western Society Organized in New-York,https://www.nytimes.com/1893/04/01/archives/big-trees-in-sullivan-county-a-chestnut-which-is-twentyfive-feet-in.html,Western Society Organized in New-York,,10,The New York Times,[],"{'main': 'BIG TREES IN SULLIVAN COUNTY.; A CHESTNUT WHICH IS TWENTY-FIVE FEET IN CIRCUMFERENCE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'BIG TREES IN SULLIVAN COUNTY.; A CHESTNUT WHICH IS TWENTY-FIVE FEET IN CIRCUMFERENCE.', 'name': None, 'seo': None, 'sub': None}",[],1893-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1db181e0-83ce-591b-a73c-ec2064a4b975,0,nyt://article/1db181e0-83ce-591b-a73c-ec2064a4b975
"The system of Ward Trustees in the public school system of this city produces some curious results, as is shown in the Directory and Manual of the Board of Education, which has recently been published.",https://www.nytimes.com/1893/04/01/archives/patronage-of-ward-trustees-some-have-many-schools-to-look-after-one.html,,,9,The New York Times,[],"{'main': 'PATRONAGE OF WARD TRUSTEES.; SOME HAVE MANY SCHOOLS TO LOOK AFTER, ONE BOARD NO SCHOOL AT ALL.', 'kicker': None, 'content_kicker': None, 'print_headline': 'PATRONAGE OF WARD TRUSTEES.; SOME HAVE MANY SCHOOLS TO LOOK AFTER, ONE BOARD NO SCHOOL AT ALL.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}]",1893-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1ff1c7f7-8aaf-50eb-afb9-488fa0b6af10,0,nyt://article/1ff1c7f7-8aaf-50eb-afb9-488fa0b6af10
,https://www.nytimes.com/1893/04/01/archives/cannot-get-their-sacred-wines-steamer-stura-long-overdue-a-boy.html,,,1,The New York Times,[],"{'main': 'Cannot Get Their Sacred Wines.; Steamer Stura Long Overdue. A Boy Burned to Death.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Cannot Get Their Sacred Wines.; Steamer Stura Long Overdue. A Boy Burned to Death.', 'name': None, 'seo': None, 'sub': None}",[],1893-04-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/21f511a3-74eb-559f-8292-6157db669f95,0,nyt://article/21f511a3-74eb-559f-8292-6157db669f95
