abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
,https://www.nytimes.com/1897/10/01/archives/the-washington-fire.html,,,4,The New York Times,[],"{'main': 'The Washington Fire.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Washington Fire.', 'name': None, 'seo': None, 'sub': None}",[],1897-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0004c37f-9a3c-5c33-8b13-ac3c8200c1be,0,nyt://article/0004c37f-9a3c-5c33-8b13-ac3c8200c1be,
New Jersey State Sportsmen's Association Tournament,https://www.nytimes.com/1897/10/01/archives/new-jersey-state-shoot-four-events-with-live-birds-decided-at-the.html,New Jersey State Sportsmen's Association Tournament,,4,The New York Times,[],"{'main': 'NEW JERSEY STATE SHOOT.; Four Events with Live Birds Decided at the Clifton Race Track -- The Last Day.', 'kicker': None, 'content_kicker': None, 'print_headline': 'NEW JERSEY STATE SHOOT.; Four Events with Live Birds Decided at the Clifton Race Track -- The Last Day.', 'name': None, 'seo': None, 'sub': None}",[],1897-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0037c01e-e986-51db-8fee-00808ecfcb44,0,nyt://article/0037c01e-e986-51db-8fee-00808ecfcb44,
Long Island; Mrs. Gray Killed at Grade Crossing,https://www.nytimes.com/1897/10/01/archives/death-at-the-crossing.html,Long Island; Mrs. Gray Killed at Grade Crossing,,6,The New York Times,[],"{'main': 'DEATH AT THE CROSSING.', 'kicker': None, 'content_kicker': None, 'print_headline': 'DEATH AT THE CROSSING.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'ACCIDENTS', 'rank': 1, 'major': 'N'}]",1897-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/011aa8a5-82e2-5741-8748-7c9f9af6e5ae,0,nyt://article/011aa8a5-82e2-5741-8748-7c9f9af6e5ae,
Mayors and Councilmen's Conference,https://www.nytimes.com/1897/10/01/archives/conference-of-mayors-b-f-gilkinson-publisher-of-a-magazine-made.html,Mayors and Councilmen's Conference,,7,The New York Times,[],"{'main': ""CONFERENCE OF MAYORS; B. F. Gilkinson, Publisher of a Magazine, Made Secretary at the Columbus Meeting. BOSTON'S MAYOR OBJECTS Alliance of the Organization with a Business Enterprise Harshly Criticised by Conservative Members -- Boston Cannot Join, Says Mayor Quincy."", 'kicker': None, 'content_kicker': None, 'print_headline': ""CONFERENCE OF MAYORS; B. F. Gilkinson, Publisher of a Magazine, Made Secretary at the Columbus Meeting. BOSTON'S MAYOR OBJECTS Alliance of the Organization with a Business Enterprise Harshly Criticised by Conservative Members -- Boston Cannot Join, Says Mayor Quincy."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Columbus', 'rank': 1, 'major': 'N'}]",1897-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/014e7f97-59f4-5ccd-948d-1b31c887abfd,0,nyt://article/014e7f97-59f4-5ccd-948d-1b31c887abfd,
,https://www.nytimes.com/1897/10/01/archives/senator-wolcott-in-london-waiting-for-great-britains-answer-to-the.html,,,7,The New York Times,[],"{'main': ""SENATOR WOLCOTT IN LONDON.; Waiting for Great Britain's Answer to the Monetary Commission."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""SENATOR WOLCOTT IN LONDON.; Waiting for Great Britain's Answer to the Monetary Commission."", 'name': None, 'seo': None, 'sub': None}",[],1897-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/02120aa5-2b4d-5642-9047-5668cad83a1a,0,nyt://article/02120aa5-2b4d-5642-9047-5668cad83a1a,
City Railway Conductors Discharged,https://www.nytimes.com/1897/10/01/archives/chicago-expects-a-strike-street-railway-officials-refuse-to-confer.html,City Railway Conductors Discharged,,1,The New York Times,[],"{'main': 'CHICAGO EXPECTS A STRIKE.; Street Railway Officials Refuse to Confer with the Men, and Trouble Is Anticipated.', 'kicker': None, 'content_kicker': None, 'print_headline': 'CHICAGO EXPECTS A STRIKE.; Street Railway Officials Refuse to Confer with the Men, and Trouble Is Anticipated.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'CHICAGO', 'rank': 1, 'major': 'N'}]",1897-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/048802ff-cba9-5acf-b677-61d6571e0998,0,nyt://article/048802ff-cba9-5acf-b677-61d6571e0998,
Penal Colony to be Established Near Jekyl Island,https://www.nytimes.com/1897/10/01/archives/convicts-near-jekyl-island-plan-to-place-a-georgia-penal-colony-on.html,Penal Colony to be Established Near Jekyl Island,,1,The New York Times,[],"{'main': 'CONVICTS NEAR JEKYL ISLAND.; Plan to Place a Georgia Penal Colony on Sapelo Island Near the Aristocratic Resort.', 'kicker': None, 'content_kicker': None, 'print_headline': 'CONVICTS NEAR JEKYL ISLAND.; Plan to Place a Georgia Penal Colony on Sapelo Island Near the Aristocratic Resort.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Georgia', 'rank': 1, 'major': 'N'}]",1897-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/059a340d-888e-51ec-b285-9def596bc55d,0,nyt://article/059a340d-888e-51ec-b285-9def596bc55d,
"READING, Penn., Sept. 28. -- A case that is considered remarkable by medical men in this section is that of Uriah Shunk of Lebanon, Penn., who, in July last, dived into a stream of water three feet deep, and stuck in the soft sand at the bottom. Fellowbathers rescued him, but when brought to land he could not walk, and since has been wasting away gradually, until he is a skeleton.  ",https://www.nytimes.com/1897/10/01/archives/mr-shunks-curious-ailment-wasting-away-from-paralysis-caused-by-a.html,,,3,The New York Times,[],"{'main': ""MR. SHUNK'S CURIOUS AILMENT.; Wasting Away from Paralysis Caused by a Diving Accident. "", 'kicker': '1', 'content_kicker': None, 'print_headline': ""MR. SHUNK'S CURIOUS AILMENT.; Wasting Away from Paralysis Caused by a Diving Accident. "", 'name': None, 'seo': None, 'sub': None}",[],1897-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0681f784-3e48-5875-b004-6d5255009f85,0,nyt://article/0681f784-3e48-5875-b004-6d5255009f85,
Proceedings at Tammany Hall; Ticket Prepared by Mr. Croker and Tammany Hall Adopted; Candidates Sketched; Mr. Sheehan's Comments,https://www.nytimes.com/1897/10/01/archives/van-wyck-coler-ruppert-the-tammany-hall-slate-selected-by-the.html,Proceedings at Tammany Hall; Ticket Prepared by Mr. Croker and Tammany Hall Adopted; Candidates Sketched; Mr. Sheehan's Comments,,1,The New York Times,[],"{'main': ""VAN WYCK, COLER, RUPPERT; The Tammany Hall Slate Selected by the Leaders Nominated by the Convention. DAYTON'S NAME CHEERED Presented with a List of Available Candidates in a Resolution by the Democratic Union -- One Voice Raised Against the Ticket."", 'kicker': None, 'content_kicker': None, 'print_headline': ""VAN WYCK, COLER, RUPPERT; The Tammany Hall Slate Selected by the Leaders Nominated by the Convention. DAYTON'S NAME CHEERED Presented with a List of Available Candidates in a Resolution by the Democratic Union -- One Voice Raised Against the Ticket."", 'name': None, 'seo': None, 'sub': None}",[],1897-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06d2a412-4499-54d8-946a-5b7112401b21,0,nyt://article/06d2a412-4499-54d8-946a-5b7112401b21,
,https://www.nytimes.com/1897/10/01/archives/news-from-the-klondike-schooner-bryant-breaks-adrift-no-danger-of.html,,,10,The New York Times,[],"{'main': 'NEWS FROM THE KLONDIKE.; Schooner Bryant Breaks Adrift -- No Danger of Suffering at St. Michael -- Many River Boats Building.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEWS FROM THE KLONDIKE.; Schooner Bryant Breaks Adrift -- No Danger of Suffering at St. Michael -- Many River Boats Building.', 'name': None, 'seo': None, 'sub': None}",[],1897-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09e64062-24b5-590d-aea1-0c2a236a582c,0,nyt://article/09e64062-24b5-590d-aea1-0c2a236a582c,
