abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
"INDIANAPOLIS, Ind., June 30. -- Train No. 11 on the Vandalia Railroad, which left this city at 7 o'clock last evening, containing a large number of Christian Endeavorers, was in collision with Train No. 6, bound east from St. Louis, at 8:25 o'clock, near Vandalia. J.J. Turner, General Manager of the Vandalia, telegraphed the following facts to this city.  ",https://www.nytimes.com/1897/07/01/archives/another-fatal-collision-christian-endeavorers-in-a-train-wreck-near.html,,,1,The New York Times,[],"{'main': 'ANOTHER FATAL COLLISION.; Christian Endeavorers in a Train Wreck Near Vandalia, Ind. -- Two Train Men Killed.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ANOTHER FATAL COLLISION.; Christian Endeavorers in a Train Wreck Near Vandalia, Ind. -- Two Train Men Killed.', 'name': None, 'seo': None, 'sub': None}",[],1897-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0213f1d0-9712-5bfe-94dd-9224b9e1a6c2,0,nyt://article/0213f1d0-9712-5bfe-94dd-9224b9e1a6c2,
,https://www.nytimes.com/1897/07/01/archives/front-page-3-no-title.html,,,1,The New York Times,[],"{'main': 'Front Page 3 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 3 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1897-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/02317d04-0be0-5c7e-8683-c48847582030,0,nyt://article/02317d04-0be0-5c7e-8683-c48847582030,
,https://www.nytimes.com/1897/07/01/archives/present-for-secretary-gage-testimonial-from-the-chicago-bank-of.html,,,1,The New York Times,[],"{'main': 'PRESENT FOR SECRETARY GAGE.; Testimonial from the Chicago Bank of Which He Was President. ', 'kicker': '1', 'content_kicker': None, 'print_headline': 'PRESENT FOR SECRETARY GAGE.; Testimonial from the Chicago Bank of Which He Was President. ', 'name': None, 'seo': None, 'sub': None}",[],1897-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0255694d-0d22-59cc-bfcf-be741784e05d,0,nyt://article/0255694d-0d22-59cc-bfcf-be741784e05d,
"BALTIMORE, June 30. -- President and Receiver S.M. Felton of the Queen and Crescent Route, has returned from his tour of inspection over the Baltimore and Ohio system, and is now on his way to New York to report the result of his investigations to J.P. Morgan  Co., in whose interest he made the trip.  ",https://www.nytimes.com/1897/07/01/archives/news-of-the-railroads-application-for-new-issue-of-baltimore-and.html,,,3,The New York Times,[],"{'main': ""NEWS OF THE RAILROADS.; Application for New Issue of Baltimore and Ohio Receivers' Certificates Opposed."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""NEWS OF THE RAILROADS.; Application for New Issue of Baltimore and Ohio Receivers' Certificates Opposed."", 'name': None, 'seo': None, 'sub': None}",[],1897-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/027722e7-620b-552a-a1a7-fd3a704a32f2,0,nyt://article/027722e7-620b-552a-a1a7-fd3a704a32f2,
,https://www.nytimes.com/1897/07/01/archives/peter-maher-pugilist-married.html,,,5,The New York Times,[],"{'main': 'Peter Maher, Pugilist, Married.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Peter Maher, Pugilist, Married.', 'name': None, 'seo': None, 'sub': None}",[],1897-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04574df4-ddb6-51af-abea-9383d612cb09,0,nyt://article/04574df4-ddb6-51af-abea-9383d612cb09,
Faculty Dissensions,https://www.nytimes.com/1897/07/01/archives/peace-again-at-amherst-prof-morse-withdraws-his-resignation-a.html,Faculty Dissensions,,7,The New York Times,[],"{'main': 'PEACE AGAIN AT AMHERST.; Prof. Morse Withdraws His Resignation -- A Warning from President Gates.', 'kicker': None, 'content_kicker': None, 'print_headline': 'PEACE AGAIN AT AMHERST.; Prof. Morse Withdraws His Resignation -- A Warning from President Gates.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'AMHERST COLLEGE', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'AMHERST COLLEGE', 'rank': 2, 'major': 'N'}]",1897-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06950ca8-ef44-5824-b17f-3d3b8416de11,0,nyt://article/06950ca8-ef44-5824-b17f-3d3b8416de11,
,https://www.nytimes.com/1897/07/01/archives/czar-to-receive-faure-french-president-announces-to-his-cabinet.html,,,7,The New York Times,[],"{'main': 'CZAR TO RECEIVE FAURE.; French President Announces to His Cabinet that He Will Start for Russia Next Month. ', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CZAR TO RECEIVE FAURE.; French President Announces to His Cabinet that He Will Start for Russia Next Month. ', 'name': None, 'seo': None, 'sub': None}",[],1897-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/07caa3a6-74c0-5f69-985b-ca3edbbc4d1a,0,nyt://article/07caa3a6-74c0-5f69-985b-ca3edbbc4d1a,
,https://www.nytimes.com/1897/07/01/archives/nominations-confirmed.html,,,4,The New York Times,[],"{'main': 'Nominations Confirmed.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Nominations Confirmed.', 'name': None, 'seo': None, 'sub': None}",[],1897-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/091d46f8-7800-5180-85f2-12e2e6ab7894,0,nyt://article/091d46f8-7800-5180-85f2-12e2e6ab7894,
"Fastidious New Yorkers are to be congratulated. Yellow journalism's latest subject for brisk, wide-awake, ""new"" treatment is already nearly worn out. The junior yellow journal has almost solved the mystery, and whether or not anybody gets the $1,000 offered as a prize for clues, the four-page illustrated accounts of what happens at the Morgue when some mutilated portions of a corpse are on view there will soon lose their interest.  ",https://www.nytimes.com/1897/07/01/archives/the-noisy-detectives-work.html,,,6,The New York Times,[],"{'main': ""THE NOISY DETECTIVES' WORK."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""THE NOISY DETECTIVES' WORK."", 'name': None, 'seo': None, 'sub': None}",[],1897-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09c5d709-82aa-5aa7-a32e-1ccb3330d150,0,nyt://article/09c5d709-82aa-5aa7-a32e-1ccb3330d150,
Suicide,https://www.nytimes.com/1897/07/01/archives/mrs-cottier-a-suicide-left-funeral-directions-wished-a-white-satin.html,Suicide,,3,The New York Times,[],"{'main': 'MRS. COTTIER A SUICIDE.; Left Funeral Directions -- Wished a White Satin Robe, Purple Velvet Casket, and Lots of Pink Roses.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MRS. COTTIER A SUICIDE.; Left Funeral Directions -- Wished a White Satin Robe, Purple Velvet Casket, and Lots of Pink Roses.', 'name': None, 'seo': None, 'sub': None}",[],1897-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0cbba172-7d9a-5319-8991-c907f886de51,0,nyt://article/0cbba172-7d9a-5319-8991-c907f886de51,
