abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
Dunham & Orr; Involuntary Bankruptcy,https://www.nytimes.com/1868/08/01/archives/law-reports-united-states-district-courtsouthern-district-of.html,Dunham & Orr; Involuntary Bankruptcy,,2,The New York Times,[],"{'main': 'LAW REPORTS.; UNITED STATES DISTRICT COURT-SOUTHERN DISTRICT OF NEW-YORK. SUPREME COURT.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LAW REPORTS.; UNITED STATES DISTRICT COURT-SOUTHERN DISTRICT OF NEW-YORK. SUPREME COURT.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}]",1868-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0e196ce9-c55e-5146-8340-5ab367b577a0,0,nyt://article/0e196ce9-c55e-5146-8340-5ab367b577a0
"The Democratic Game, &c.; Cor. TIMES",https://www.nytimes.com/1868/08/01/archives/louisiana-the-democratic-game-in-the-statetrap-to-catch.html,"The Democratic Game, &c.; Cor. TIMES",,2,The New York Times,[],"{'main': 'LOUISIANA.; The Democratic Game in the State--Trap to Catch Baptist--Converting the Negroes to the Democratic Faith.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LOUISIANA.; The Democratic Game in the State--Trap to Catch Baptist--Converting the Negroes to the Democratic Faith.', 'name': None, 'seo': None, 'sub': None}",[],1868-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/108e8665-aaee-5500-8544-5defe74e2a83,0,nyt://article/108e8665-aaee-5500-8544-5defe74e2a83
"Paris Letter, July 17",https://www.nytimes.com/1868/08/01/archives/science-in-france-the-french-academiesthe-academy-of-medicineits.html,"Paris Letter, July 17",,5,The New York Times,[],"{'main': 'SCIENCE IN FRANCE.; The French Academies--The Academy of Medicine--Its Purposes and Use--Sketch of the Faculty.', 'kicker': None, 'content_kicker': None, 'print_headline': 'SCIENCE IN FRANCE.; The French Academies--The Academy of Medicine--Its Purposes and Use--Sketch of the Faculty.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'France', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'FOREIGN', 'rank': 2, 'major': 'N'}]",1868-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/129f8c40-9d2b-5e8a-8073-29526d7f067e,0,nyt://article/129f8c40-9d2b-5e8a-8073-29526d7f067e
,https://www.nytimes.com/1868/08/01/archives/unfavorable-reports-regarding-the-crops-in-the-south.html,,,1,The New York Times,[],"{'main': 'Unfavorable Reports Regarding the Crops in the South.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Unfavorable Reports Regarding the Crops in the South.', 'name': None, 'seo': None, 'sub': None}",[],1868-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1346be67-7715-5dbc-b3d0-2207fc2e36d9,0,nyt://article/1346be67-7715-5dbc-b3d0-2207fc2e36d9
"The feats which SYMONS the pedestrian, has accomplished successfully at La Crosse, Wisconsin, and which he terminated by walking through from that town to this city, arriving here on Saturday last, have produced a sensation throughout this section Only second to that created by the Weston affair last Fall.  ",https://www.nytimes.com/1868/08/01/archives/symons-walk-from-la-crosse-to-chicago.html,,,6,The New York Times,[],"{'main': ""Symons' Walk from La Crosse to Chicago."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Symons' Walk from La Crosse to Chicago."", 'name': None, 'seo': None, 'sub': None}",[],1868-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1419e072-f05a-5b1c-9bc6-2d04212e480e,0,nyt://article/1419e072-f05a-5b1c-9bc6-2d04212e480e
"The master masons held a regular meeting at No. 51 Liberty-street, yesterday. The Chairman of a special committee reported that he believed forty master masons were employing ten-hour men, an equal number eight-hour men, and twenty were awaiting the result of the strike. Mr. HANSON, Mr. SLOCUM, Mr. CHAPPEL, and some others, reported that they had ten-hour men in their employ.  ",https://www.nytimes.com/1868/08/01/archives/meeting-of-the-master-masons.html,,,8,The New York Times,[],"{'main': 'Meeting of the Master Masons.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Meeting of the Master Masons.', 'name': None, 'seo': None, 'sub': None}",[],1868-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/18a66cff-df7f-5cbe-b512-aaf0b617d150,0,nyt://article/18a66cff-df7f-5cbe-b512-aaf0b617d150
"A NEW FURNITURE HOUSE.--Not a new house, exactly, but a new department in an old and wellknown establishment, has been opened. That is to say, Messrs. B. L. SOLOMON  SONS, who carry on an extensive upholstery business in Broadway, have made arrangements to keep on hand, in future, a large assortment of the finest household furniture, some of which will be manufactured in Paris,  ",https://www.nytimes.com/1868/08/01/archives/article-1-no-title.html,,,5,The New York Times,[],"{'main': 'Article 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1868-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/193e9060-ede6-5590-8340-0307a3a22f4a,0,nyt://article/193e9060-ede6-5590-8340-0307a3a22f4a
Dartmouth College; Commencement,https://www.nytimes.com/1868/08/01/archives/dartmouth-college-commencement-weekdistribution-of-degrees.html,Dartmouth College; Commencement,,5,The New York Times,[],"{'main': 'DARTMOUTH COLLEGE; Commencement Week--Distribution of Degrees -- Gymnastics --The Alumni Dinner.', 'kicker': None, 'content_kicker': None, 'print_headline': 'DARTMOUTH COLLEGE; Commencement Week--Distribution of Degrees -- Gymnastics --The Alumni Dinner.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Dartmouth College', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 2, 'major': 'N'}]",1868-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/19b8c623-ae59-5eb9-a2b4-67976dbf7850,0,nyt://article/19b8c623-ae59-5eb9-a2b4-67976dbf7850
"The Board met pursuant to adjournment, in their chamber, No. 17 City Hall. Present--James A. Monaghan, Esq., President, in the chair, and the following members: Councilmen O'Brien, Piggott, Canary, Hampson, Mack, Hoffman, Odell, Welch, Fay, Brucks, Thompson, Scannel, Murphy, Cunningham, Gahigan, Reynolds, Ferner--18. The minutes of the last meeting were read and approved.  ",https://www.nytimes.com/1868/08/01/archives/city-government-official-board-of-councilmenstarted-session.html,,,3,The New York Times,[],"{'main': 'CITY GOVERNMENT.; [OFFICIAL.] Board of Councilmen-Started session.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CITY GOVERNMENT.; [OFFICIAL.] Board of Councilmen-Started session.', 'name': None, 'seo': None, 'sub': None}",[],1868-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1be22dd8-24c0-50e7-be09-cd93a74233a5,0,nyt://article/1be22dd8-24c0-50e7-be09-cd93a74233a5
"BARNES--TILESTON.--At Towanda, Penn., on Wednesday, July 29, JULIUS B. BARNES TO META OSBORN, daughter of the late Wm. M. Tileston, both of this City. HENRY--SPANG.--on Wednesday, July 29, by Rev. J. Tuttle Smith, Mr. CHARLES A. HENRY, of this City, to Miss ALICE SPANG, of Pittsburg, Penn.  ",https://www.nytimes.com/1868/08/01/archives/married.html,,,5,The New York Times,[],"{'main': 'MARRIED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MARRIED.', 'name': None, 'seo': None, 'sub': None}",[],1868-08-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1d9d5191-7df1-5c4d-8446-966295915e26,0,nyt://article/1d9d5191-7df1-5c4d-8446-966295915e26
