abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"Young Mens' Christian Association; New Building, Corner- tone",https://www.nytimes.com/1868/11/01/archives/religious-the-new-building-of-the-young-mens-christian.html,"Young Mens' Christian Association; New Building, Corner- tone",,8,The New York Times,[],"{'main': ""RELIGIOUS.; The New Building of the Young Men's Christian Association--Laying of the Corner-Stone--Addresses of Mr. Wm. E. Dodge, Jr., and Rev. Drs. Adams, Foss, Hall and Tyng."", 'kicker': None, 'content_kicker': None, 'print_headline': ""RELIGIOUS.; The New Building of the Young Men's Christian Association--Laying of the Corner-Stone--Addresses of Mr. Wm. E. Dodge, Jr., and Rev. Drs. Adams, Foss, Hall and Tyng."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'NEW YORK', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 2, 'major': 'N'}]",1868-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0eaaba69-17eb-522b-965e-139f900c98f6,0,nyt://article/0eaaba69-17eb-522b-965e-139f900c98f6
,https://www.nytimes.com/1868/11/01/archives/article-1-no-title.html,,,5,The New York Times,[],"{'main': 'Article 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1868-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0ecbd73d-2d11-5b2b-adc2-726622b737e9,0,nyt://article/0ecbd73d-2d11-5b2b-adc2-726622b737e9
"It may be considered premature to take any measures based on the possible defeat of the army of relief, before the grand pitched battle shall have been lost and won. But it is the part of wisdom for men in our position to take time by the forelock.  ",https://www.nytimes.com/1868/11/01/archives/threats-from-alabamathe-new-rebellion.html,,,5,The New York Times,[],"{'main': 'Threats from Alabama-The New Rebellion.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Threats from Alabama-The New Rebellion.', 'name': None, 'seo': None, 'sub': None}",[],1868-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1b67fbab-2c6e-55cf-95d5-021e7abdeccb,0,nyt://article/1b67fbab-2c6e-55cf-95d5-021e7abdeccb
Ex-Secretary STANTON was received this evening at the Academy of Music by an immense audience. His address was a bitter review of Gov. SEYMOUR's late speech. He said Gov. SEYMOUR had gone over President JOHNSON's track for the purpose of making the people believe he was right and the Republican Party wrong;  ,https://www.nytimes.com/1868/11/01/archives/exsecretary-stanton-at-philadelphia.html,,,5,The New York Times,[],"{'main': 'Ex-Secretary Stanton at Philadelphia.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Ex-Secretary Stanton at Philadelphia.', 'name': None, 'seo': None, 'sub': None}",[],1868-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1ff586d8-72a2-5717-ac4d-7aec03ed33cd,0,nyt://article/1ff586d8-72a2-5717-ac4d-7aec03ed33cd
"Drake, G. M., of Union Springs, Ready to Bear Arms",https://www.nytimes.com/1868/11/01/archives/ready-to-bear-arms-again.html,"Drake, G. M., of Union Springs, Ready to Bear Arms",,3,The New York Times,[],"{'main': 'Ready to Bear Arms Again.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Ready to Bear Arms Again.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'ALABAMA', 'rank': 1, 'major': 'N'}]",1868-11-01T05:00:00+0000,article,None,Archives,"{'original': 'GEORGE M. DRAKE', 'person': [{'firstname': 'George', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/20ae9cf7-ad1c-5527-9942-667b86b04ced,0,nyt://article/20ae9cf7-ad1c-5527-9942-667b86b04ced
"On Friday afternoon ROBERT CRAIG, of West Forty-seventh-street, New-York, appeared before Justice WHITE, of Hobekon, and made affidavit that on Sunday last he, together with EDWARD RYAN and several others, were coming down Weehawken Hill, near the ferry, and were talking and laughing with each other; that they were passing one PHILIP MCMAHON at the time, when he spoke some rough words, and RYAN spoke back to him;  ",https://www.nytimes.com/1868/11/01/archives/probable-murder-at-weehawkenan-officer-brutally-beaten-and-his.html,,,5,The New York Times,[],"{'main': 'Probable Murder at Weehawken--An Officer Brutally Beaten and His Prisoner Rescued.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Probable Murder at Weehawken--An Officer Brutally Beaten and His Prisoner Rescued.', 'name': None, 'seo': None, 'sub': None}",[],1868-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/20daf2f1-5e24-5309-b794-863a156bb3de,0,nyt://article/20daf2f1-5e24-5309-b794-863a156bb3de
"A BURGLAR. JOHN WILSON was arraigned before the Magistrate yesterday by Officer HAYS, of the Twentyseventh Precinct, on a charge of committing a burglary in the premises of SAMUEL H. SEAMAN, at No. 86 West-street, occupied as a shipping office. The outer door had been forced open on Thursday evening, and the officer discovered WILSON lying on a sofa on the fourth floor, concealed beneath a piece of cloth.  ",https://www.nytimes.com/1868/11/01/archives/police-courts-the-tombsdowling-justice-jefferson-marketdodge.html,,,6,The New York Times,[],"{'main': 'POLICE COURTS.; THE TOMBS--DOWLING, JUSTICE. JEFFERSON MARKET--DODGE, JUSTICE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'POLICE COURTS.; THE TOMBS--DOWLING, JUSTICE. JEFFERSON MARKET--DODGE, JUSTICE.', 'name': None, 'seo': None, 'sub': None}",[],1868-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/217b178c-8886-55f7-a29a-ff2a5217f109,0,nyt://article/217b178c-8886-55f7-a29a-ff2a5217f109
"Last evening, before the injunction from the Fifth District Court had been served on the Mayor, he appointed ROBERT DIAMOND Chief of Police, with instructions to demand the office and sue out a quo warrant in case of refusal. These instructions he has complied with. Gen. STEEDMAN to-day tendered his resignation as Superintendent of the Metropolitan Police, which was accepted.  ",https://www.nytimes.com/1868/11/01/archives/telegrams-louisiana-continued-difficulty-in-the-police-department.html,,,4,The New York Times,[],"{'main': 'TELEGRAMS.; LOUISIANA. Continued Difficulty in the Police Department of New-Orleans--Address of Gen. Rousseau Before the ""Innocents.""', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TELEGRAMS.; LOUISIANA. Continued Difficulty in the Police Department of New-Orleans--Address of Gen. Rousseau Before the ""Innocents.""', 'name': None, 'seo': None, 'sub': None}",[],1868-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2202bdc7-7e20-5fdf-bfc1-db4718610bbc,0,nyt://article/2202bdc7-7e20-5fdf-bfc1-db4718610bbc
Speech at Auburn,https://www.nytimes.com/1868/11/01/archives/political-affairs-the-secretary-of-state-at-auburn-his-views-on.html,Speech at Auburn,,1,The New York Times,[],"{'main': ""POLITICAL AFFAIRS.; The Secretary of State at Auburn. His Views on Reconstruction and the Present Situation. Comprehensive Review of Mr. Johnson's Administrative Acts. Rally of German Republicans at Cooper Institute. Speeches of Gen. John C. Fremont, Frederich Schuetz and Others. SECRETARY BEWARD. Reception at His Home--His First and Only Speech of the Campaign. GERMAN REPUBLICANS. Mass Meeting at Cooper Institute--Addresses by Major-Gen. John C. Fremont, Friedrich Schuetz, and Others. THE OLD AND NEW DEMOCRACY. Speech of Hon. E. Delafield Smith at the Cooper Institute--The Relative Position of Parties Considered. Fenian Indignation Meeting in the Third Congressional District."", 'kicker': None, 'content_kicker': None, 'print_headline': ""POLITICAL AFFAIRS.; The Secretary of State at Auburn. His Views on Reconstruction and the Present Situation. Comprehensive Review of Mr. Johnson's Administrative Acts. Rally of German Republicans at Cooper Institute. Speeches of Gen. John C. Fremont, Frederich Schuetz and Others. SECRETARY BEWARD. Reception at His Home--His First and Only Speech of the Campaign. GERMAN REPUBLICANS. Mass Meeting at Cooper Institute--Addresses by Major-Gen. John C. Fremont, Friedrich Schuetz, and Others. THE OLD AND NEW DEMOCRACY. Speech of Hon. E. Delafield Smith at the Cooper Institute--The Relative Position of Parties Considered. Fenian Indignation Meeting in the Third Congressional District."", 'name': None, 'seo': None, 'sub': None}",[],1868-11-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/228ff62e-6eff-5ba5-9ee3-680cd4dcf183,0,nyt://article/228ff62e-6eff-5ba5-9ee3-680cd4dcf183
Woolley vs. Butler; Motion to Vacate Dismissed,https://www.nytimes.com/1868/11/01/archives/gen-butler-the-baltimore-suitsthe-motion-to-vacate-the-writ.html,Woolley vs. Butler; Motion to Vacate Dismissed,,4,The New York Times,[],"{'main': 'GEN. BUTLER.; The Baltimore Suits--The Motion to Vacate the Writ Dismissed--Opinion of the Court--The Meaning of the Words ""Arrest"" and ""Privilege.""', 'kicker': None, 'content_kicker': None, 'print_headline': 'GEN. BUTLER.; The Baltimore Suits--The Motion to Vacate the Writ Dismissed--Opinion of the Court--The Meaning of the Words ""Arrest"" and ""Privilege.""', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}]",1868-11-01T05:00:00+0000,article,None,Archives,"{'original': 'Special Dispatch to the Now-York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/27b87ad2-132d-5d77-a4ee-a524f0610981,0,nyt://article/27b87ad2-132d-5d77-a4ee-a524f0610981
