abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
Ohio Protestant Clergymen's Address Against; Catholic Literature Forged and Circulated in New-York State Campaign,https://www.nytimes.com/1894/06/01/archives/degrading-warfare-of-apa-forged-incendiary-literature-the-favorite.html,Ohio Protestant Clergymen's Address Against; Catholic Literature Forged and Circulated in New-York State Campaign,,1,The New York Times,[],"{'main': 'DEGRADING WARFARE OF A.P.A.; FORGED INCENDIARY LITERATURE THE FAVORITE WEAPON. Illustration of Its Methods in Its Campaign in Ohio -- Protestant Clergymen of Columbus Came to the Resene of the Panic-Stricken People and Denounced the A.P.A. Politicians, and Averted Serious Trouble, Well-Informed Men Believe.', 'kicker': None, 'content_kicker': None, 'print_headline': 'DEGRADING WARFARE OF A.P.A.; FORGED INCENDIARY LITERATURE THE FAVORITE WEAPON. Illustration of Its Methods in Its Campaign in Ohio -- Protestant Clergymen of Columbus Came to the Resene of the Panic-Stricken People and Denounced the A.P.A. Politicians, and Averted Serious Trouble, Well-Informed Men Believe.', 'name': None, 'seo': None, 'sub': None}",[],1894-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01cf91cc-f7f0-5560-8cb0-5e1046f4d823,0,nyt://article/01cf91cc-f7f0-5560-8cb0-5e1046f4d823
,https://www.nytimes.com/1894/06/01/archives/has-resumed-ten-hours-a-day.html,,,8,The New York Times,[],"{'main': 'Has Resumed Ten Hours a Day.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Has Resumed Ten Hours a Day.', 'name': None, 'seo': None, 'sub': None}",[],1894-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0380f597-913f-584f-9173-421701ebb715,0,nyt://article/0380f597-913f-584f-9173-421701ebb715
Annual Report,https://www.nytimes.com/1894/06/01/archives/pacific-mail-and-panama-annual-meeting-of-the-steamship-company-a.html,Annual Report,,2,The New York Times,[],"{'main': ""PACIFIC MAIL AND PANAMA; ANNUAL MEETING OF THE STEAM-SHIP COMPANY. A Partial Report of the Year's Business Submitted by President C.P. Huntington -- Cost of the Troubles with the Panama Railroad Company -- Present Contract Terminates on the 15th Inst. -- Negotiations for Its Renewal."", 'kicker': None, 'content_kicker': None, 'print_headline': ""PACIFIC MAIL AND PANAMA; ANNUAL MEETING OF THE STEAM-SHIP COMPANY. A Partial Report of the Year's Business Submitted by President C.P. Huntington -- Cost of the Troubles with the Panama Railroad Company -- Present Contract Terminates on the 15th Inst. -- Negotiations for Its Renewal."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'UNION PACIFIC', 'rank': 1, 'major': 'N'}]",1894-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/084734f8-c14b-534e-924f-f6cbfa9e8408,0,nyt://article/084734f8-c14b-534e-924f-f6cbfa9e8408
Amendment Defining Criminal Conspiracy Not Fundamental; Such Subjects to be Avoided,https://www.nytimes.com/1894/06/01/archives/legislating-in-the-constitution.html,Amendment Defining Criminal Conspiracy Not Fundamental; Such Subjects to be Avoided,,4,The New York Times,[],"{'main': 'LEGISLATING IN THE CONSTITUTION.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LEGISLATING IN THE CONSTITUTION.', 'name': None, 'seo': None, 'sub': None}",[],1894-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a7ee797-5b50-5332-8ffc-f66cb3a073c9,0,nyt://article/0a7ee797-5b50-5332-8ffc-f66cb3a073c9
Selfridge Inspection Board's Report; Plates Damaged,https://www.nytimes.com/1894/06/01/archives/columbias-plates-dented-the-cruiser-met-with-mishap-on-her-trial.html,Selfridge Inspection Board's Report; Plates Damaged,,2,The New York Times,[],"{'main': ""COLUMBIA'S PLATES DENTED; THE CRUISER MET WITH MISHAP ON HER TRIAL TRIP. Builders Are Inclined to Think No Serious Damage Was Done -- Acting Secretary McAdoo Says Extent of Accident Cannot Be Learned Until After Inspection -- Vessel to Go into Dry Dock -- Trial Trip of the Minneapolis Next Week."", 'kicker': None, 'content_kicker': None, 'print_headline': ""COLUMBIA'S PLATES DENTED; THE CRUISER MET WITH MISHAP ON HER TRIAL TRIP. Builders Are Inclined to Think No Serious Damage Was Done -- Acting Secretary McAdoo Says Extent of Accident Cannot Be Learned Until After Inspection -- Vessel to Go into Dry Dock -- Trial Trip of the Minneapolis Next Week."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Columbia', 'rank': 1, 'major': 'N'}]",1894-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/11d2a997-d604-5366-b8f9-53103b21a661,0,nyt://article/11d2a997-d604-5366-b8f9-53103b21a661
Insanity,https://www.nytimes.com/1894/06/01/archives/must-truckmen-use-fifth-avenue-hearing-on-proposition-to-keep-it.html,Insanity,,9,The New York Times,[],"{'main': 'MUST TRUCKMEN USE FIFTH AVENUE?; Hearing on Proposition to Keep It for Light Traffic In Certain Hours.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MUST TRUCKMEN USE FIFTH AVENUE?; Hearing on Proposition to Keep It for Light Traffic In Certain Hours.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Fifth Avenue', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Smallpox', 'rank': 3, 'major': 'N'}]",1894-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/11e168e8-3855-587a-8b8a-65a2c599e42a,0,nyt://article/11e168e8-3855-587a-8b8a-65a2c599e42a
,https://www.nytimes.com/1894/06/01/archives/no-interference-with-hawail-the-senate-declares-a-policy-of.html,,,1,The New York Times,[],"{'main': 'NO INTERFERENCE WITH HAWAIL; The Senate Declares a Policy of Absolute Non-Intervention.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NO INTERFERENCE WITH HAWAIL; The Senate Declares a Policy of Absolute Non-Intervention.', 'name': None, 'seo': None, 'sub': None}",[],1894-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/16372951-543a-554f-9763-e2dc64fab3bf,0,nyt://article/16372951-543a-554f-9763-e2dc64fab3bf
Elections; P. Bourget and A. Sorel,https://www.nytimes.com/1894/06/01/archives/chosen-to-be-immortals-paul-bourget-and-albert-sorel-members-of-the.html,Elections; P. Bourget and A. Sorel,,5,The New York Times,[],"{'main': 'CHOSEN TO BE IMMORTALS; PAUL BOURGET AND ALBERT SOREL MEMBERS OF THE ACADEMY. They Are Elected to Fill Vacancies Caused by Deaths of Taine and Ducamp -- Bourget Is Famous as a Novelist and Sorel as a Historian -- Former Is Well Known in America -- Finished a Visit Here Only a Short Time Ago.', 'kicker': None, 'content_kicker': None, 'print_headline': 'CHOSEN TO BE IMMORTALS; PAUL BOURGET AND ALBERT SOREL MEMBERS OF THE ACADEMY. They Are Elected to Fill Vacancies Caused by Deaths of Taine and Ducamp -- Bourget Is Famous as a Novelist and Sorel as a Historian -- Former Is Well Known in America -- Finished a Visit Here Only a Short Time Ago.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'French Academy', 'rank': 1, 'major': 'N'}]",1894-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1638ce0b-aee6-5a85-940b-445b5a9c77ca,0,nyt://article/1638ce0b-aee6-5a85-940b-445b5a9c77ca
"Ships, (Ten;) Contractors Demand Payment",https://www.nytimes.com/1894/06/01/archives/government-in-debt-for-war-ships-payments-for-ten-vessels-of-the.html,"Ships, (Ten;) Contractors Demand Payment",,9,The New York Times,[],"{'main': 'GOVERNMENT IN DEBT FOR WAR SHIPS.; Payments for Ten Vessels of the New Navy Are Long Overdue.', 'kicker': None, 'content_kicker': None, 'print_headline': 'GOVERNMENT IN DEBT FOR WAR SHIPS.; Payments for Ten Vessels of the New Navy Are Long Overdue.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'United States Navy', 'rank': 1, 'major': 'N'}]",1894-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/19933c89-e6da-5b44-89be-cb61225620a5,0,nyt://article/19933c89-e6da-5b44-89be-cb61225620a5
Self-Government; Times's Papers,https://www.nytimes.com/1894/06/01/archives/selfgovernment-in-cities-the-framework-of-municipal-administration.html,Self-Government; Times's Papers,,5,The New York Times,[],"{'main': 'SELF-GOVERNMENT IN CITIES.; The Framework of Municipal Administration.', 'kicker': None, 'content_kicker': None, 'print_headline': 'SELF-GOVERNMENT IN CITIES.; The Framework of Municipal Administration.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'NEW YORK TIMES', 'rank': 1, 'major': 'N'}]",1894-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/230663bc-b9e4-529d-8f40-095727c4bc8a,0,nyt://article/230663bc-b9e4-529d-8f40-095727c4bc8a
