abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
"WASHINGTON, Jan. 31 -- Secretary Herbert must soon make a decrease in the temporary roll of the Navy Department. It is on this roll that 500 clerks are carried by appointment without the trouble of passing a civil service examination. The force is employed ostensibly on clerical work connected with the increase of the navy, and the employes are paid out of the general fund known as the appropriation for the increase of the navy.  ",https://www.nytimes.com/1894/02/01/archives/navy-department-clerks-secretary-herbert-will-soon-slake-a.html,,,5,The New York Times,[],"{'main': 'NAVY DEPARTMENT CLERKS.; Secretary Herbert Will Soon Slake a Decreases create in the Temporary Roll.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NAVY DEPARTMENT CLERKS.; Secretary Herbert Will Soon Slake a Decreases create in the Temporary Roll.', 'name': None, 'seo': None, 'sub': None}",[],1894-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01dcc81c-c6d8-57f5-b2c5-056333aaedc3,0,nyt://article/01dcc81c-c6d8-57f5-b2c5-056333aaedc3,
,https://www.nytimes.com/1894/02/01/archives/trust-comepanies-reports-abstracts-from-the-annual-reports-of-four.html,,,8,The New York Times,[],"{'main': 'TRUST COMEPANIES REPORTS.; Abstracts from the Annual Reports of Four Concerns for Last Year.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TRUST COMEPANIES REPORTS.; Abstracts from the Annual Reports of Four Concerns for Last Year.', 'name': None, 'seo': None, 'sub': None}",[],1894-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/021bce3c-7f72-549e-8271-5de5407f1d99,0,nyt://article/021bce3c-7f72-549e-8271-5de5407f1d99,
"To the Editor of The New-York Times: Some twelve or fifteen years ago a clique of teachers in the public schools of this city organised a nursery into which was born a ""bill "" providing for the pensioning of teachers. Since then the little ""bill"" has been dandled before successive Legislatures, until now it has become quite a muscular and aggressive raider upon the defenses of the public treasury.  ",https://www.nytimes.com/1894/02/01/archives/the-school-teachers-pension-bill.html,,,9,The New York Times,[],"{'main': ""The School Teachers' Pension Bill."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""The School Teachers' Pension Bill."", 'name': None, 'seo': None, 'sub': None}",[],1894-02-01T05:00:00+0000,article,None,Archives,"{'original': 'R', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/03da7c4b-bcf3-56cb-ad78-38f85d9d935f,0,nyt://article/03da7c4b-bcf3-56cb-ad78-38f85d9d935f,
Disappearance to Evade Marriage,https://www.nytimes.com/1894/02/01/archives/the-bridgegroom-was-not-there-bride-and-guests-waited-but-fletcher.html,Disappearance to Evade Marriage,,1,The New York Times,[],"{'main': 'THE BRIDGEGROOM WAS NOT THERE.; Bride and Guests Waited, but Fletcher Staid Away.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE BRIDGEGROOM WAS NOT THERE.; Bride and Guests Waited, but Fletcher Staid Away.', 'name': None, 'seo': None, 'sub': None}",[],1894-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03e3977e-7aa9-5c09-853d-ec71d7c0681c,0,nyt://article/03e3977e-7aa9-5c09-853d-ec71d7c0681c,
,https://www.nytimes.com/1894/02/01/archives/receiver-for-a-coal-and-iron-company.html,,,11,The New York Times,[],"{'main': 'Receiver for a Coal and Iron Company.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Receiver for a Coal and Iron Company.', 'name': None, 'seo': None, 'sub': None}",[],1894-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0660f3ed-a72f-5ec0-aafb-31a44257e729,0,nyt://article/0660f3ed-a72f-5ec0-aafb-31a44257e729,
"Death by Fall from Washington Bridge, Harlem River",https://www.nytimes.com/1894/02/01/archives/to-death-from-the-bridge-did-william-brunner-jump-or-was-he-thrown.html,"Death by Fall from Washington Bridge, Harlem River",,1,The New York Times,[],"{'main': 'TO DEATH FROM THE BRIDGE; DID WILLIAM BRUNNER JUMP OR WAS HE THROWN? Fell 150 Feet from the Centre of the Washington Span Over the Harlem -- Signs of a Struggle -- An Embroidery Manufacturer, Apparently Prosperous -- Left His Home Early in the Day -- Nothing to Show He Meant to Kill Himself.', 'kicker': None, 'content_kicker': None, 'print_headline': 'TO DEATH FROM THE BRIDGE; DID WILLIAM BRUNNER JUMP OR WAS HE THROWN? Fell 150 Feet from the Centre of the Washington Span Over the Harlem -- Signs of a Struggle -- An Embroidery Manufacturer, Apparently Prosperous -- Left His Home Early in the Day -- Nothing to Show He Meant to Kill Himself.', 'name': None, 'seo': None, 'sub': None}",[],1894-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/069fd587-3b51-5a62-a71d-86e7028d3792,0,nyt://article/069fd587-3b51-5a62-a71d-86e7028d3792,
,https://www.nytimes.com/1894/02/01/archives/in-the-real-estate-field-doings-in-the-auction-rooms-and-brokers.html,,,12,The New York Times,[],"{'main': ""IN THE REAL ESTATE FIELD.; Doings in the Auction Rooms and Brokers' Transactions."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""IN THE REAL ESTATE FIELD.; Doings in the Auction Rooms and Brokers' Transactions."", 'name': None, 'seo': None, 'sub': None}",[],1894-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06d995c4-ddad-5382-a089-b135008e60b2,0,nyt://article/06d995c4-ddad-5382-a089-b135008e60b2,
,https://www.nytimes.com/1894/02/01/archives/news-of-the-athletes.html,,,6,The New York Times,[],"{'main': 'News of the Athletes.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'News of the Athletes.', 'name': None, 'seo': None, 'sub': None}",[],1894-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/07e4a4db-1202-5063-a381-93b72b40f600,0,nyt://article/07e4a4db-1202-5063-a381-93b72b40f600,
Failure,https://www.nytimes.com/1894/02/01/archives/relief-for-bayonnes-poor.html,Failure,,2,The New York Times,[],"{'main': ""Relief for Bayonne's Poor."", 'kicker': None, 'content_kicker': None, 'print_headline': ""Relief for Bayonne's Poor."", 'name': None, 'seo': None, 'sub': None}",[],1894-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a8c09c4-a4ca-58cb-90e1-f8dc88e234f4,0,nyt://article/0a8c09c4-a4ca-58cb-90e1-f8dc88e234f4,
"The story of the behavior of the Brazilian insurgents in the face of the United States squadron at Rio reads much like the libretto of a new operabouffe. It is to be borne in mind that the insurgents have not, and have not had, any belligerant footing whatsoever. That is to say, they have never had undisputed possession of any Brazilian territory.  ",https://www.nytimes.com/1894/02/01/archives/the-collapse-in-brazil.html,,,4,The New York Times,[],"{'main': 'THE COLLAPSE IN BRAZIL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE COLLAPSE IN BRAZIL.', 'name': None, 'seo': None, 'sub': None}",[],1894-02-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0ba1822a-59d4-5d2e-8a61-93cc55baeb78,0,nyt://article/0ba1822a-59d4-5d2e-8a61-93cc55baeb78,
