abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
,https://www.nytimes.com/1894/03/01/archives/anson-gets-a-bit-of-practice-pelted-with-oranges-on-the-stock.html,,,6,The New York Times,[],"{'main': 'ANSON GETS A BIT OF PRACTICE.; Pelted With Oranges on the Stock Exchange, but Made No Errors.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ANSON GETS A BIT OF PRACTICE.; Pelted With Oranges on the Stock Exchange, but Made No Errors.', 'name': None, 'seo': None, 'sub': None}",[],1894-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0482faef-49b5-5749-8b91-35f7a7fb76ca,0,nyt://article/0482faef-49b5-5749-8b91-35f7a7fb76ca,
French Fishing Rights Under Treaty; House of Commons Debate; Lord Ripon's Speech Submitted,https://www.nytimes.com/1894/03/01/archives/ripon-scolds-newfoundland-demands-that-it-shall-do-as-agreed-in-the.html,French Fishing Rights Under Treaty; House of Commons Debate; Lord Ripon's Speech Submitted,,9,The New York Times,[],"{'main': 'RIPON SCOLDS NEWFOUNDLAND.; Demands that It Shall Do as Agreed in the French Shore Matter.', 'kicker': None, 'content_kicker': None, 'print_headline': 'RIPON SCOLDS NEWFOUNDLAND.; Demands that It Shall Do as Agreed in the French Shore Matter.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'NEWFOUNDLAND', 'rank': 1, 'major': 'N'}]",1894-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0527ad1d-29f3-5b58-8e20-5d355ed3e56f,0,nyt://article/0527ad1d-29f3-5b58-8e20-5d355ed3e56f,
"TRENTON, Feb. 28. -- The proposed investigation of W.J. Thompson, the ""Duke of Gloucester,"" is the all-absorbing topic around the State House. The ""Duke"" himself discusses the subject. He has the appearance of a man much worried, although he declares that the investigation will be a boomerang.  ",https://www.nytimes.com/1894/03/01/archives/gloucesters-duke-anxious-thompson-seems-worried-over-the-coming.html,,,2,The New York Times,[],"{'main': ""GLOUCESTER'S DUKE ANXIOUS; THOMPSON SEEMS WORRIED OVER THE COMING INVESTIGATION. To His Friends, However, the Race- Track Man Says It Will Prove a Boomerang -- Capt. Graham's Selec- tion as Sergant at Arms Means Vigorous Work -- Ballot Boxes Will Be Opened and Counted Tuesday by the Committee."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""GLOUCESTER'S DUKE ANXIOUS; THOMPSON SEEMS WORRIED OVER THE COMING INVESTIGATION. To His Friends, However, the Race- Track Man Says It Will Prove a Boomerang -- Capt. Graham's Selec- tion as Sergant at Arms Means Vigorous Work -- Ballot Boxes Will Be Opened and Counted Tuesday by the Committee."", 'name': None, 'seo': None, 'sub': None}",[],1894-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08da0daa-b439-5b20-b3ce-1f7e1e19f093,0,nyt://article/08da0daa-b439-5b20-b3ce-1f7e1e19f093,
Estate; Duchess d'Auxy Sued for an Accounting,https://www.nytimes.com/1894/03/01/archives/knockout-drops-and-robbery-a-philadelphia-publisher-and-his-friend.html,Estate; Duchess d'Auxy Sued for an Accounting,,9,The New York Times,[],"{'main': '""KNOCK-OUT DROPS"" AND ROBBERY.; A Philadelphia Publisher and His Friend Found Dazed in Jersey City.', 'kicker': None, 'content_kicker': None, 'print_headline': '""KNOCK-OUT DROPS"" AND ROBBERY.; A Philadelphia Publisher and His Friend Found Dazed in Jersey City.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'JERSEY CITY', 'rank': 1, 'major': 'N'}]",1894-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09bab54e-372b-50dd-a332-88beb4c69690,0,nyt://article/09bab54e-372b-50dd-a332-88beb4c69690,
Greater New-York,https://www.nytimes.com/1894/03/01/archives/consolidation-bill-a-law-greater-newyork-measure-signed-by-gov.html,Greater New-York,,9,The New York Times,[],"{'main': ""CONSOLIDATION BILL A LAW; GREATER NEW-YORK MEASURE SIGNED BY GOV. FLOWER. Question to be Submitted, to Popular Vote at Next Fall's Election -- Re- sult, the Governor Believes, Will Be in Favor of Uniting -- New-York City Hasa Lost Prestige and Must Regain It -- Satisfaction Expressed at the Outlook."", 'kicker': None, 'content_kicker': None, 'print_headline': ""CONSOLIDATION BILL A LAW; GREATER NEW-YORK MEASURE SIGNED BY GOV. FLOWER. Question to be Submitted, to Popular Vote at Next Fall's Election -- Re- sult, the Governor Believes, Will Be in Favor of Uniting -- New-York City Hasa Lost Prestige and Must Regain It -- Satisfaction Expressed at the Outlook."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York State', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'BILLS SIGNED', 'rank': 2, 'major': 'N'}]",1894-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b6d9e26-d150-5dce-b555-afbce094e958,0,nyt://article/0b6d9e26-d150-5dce-b555-afbce094e958,
"BOSTON, Feb. 28. -- There was a little activity shown in some local specialties today, but the market was heavy except for one or two of the investment favorites. Wisconsin Central first 5s sold down to 72 3/4 and the incomes to 16. Bell Telephone sold down to 164, and closed at 165. Gossip on the stock is still bearish. West End Street Railway sold down to 43 3/4, and closed at 44.  ",https://www.nytimes.com/1894/03/01/archives/the-boston-market.html,,,10,The New York Times,[],"{'main': 'THE BOSTON MARKET.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE BOSTON MARKET.', 'name': None, 'seo': None, 'sub': None}",[],1894-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0be0e864-3f38-5f2d-bc65-bc2088f0127e,0,nyt://article/0be0e864-3f38-5f2d-bc65-bc2088f0127e,
"LONDON, Feb. 28. -- The Central News bulletins the statement that Mr. Gladstone drove from Downing Street to Buckingham Palace at 3 o'clock and had an audience of an hour's duration with the Queen. He did not tender his resignation.  ",https://www.nytimes.com/1894/03/01/archives/gladstone-sees-the-queen-an-audience-of-an-hour-but-no-resignation.html,,,5,The New York Times,[],"{'main': 'GLADSTONE SEES THE QUEEN.; An Audience of an Hour, but No Resignation Offered.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'GLADSTONE SEES THE QUEEN.; An Audience of an Hour, but No Resignation Offered.', 'name': None, 'seo': None, 'sub': None}",[],1894-03-01T05:00:00+0000,article,None,Archives,"{'original': 'By United Press', 'person': [{'firstname': 'United', 'middlename': None, 'lastname': 'Press', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/13bb0a7f-f361-50d0-a90c-13f90b0b109e,0,nyt://article/13bb0a7f-f361-50d0-a90c-13f90b0b109e,
,https://www.nytimes.com/1894/03/01/archives/motorman-leaned-and-met-death.html,,,3,The New York Times,[],"{'main': 'Motorman Leaned and Met Death.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Motorman Leaned and Met Death.', 'name': None, 'seo': None, 'sub': None}",[],1894-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/15675882-0fe6-5616-9396-ca8b2de403be,0,nyt://article/15675882-0fe6-5616-9396-ca8b2de403be,
Stamp Windows Placed on South Side,https://www.nytimes.com/1894/03/01/archives/three-centuries-behind-time-american-discovers-a-part-of-canada-and.html,Stamp Windows Placed on South Side,,1,The New York Times,[],"{'main': 'THREE CENTURIES BEHIND TIME.; American ""Discovers"" a Part of Canada and Takes Possession of It.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THREE CENTURIES BEHIND TIME.; American ""Discovers"" a Part of Canada and Takes Possession of It.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Post Office', 'rank': 2, 'major': 'N'}]",1894-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/19007cbd-a1d6-5e4f-9ce4-bc3c437dc3fb,0,nyt://article/19007cbd-a1d6-5e4f-9ce4-bc3c437dc3fb,
,https://www.nytimes.com/1894/03/01/archives/pretended-to-come-from-the-dead-green-mountain-stock-farm-assigns.html,,,1,The New York Times,[],"{'main': ""Pretended to Come from the Dead.; Green Mountain Stock Farm Assigns. Killed One of Her Serenaders. E.N. Howell's Career. Christopher Buckley Very III. Chairman Wilson Recovering Slowly."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Pretended to Come from the Dead.; Green Mountain Stock Farm Assigns. Killed One of Her Serenaders. E.N. Howell's Career. Christopher Buckley Very III. Chairman Wilson Recovering Slowly."", 'name': None, 'seo': None, 'sub': None}",[],1894-03-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1958250a-52df-5ff2-b2bc-967aac3f3675,0,nyt://article/1958250a-52df-5ff2-b2bc-967aac3f3675,
