abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"THE AMERICAN MINISTER IN FRANCE.--The Richmond Enquirer publishes, in a letter from Paris, a note from the Editor of the London Court Journal--stating that the paragraph alleging that Judge MASON had committed the impropriety of putting his arm upon the chair of the Empress, which has gone the rounds of American papers, credited  ",https://www.nytimes.com/1857/10/01/archives/article-9-no-title.html,,,4,The New York Times,[],"{'main': 'Article 9 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 9 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0068cb80-3834-554d-adce-233e192758fc,0,nyt://article/0068cb80-3834-554d-adce-233e192758fc
Knickerbocker Plaster Mills Explosion,https://www.nytimes.com/1857/10/01/archives/news-of-the-day.html,Knickerbocker Plaster Mills Explosion,,4,The New York Times,[],"{'main': 'NEWS OF THE DAY.', 'kicker': None, 'content_kicker': None, 'print_headline': 'NEWS OF THE DAY.', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05d53482-de5e-548f-bbb7-464ec441c48c,0,nyt://article/05d53482-de5e-548f-bbb7-464ec441c48c
,https://www.nytimes.com/1857/10/01/archives/article-2-no-title.html,,,2,The New York Times,[],"{'main': 'Article 2 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 2 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08f98e63-ad5f-5200-a395-0999754f1391,0,nyt://article/08f98e63-ad5f-5200-a395-0999754f1391
Disasters during September 1857,https://www.nytimes.com/1857/10/01/archives/marine-losses-during-september.html,Disasters during September 1857,,5,The New York Times,[],"{'main': 'Marine Losses During September.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Marine Losses During September.', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1c8aff59-6363-5470-8422-0aeea4dca082,0,nyt://article/1c8aff59-6363-5470-8422-0aeea4dca082
,https://www.nytimes.com/1857/10/01/archives/the-turf-for-1837.html,,,5,The New York Times,[],"{'main': 'The Turf for 1837.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Turf for 1837.', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1f34fb1d-dfce-567f-ac32-08b7274b56c7,0,nyt://article/1f34fb1d-dfce-567f-ac32-08b7274b56c7
"MILK SEVEN CENTS A QUART.--To-day, a large number of our milkmen put up the price of milk t 7 cents a quart. The reason adduced for this rise in price at the end of a season of unequaled abundance of pasture and extraordinary hay-harvesting, is the increased charge for milk-freight over the Harlem Road, with a threat of a like increase on the Erie and other roads.  ",https://www.nytimes.com/1857/10/01/archives/article-10-no-title.html,,,5,The New York Times,[],"{'main': 'Article 10 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 10 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/24719ac7-1aa8-5816-be94-a98d94751f44,0,nyt://article/24719ac7-1aa8-5816-be94-a98d94751f44
"We have received, by the bark Anlagonist, advices from Buenos Ayres to the 14th of August. The passport system had been abolihed by the House of Representatives, and it was expected that the measure would soon be confirmed by the Senate. The Governmentt of Buenos Ayres were proposing to extend the Western Raillroad to Moron, and to build another from the Capital to San Fernando.  ",https://www.nytimes.com/1857/10/01/archives/news-from-buenos-ayres-abolition-of-the-passport-systemrailroad.html,,,1,The New York Times,[],"{'main': 'News from Buenos Ayres.; ABOLITION OF THE PASSPORT SYSTEM-RAILROAD ENTERPRISES-EXPLORATION OF THE SALADO-SHIPWRECK-REVOLUTIONARY SYMPTOMS-AFFAIRS IN MONTEVIDEO.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'News from Buenos Ayres.; ABOLITION OF THE PASSPORT SYSTEM-RAILROAD ENTERPRISES-EXPLORATION OF THE SALADO-SHIPWRECK-REVOLUTIONARY SYMPTOMS-AFFAIRS IN MONTEVIDEO.', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/24f092b3-ce64-56b0-8d70-05fff9ec337e,0,nyt://article/24f092b3-ce64-56b0-8d70-05fff9ec337e
,https://www.nytimes.com/1857/10/01/archives/mormon-movements.html,,,5,The New York Times,[],"{'main': 'Mormon Movements.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Mormon Movements.', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/32ed0038-56b5-5789-a8a9-0f8d67cdc89b,0,nyt://article/32ed0038-56b5-5789-a8a9-0f8d67cdc89b
"RAILROAD ACCIDENT AT CORNING.-- Information was received this morning that the night express train of the New-York and Eric Railroad going West on Tuesday night run into a train of the Buffalo and Corning Railroad, Which was standing on the main track at Corning, N. Y. The train lies a perfect wreck. No lives were lost.  ",https://www.nytimes.com/1857/10/01/archives/newyork-city-police-intelligence-thirty-thousand-dollars-worth-of.html,,,8,The New York Times,[],"{'main': 'NEW-YORK CITY.; Police Intelligence. THIRTY THOUSAND DOLLARS WORTH OF SILK GOODS STOLEN--ARREST OF A MERCHANT AND HIS CON- RAILROAD ACCIDENT AT CORNINO', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEW-YORK CITY.; Police Intelligence. THIRTY THOUSAND DOLLARS WORTH OF SILK GOODS STOLEN--ARREST OF A MERCHANT AND HIS CON- RAILROAD ACCIDENT AT CORNINO', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3b9c801f-446e-56cb-a213-c980f5bd9206,0,nyt://article/3b9c801f-446e-56cb-a213-c980f5bd9206
,https://www.nytimes.com/1857/10/01/archives/front-page-3-no-title.html,,,1,The New York Times,[],"{'main': 'Front Page 3 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 3 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3bd3272b-6bbf-59f6-b7bd-e301fb712946,0,nyt://article/3bd3272b-6bbf-59f6-b7bd-e301fb712946
,https://www.nytimes.com/1857/10/01/archives/the-star-of-the-west-fears-entertained-for-her-safety.html,,,1,The New York Times,[],"{'main': 'THE STAR OF THE WEST.; Fears Entertained for her Safety,', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE STAR OF THE WEST.; Fears Entertained for her Safety,', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3d678477-fe78-5ed1-beaa-9af94b168e5d,0,nyt://article/3d678477-fe78-5ed1-beaa-9af94b168e5d
,https://www.nytimes.com/1857/10/01/archives/the-maine-state-fair.html,,,1,The New York Times,[],"{'main': 'The Maine State Fair.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Maine State Fair.', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3fea1263-1ebc-5d6d-9da3-269d9cce9e3d,0,nyt://article/3fea1263-1ebc-5d6d-9da3-269d9cce9e3d
,https://www.nytimes.com/1857/10/01/archives/steamboats.html,,,7,The New York Times,[],"{'main': 'STEAMBOATS.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'STEAMBOATS.', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/406bac16-43cd-5ee4-9e56-6b7ba0bc2102,0,nyt://article/406bac16-43cd-5ee4-9e56-6b7ba0bc2102
,https://www.nytimes.com/1857/10/01/archives/long-island.html,,,8,The New York Times,[],"{'main': 'LONG ISLAND.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LONG ISLAND.', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/40e11095-f298-5bc2-9444-728088f4a988,0,nyt://article/40e11095-f298-5bc2-9444-728088f4a988
,https://www.nytimes.com/1857/10/01/archives/railroads.html,,,7,The New York Times,[],"{'main': 'RAILROADS,', 'kicker': '1', 'content_kicker': None, 'print_headline': 'RAILROADS,', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/43a2d53b-071f-57b1-812d-c48e251e894c,0,nyt://article/43a2d53b-071f-57b1-812d-c48e251e894c
"The Treasary Department is sill engaged doling all it can in a legitimate way to relieve the money pressure. Applications for the redemption of a large amount of United States Stocks are steadily on the Increase. United States Stocks amounting to $100,000 wern received hero to-day for redemption.  ",https://www.nytimes.com/1857/10/01/archives/from-washington-efforts-of-the-treasury-department-to-relieve-the.html,,,1,The New York Times,[],"{'main': 'FROM WASHINGTON.; Efforts of the Treasury Department to relieve the Money Pressure--Seizure of Gunpowder in a Mormon Train--Central American Affairs--Pensions, &c.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FROM WASHINGTON.; Efforts of the Treasury Department to relieve the Money Pressure--Seizure of Gunpowder in a Mormon Train--Central American Affairs--Pensions, &c.', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/47b265c5-b185-5581-ac0f-7f01e2abbf7f,0,nyt://article/47b265c5-b185-5581-ac0f-7f01e2abbf7f
"The Annual Convention of the Episcopal Church of the Diocese of New-York was opened on Wednesday morning with Divine Service in St. John's Church. The proceedings commenced by a voluntary on the organ, Dr. HODGES presiding. The creed was then recited by Rev. Dr. PITHIN, of Albany, and the remainder, including the litany, by Rev. Dr. W. F. MORGAN, of St. Thomas' Church, in this City. The first leeson was read by Rev. J. D.  ",https://www.nytimes.com/1857/10/01/archives/episcopal-convention-annual-meeting-in-st-johns-church.html,,,1,The New York Times,[],"{'main': ""EPISCOPAL CONVENTION.; Annual Meeting in St. John's Church."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""EPISCOPAL CONVENTION.; Annual Meeting in St. John's Church."", 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/47c4ee79-c6d0-55c7-8eca-d040811a0e19,0,nyt://article/47c4ee79-c6d0-55c7-8eca-d040811a0e19
,https://www.nytimes.com/1857/10/01/archives/financial.html,,,7,The New York Times,[],"{'main': 'FINANCIAL.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FINANCIAL.', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/480735a0-4ac6-5b05-8fae-178177b58704,0,nyt://article/480735a0-4ac6-5b05-8fae-178177b58704
"DISTRESSING ACCIDENT.--A deeply distressing accident took place on Saturday afternoon, at about 51/2 o'clock, just South of Benning's bridge, whereby a most worthy and promising young man, Mr. EUGENE BURN, second son of Mr. David H. Burn, of this city, late surveyor-General of Utah, lost his life, he was returning from shooting in company with two young friends,  ",https://www.nytimes.com/1857/10/01/archives/article-1-no-title.html,,,2,The New York Times,[],"{'main': 'Article 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/4a061f5d-b753-59d3-adcd-53f62acb0dee,0,nyt://article/4a061f5d-b753-59d3-adcd-53f62acb0dee
,https://www.nytimes.com/1857/10/01/archives/article-7-no-title.html,,,2,The New York Times,[],"{'main': 'Article 7 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 7 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/50682583-7ee6-54cb-be07-fca5e546656c,0,nyt://article/50682583-7ee6-54cb-be07-fca5e546656c
Grounds assumed by C.A. States in hostility to fillibusterism,https://www.nytimes.com/1857/10/01/archives/central-america.html,Grounds assumed by C.A. States in hostility to fillibusterism,,4,The New York Times,[],"{'main': 'Central America.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Central America.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Central America', 'rank': 1, 'major': 'N'}]",1857-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/514408a5-bdaa-51f6-ad3b-9677d32a8d97,0,nyt://article/514408a5-bdaa-51f6-ad3b-9677d32a8d97
