abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
,https://www.nytimes.com/1884/01/01/archives/the-wifes-confessions-not-enough.html,,,5,The New York Times,[],"{'main': ""THE WIFE'S CONFESSIONS NOT ENOUGH."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""THE WIFE'S CONFESSIONS NOT ENOUGH."", 'name': None, 'seo': None, 'sub': None}",[],1884-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00edc19f-7ac7-5066-92de-efaa241b63fe,0,nyt://article/00edc19f-7ac7-5066-92de-efaa241b63fe
,https://www.nytimes.com/1884/01/01/archives/editorial-article-6-no-title.html,,,4,The New York Times,[],"{'main': 'Editorial Article 6 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Editorial Article 6 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1884-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/016ee879-213d-5fdd-ae00-861bd0a279ba,0,nyt://article/016ee879-213d-5fdd-ae00-861bd0a279ba
"LONDON, Dec. 31.--The Mark-lane Express, in its review of the British grain trade, says: ""Foggy weather caused a material loss in the condition of grain marketed here, but there was no actual change in values.  ",https://www.nytimes.com/1884/01/01/archives/the-grain-trade-in-england.html,,,2,The New York Times,[],"{'main': 'THE GRAIN TRADE IN ENGLAND.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE GRAIN TRADE IN ENGLAND.', 'name': None, 'seo': None, 'sub': None}",[],1884-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/02479b22-4132-5506-a01a-840c25761834,0,nyt://article/02479b22-4132-5506-a01a-840c25761834
"At a special meeting of the Park Com  missioners yesterday morning, President Wales called the attention of the board to the letter of Edward A. Morrison, which was printed in Sunday's TIMES, and also to the statements of Mr. Henry N. Beers, of the Council of Reform, in regard to the management of the Department of ...  ",https://www.nytimes.com/1884/01/01/archives/the-park-board-protesting-complaining-of-misrepresentations-and.html,,,3,The New York Times,[],"{'main': 'THE PARK BOARD PROTESTING.; COMPLAINING OF MISREPRESENTATIONS AND ASKING AN EXAMINATION.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'THE PARK BOARD PROTESTING.; COMPLAINING OF MISREPRESENTATIONS AND ASKING AN EXAMINATION.', 'name': None, 'seo': None, 'sub': None}",[],1884-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/026f540f-8204-57da-8951-d7fc4b5804a9,0,nyt://article/026f540f-8204-57da-8951-d7fc4b5804a9
"Alderman Reilly yesterday resigned his position as President of the Board of Aldermen and also as an Alderman, being unable to hold the positions after to-day, when he will enter upon his duties as Register.  ",https://www.nytimes.com/1884/01/01/archives/resigning-to-become-register.html,,,2,The New York Times,[],"{'main': 'RESIGNING TO BECOME REGISTER.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'RESIGNING TO BECOME REGISTER.', 'name': None, 'seo': None, 'sub': None}",[],1884-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/02d4bcfa-c902-517f-8c8a-e11aa16d6bf5,0,nyt://article/02d4bcfa-c902-517f-8c8a-e11aa16d6bf5
"JACKSON, Miss., Dec. 31.--T.H. Weathersby, Sheriff of Madison County, died yesterday from hydrophobia. He had been bitten by a rabid dog two months ago.  ",https://www.nytimes.com/1884/01/01/archives/death-from-a-dogs-bite.html,,,8,The New York Times,[],"{'main': ""DEATH FROM A DOG'S BITE."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""DEATH FROM A DOG'S BITE."", 'name': None, 'seo': None, 'sub': None}",[],1884-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03291c67-4412-503e-8fa2-e94556f51e17,0,nyt://article/03291c67-4412-503e-8fa2-e94556f51e17
"NEW-HAVEN, Dec. 31.--Ernest White, 14 years old, while rummaging with his 10-year-old brother about the rooms of their mother's house,  No. 229 Exchange-street, yesterday afternoon, ...  ",https://www.nytimes.com/1884/01/01/archives/fatally-shot-by-his-brother.html,,,1,The New York Times,[],"{'main': 'FATALLY SHOT BY HIS BROTHER.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FATALLY SHOT BY HIS BROTHER.', 'name': None, 'seo': None, 'sub': None}",[],1884-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/038942d5-289a-50b6-8118-29f39ec825f3,0,nyt://article/038942d5-289a-50b6-8118-29f39ec825f3
"RED BANK, N.J., Dec. ,31.--Detective John Brown to-day arrested Samuel Carney, at Long Branch, upon suspicion of being the murderer of Henry Lane, a colored man, whose body was found in the Shrewsbury River last Fall.  ",https://www.nytimes.com/1884/01/01/archives/arrested-for-the-murder-of-a-negro.html,,,2,The New York Times,[],"{'main': 'ARRESTED FOR THE MURDER OF A NEGRO.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ARRESTED FOR THE MURDER OF A NEGRO.', 'name': None, 'seo': None, 'sub': None}",[],1884-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03caecb4-24aa-5996-af19-310cac70aa9d,0,nyt://article/03caecb4-24aa-5996-af19-310cac70aa9d
"LONDON, Dec. 31.--The Times says it has the best authority for stating that China wants peace, and that if France will return to her original policy in Tonquin, and abstain from further hostile action on the Red River, a pacific agreement is almost certain.  ",https://www.nytimes.com/1884/01/01/archives/anxious-to-avoid-war-china-willing-to-make-concessions-in-tonquina.html,,,1,The New York Times,[],"{'main': 'ANXIOUS TO AVOID WAR; CHINA WILLING TO MAKE CONCESSIONS IN TONQUIN.A CONCILIATORY SPIRIT EVINCED BY THEPEKIN GOVERNMENT--THE DUTY OF THE UNITED STATES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ANXIOUS TO AVOID WAR; CHINA WILLING TO MAKE CONCESSIONS IN TONQUIN.A CONCILIATORY SPIRIT EVINCED BY THEPEKIN GOVERNMENT--THE DUTY OF THE UNITED STATES.', 'name': None, 'seo': None, 'sub': None}",[],1884-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/069cc18d-2ec3-554d-b9d6-ae3016005ba1,0,nyt://article/069cc18d-2ec3-554d-b9d6-ae3016005ba1
"Counsel in the suit of James W. Gillies against Wright Gillies, for the dissolution of the firm of Wright Gillies  Co., appeared before Judge Lawrence, in Supreme Court, Chambers, ...  ",https://www.nytimes.com/1884/01/01/archives/a-receiver-for-gillies-co.html,,,3,The New York Times,[],"{'main': 'A RECEIVER FOR GILLIES & CO.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A RECEIVER FOR GILLIES & CO.', 'name': None, 'seo': None, 'sub': None}",[],1884-01-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0c9ba4ad-78ac-514f-b137-bd19f7823135,0,nyt://article/0c9ba4ad-78ac-514f-b137-bd19f7823135
