abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
"BLITZ. -- In Orange. N.J., on Thursday evening, June 29, WILLIAM D. BLITZ, son of Signor and Maria Blitz, aged 31 years.",https://www.nytimes.com/1865/07/01/archives/died.html,,"BLITZ. -- In Orange. N.J., on Thursday evening, June 29, WILLIAM D. BLITZ, son of Signor and Maria Blitz, aged 31 years.",,5,The New York Times,[],"{'main': 'DIED.', 'kicker': None, 'content_kicker': None, 'print_headline': 'DIED.', 'name': None, 'seo': None, 'sub': None}",[],1865-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05190439-eb6b-55dd-b2cc-9c81b1e5f359,692,nyt://article/05190439-eb6b-55dd-b2cc-9c81b1e5f359,
"Hon. C. N. Olds and family, Ohio; Hon. James H. Godman, Ohio; Hon. John Henderson, Baltimore Judge R. Bell, Toledo; and T.S. Richards, Memphis, are at the Metropolitan Hotel.  ",https://www.nytimes.com/1865/07/01/archives/arrivals-in-the-city.html,,"Hon. C.N. Olds and family, Ohio; Hon. James H. Godman, Ohio; Hon. John Henderson, Baltimore; Judge R. Bell, Toledo; and T.S. Richards, Memphis, are at the Metropolitan Hotel.",,8,The New York Times,[],"{'main': 'Arrivals in the City.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Arrivals in the City.', 'name': None, 'seo': None, 'sub': None}",[],1865-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06f30249-06fe-5aea-b7bd-367ad04fb9bf,112,nyt://article/06f30249-06fe-5aea-b7bd-367ad04fb9bf,
"The Thirty-second Massachusetts Regiment arrived yesterday afternoon, per the Amboy route, and proceeded to the Battery. It was not known whether the command could be got off last night, but in all probability it will not leave until to-day. This regiment represents seven Massachusetts regiments consolidated with it, and numbers 830 men and officers, having served in the Third Brigade, First Division, Fifth Corps. The following is a complete list of the officers:  ",https://www.nytimes.com/1865/07/01/archives/the-homeward-march-arrival-of-regiments-batteries-and-battalions.html,,"The Thirty-second Massachusetts Regiment arrived yesterday afternoon, per the Amboy route, and proceeded to the Battery. It was not known whether the command could be got off last night, but in all probability it will not leave until to-day. This regiment represents seven Massachusetts regiments consolidated with it, and numbers 830 men and officers, having served in the Third Brigade, First Division, Fifth Corps. The following is a complete list of the officers:",,1,The New York Times,[],"{'main': 'THE HOMEWARD MARCH.; Arrival of Regiments, Batteries and Battalions Proposed Celebration of the Fourth. THE FRUIT AND VEGETABLE FUND. RECEPTION OF THE VETERANS ON THE 4TH. CARD FROM GEN. SANDFORD. FIRST MAINE VOLUNTEERS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE HOMEWARD MARCH.; Arrival of Regiments, Batteries and Battalions Proposed Celebration of the Fourth. THE FRUIT AND VEGETABLE FUND. RECEPTION OF THE VETERANS ON THE 4TH. CARD FROM GEN. SANDFORD. FIRST MAINE VOLUNTEERS.', 'name': None, 'seo': None, 'sub': None}",[],1865-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/085022bf-58ae-56fb-b5b5-42447137d425,1311,nyt://article/085022bf-58ae-56fb-b5b5-42447137d425,
"Coroner BARRETT has concluded the inquest upon the body of the unknown man who was found drowned in Newtown Creek, on Thursday night, by Sergt. SLOATE, of the Forty-sixth Precinct. No information as to his identity was elicited. The jury rendered a verdict of ""Found drowned,"" having no evidence as to whether he committed suicide or not; although it is probable that he did, as the water was not deep enough for an accidental drowning, and there were no indications whatever of foul play.",https://www.nytimes.com/1865/07/01/archives/found-drowned.html,,"Coroner BARRETT has concluded the inquest upon the body of the unknown man who was found drowned in Newtown Creek, on Thursday night, by Sergt. SLOATE, of the Forty-sixth Precinct. No information as to his identity was elicited. The jury rendered a verdict of ""Found drowned,"" having no evidence as to whether he committed suicide or not; although it is probable that he did, as the water was not deep enough for an accidental drowning, and there were no indications whatever of foul play.",,8,The New York Times,[],"{'main': 'FOUND DROWNED.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FOUND DROWNED.', 'name': None, 'seo': None, 'sub': None}",[],1865-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/09c4a688-6884-58cf-9666-1df2b62148f3,84,nyt://article/09c4a688-6884-58cf-9666-1df2b62148f3,
on Emancipation,https://www.nytimes.com/1865/07/01/archives/gov-bramlette-of-kentucky-on-emancipation.html,on Emancipation,"LOUISVILLE, Thursday, June 29.",,5,The New York Times,[],"{'main': 'Gov. Bramlette of Kentucky on Emancipation.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gov. Bramlette of Kentucky on Emancipation.', 'name': None, 'seo': None, 'sub': None}",[],1865-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0e976f18-4856-5549-be51-9a8c835f80f4,227,nyt://article/0e976f18-4856-5549-be51-9a8c835f80f4,
Dispatches to the Associated Press.,https://www.nytimes.com/1865/07/01/archives/from-washington-hot-weather.html,,Dispatches to the Associated Press.,,4,The New York Times,[],"{'main': 'FROM WASHINGTON.; HOT WEATHER.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FROM WASHINGTON.; HOT WEATHER.', 'name': None, 'seo': None, 'sub': None}",[],1865-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/10935fd7-01cf-5644-b035-ceecdb9182ab,340,nyt://article/10935fd7-01cf-5644-b035-ceecdb9182ab,
"BOSTON, June 30 -- Arr. steamer Jersey Blue, from New-York; ship Lizzy Moses, from Port Royal; brigs Alton, from Port-au-Prince; B. Smith, from Miragoane; A.F. Larrabee, from Georgetown.",https://www.nytimes.com/1865/07/01/archives/by-telegraph.html,,"BOSTON, June 30 -- Arr. steamer Jersey Blue, from New-York; ship Lizzy Moses, from Port Royal; brigs Alton, from Port-au-Prince; B. Smith, from Miragoane; A.F. Larrabee, from Georgetown.",,8,The New York Times,[],"{'main': 'By Telegraph.', 'kicker': None, 'content_kicker': None, 'print_headline': 'By Telegraph.', 'name': None, 'seo': None, 'sub': None}",[],1865-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1341b10c-90de-5b78-8364-d1cfaf01724e,28,nyt://article/1341b10c-90de-5b78-8364-d1cfaf01724e,
"The paint shop and stable, corner of Division-avenue and Eighth-street, E.D., owned by G.L. ROGERS, and occupied by A. GUNBERT, was yesterday damaged by fire to the amount of $500; no insurance. It is believed to be the work of an incendiary.",https://www.nytimes.com/1865/07/01/archives/incediary-fire.html,,"The paint shop and stable, corner of Division-avenue and Eighth-street, E.D., owned by G.L. ROGERS, and occupied by A. GUNBERT, was yesterday damaged by fire to the amount of $500; no insurance. It is believed to be the work of an incendiary.",,8,The New York Times,[],"{'main': 'INCEDIARY FIRE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'INCEDIARY FIRE.', 'name': None, 'seo': None, 'sub': None}",[],1865-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1adefe1c-5540-5bef-bf8e-e37e35b80b96,42,nyt://article/1adefe1c-5540-5bef-bf8e-e37e35b80b96,
"To-day Messrs. BROWN, DEVOE & KNAPP, the contractors for cleaning the streets of this city for ten years, at $500,000 per annum, commence operations. These gentlemen have no very heavy accumulations of filth to remove. The streets at the present time are cleaner, probably than they have been for a year or more. The very worst portions of the city, with few exceptions, are reported to be comparatively free from dirt to-day. City Inspector BOOLE has doubtless been making an effort to leave the streets in a tolerably cleanly condition to his successors. Last year $800,000 were expended in street cleaning, of which amount Mr. BOOLE claims that $150,000 were disbursed in removing the filth accumulated during the pendency of the Hecker injunction. Wages, horse feed, &c., are, however, now lower than they were then, and are still falling, so that the amount which the contractors are to receive may be considered as ample remuneration for the work to be done.",https://www.nytimes.com/1865/07/01/archives/our-streets.html,,"To-day Messrs. BROWN, DEVOE & KNAPP, the contractors for cleaning the streets of this city for ten years, at $500,000 per annum, commence operations. These gentlemen have no very heavy accumulations of filth to remove. The streets at the present time are cleaner, probably than they have been for a year or more. The very worst portions of the city, with few exceptions, are reported to be comparatively free from dirt to-day. City Inspector BOOLE has doubtless been making an effort to leave the streets in a tolerably cleanly condition to his successors. Last year $800,000 were expended in street cleaning, of which amount Mr. BOOLE claims that $150,000 were disbursed in removing the filth accumulated during the pendency of the Hecker injunction. Wages, horse feed, &c., are, however, now lower than they were then, and are still falling, so that the amount which the contractors are to receive may be considered as ample remuneration for the work to be done.",,4,The New York Times,[],"{'main': 'OUR STREETS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'OUR STREETS.', 'name': None, 'seo': None, 'sub': None}",[],1865-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/22335498-f654-5c0d-b5fe-7a78e2c7e5bf,194,nyt://article/22335498-f654-5c0d-b5fe-7a78e2c7e5bf,
MINIATURE ALMANAC -- THIS DAY.,https://www.nytimes.com/1865/07/01/archives/article-1-no-title.html,,MINIATURE ALMANAC -- THIS DAY.,,8,The New York Times,[],"{'main': 'Article 1 -- No Title', 'kicker': None, 'content_kicker': None, 'print_headline': 'Article 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1865-07-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2a8e4ba9-ba77-5a9c-b57e-515f75ae492a,30,nyt://article/2a8e4ba9-ba77-5a9c-b57e-515f75ae492a,
