abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
,https://www.nytimes.com/1897/06/01/archives/paris-embassy-for-tetuan-spains-foreign-minister-may-swop-places.html,,,,7,The New York Times,[],"{'main': ""PARIS EMBASSY FOR TETUAN.; Spain's Foreign Minister May Swop Places with the Duke of Mandao."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""PARIS EMBASSY FOR TETUAN.; Spain's Foreign Minister May Swop Places with the Duke of Mandao."", 'name': None, 'seo': None, 'sub': None}",[],1897-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01c9449d-12d4-50b4-b3e7-4b8668b23671,0,nyt://article/01c9449d-12d4-50b4-b3e7-4b8668b23671,
,https://www.nytimes.com/1897/06/01/archives/bryans-escape-from-obscurity.html,,,,6,The New York Times,[],"{'main': ""Bryan's Escape from Obscurity."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Bryan's Escape from Obscurity."", 'name': None, 'seo': None, 'sub': None}",[],1897-06-01 05:00:00+00:00,article,,Archives,"{'original': 'From The Detroit Tribune', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/01f24365-1fea-57e9-bcb4-ec556cfd89d7,0,nyt://article/01f24365-1fea-57e9-bcb4-ec556cfd89d7,
Arbitration and Peace International Association Annual Meeting at Lake Mohonk,https://www.nytimes.com/1897/06/01/archives/senate-decried-in-london-moncure-d-conway-denounces-it-for.html,Arbitration and Peace International Association Annual Meeting at Lake Mohonk,,,7,The New York Times,[],"{'main': 'SENATE DECRIED IN LONDON.; Moncure D. Conway Denounces It for Rejecting Arbitration.', 'kicker': None, 'content_kicker': None, 'print_headline': 'SENATE DECRIED IN LONDON.; Moncure D. Conway Denounces It for Rejecting Arbitration.', 'name': None, 'seo': None, 'sub': None}",[],1897-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/020d8e4b-32e3-59b3-bbf2-bcaf69450bae,0,nyt://article/020d8e4b-32e3-59b3-bbf2-bcaf69450bae,
Germany's Break From Russia Rumored,https://www.nytimes.com/1897/06/01/archives/germanys-bold-policy-believed-to-be-trying-to-force-russia-to.html,Germany's Break From Russia Rumored,,,1,The New York Times,[],"{'main': ""GERMANY'S BOLD POLICY; Believed to be Trying to Force Russia to Declare Openly for or Against Turkey. BRITISH FLEET AT PHALERUM? Greeks Encouraged by the Rumor of a Contract to Provision Forty Ships -- Sultan Agrees to an Armistice for Two Weeks."", 'kicker': None, 'content_kicker': None, 'print_headline': ""GERMANY'S BOLD POLICY; Believed to be Trying to Force Russia to Declare Openly for or Against Turkey. BRITISH FLEET AT PHALERUM? Greeks Encouraged by the Rumor of a Contract to Provision Forty Ships -- Sultan Agrees to an Armistice for Two Weeks."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'CRETE', 'rank': 1, 'major': 'N'}]",1897-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/033b3ec3-f543-560d-a6b5-60edad9da3ed,0,nyt://article/033b3ec3-f543-560d-a6b5-60edad9da3ed,
,https://www.nytimes.com/1897/06/01/archives/in-indianapolis.html,,,,1,The New York Times,[],"{'main': 'In Indianapolis.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'In Indianapolis.', 'name': None, 'seo': None, 'sub': None}",[],1897-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/03774546-92ec-5617-aadf-e6565d91d2ca,0,nyt://article/03774546-92ec-5617-aadf-e6565d91d2ca,
,https://www.nytimes.com/1897/06/01/archives/slight-in-baltimore.html,,,,1,The New York Times,[],"{'main': 'Slight in Baltimore.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Slight in Baltimore.', 'name': None, 'seo': None, 'sub': None}",[],1897-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04b0c58e-f645-5fd7-aa11-598d413e0183,0,nyt://article/04b0c58e-f645-5fd7-aa11-598d413e0183,
,https://www.nytimes.com/1897/06/01/archives/peru-to-ask-for-an-inquiry-an-arrest-for-vagrancy-at-brunswick-ga.html,,,,7,The New York Times,[],"{'main': 'PERU TO ASK FOR AN INQUIRY.; An Arrest for Vagrancy at Brunswick, Ga., May Be Investigated.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'PERU TO ASK FOR AN INQUIRY.; An Arrest for Vagrancy at Brunswick, Ga., May Be Investigated.', 'name': None, 'seo': None, 'sub': None}",[],1897-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0644d946-b230-5a81-a8e5-f7ea75e34770,0,nyt://article/0644d946-b230-5a81-a8e5-f7ea75e34770,
,https://www.nytimes.com/1897/06/01/archives/front-page-5-no-title.html,,,,1,The New York Times,[],"{'main': 'Front Page 5 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 5 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1897-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/095e477b-07d4-50d9-b705-ffaeb16f6cc4,0,nyt://article/095e477b-07d4-50d9-b705-ffaeb16f6cc4,
Suggestions by T. H. Bacon,https://www.nytimes.com/1897/06/01/archives/hints-to-poor-spellers.html,Suggestions by T. H. Bacon,,,6,The New York Times,[],"{'main': 'Hints to Poor Spellers.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Hints to Poor Spellers.', 'name': None, 'seo': None, 'sub': None}",[],1897-06-01 05:00:00+00:00,article,,Archives,"{'original': 'THOMAS H. BACON', 'person': [{'firstname': 'Thomas', 'middlename': 'H.', 'lastname': 'BACON', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0c1a573d-5156-553b-b27b-f06636b276ba,0,nyt://article/0c1a573d-5156-553b-b27b-f06636b276ba,
,https://www.nytimes.com/1897/06/01/archives/in-the-national-cemetery.html,,,,12,The New York Times,[],"{'main': 'In the National Cemetery.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'In the National Cemetery.', 'name': None, 'seo': None, 'sub': None}",[],1897-06-01 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0cbbfc30-655d-5744-aab5-542fd1b9a172,0,nyt://article/0cbbfc30-655d-5744-aab5-542fd1b9a172,
