abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,subsection_name
FOR EUROPE.,https://www.nytimes.com/1860/07/02/archives/movements-of-ocean-steamers.html,,FOR EUROPE.,,8,The New York Times,[],"{'main': 'Movements of Ocean Steamers.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Movements of Ocean Steamers.', 'name': None, 'seo': None, 'sub': None}",[],1860-07-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00ef4dd3-ecad-5f87-9838-72df0fcd93ef,104,nyt://article/00ef4dd3-ecad-5f87-9838-72df0fcd93ef,
"The Roman Catholic Cathedral, in Mott-street was crowded with people yesteday, who were there to listen to a sermon from Archbishop HUGHES, on The Italian Question as it Affects the States of the Church. After the usual preliminary services had been concluded, Archbishop ascended the pulpit, and spoke as follows:  ",https://www.nytimes.com/1860/07/02/archives/the-temporal-power-of-the-pope-the-italian-question-as-it-affects.html,,"The Roman Catholic Cathedral, in Mott-street was crowded with people yesteday, who were there to listen to a sermon from Archbishop HUGHES, on The Italian Question as it Affects the States of the Church. After the usual preliminary services had been concluded, Archbishop ascended the pulpit, and spoke as follows:",,8,The New York Times,[],"{'main': 'THE TEMPORAL POWER OF THE POPE.; The Italian Question as it Affects the States of the Church. A SERMON BY ARCHBISHOP HUGHES. He Calls for Material Aid.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE TEMPORAL POWER OF THE POPE.; The Italian Question as it Affects the States of the Church. A SERMON BY ARCHBISHOP HUGHES. He Calls for Material Aid.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Italy', 'rank': 1, 'major': 'N'}]",1860-07-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0184b841-28e4-5f26-b33e-6d79a5cfe4a9,8054,nyt://article/0184b841-28e4-5f26-b33e-6d79a5cfe4a9,
To the Editor of the New-York Times:,https://www.nytimes.com/1860/07/02/archives/the-japanese-embassy.html,,To the Editor of the New-York Times:,,5,The New York Times,[],"{'main': 'The Japanese Embassy.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Japanese Embassy.', 'name': None, 'seo': None, 'sub': None}",[],1860-07-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05db27fe-41b6-5965-8884-b00af336b3b1,545,nyt://article/05db27fe-41b6-5965-8884-b00af336b3b1,
"The case of the Commonwealth of Pennsylvania vs. STEPHEN DILLAYE, which we noticed a day or two ago, came on for trial as Pittsburg, on Tuesday.  ",https://www.nytimes.com/1860/07/02/archives/the-case-of-the-mkeesport-bank-mrdillaye-honorably-acquitted-of-all.html,,"The case of the Commonwealth of Pennsylvania vs. STEPHEN DILLAYE, which we noticed a day or two ago, came on for trial as Pittsburg, on Tuesday.",,2,The New York Times,[],"{'main': ""The Case of the M'Keesport Bank.; MR.DILLAYE HONORABLY ACQUITTED OF ALL THE CHARGES PREFERRED AGAINST HIM."", 'kicker': None, 'content_kicker': None, 'print_headline': ""The Case of the M'Keesport Bank.; MR.DILLAYE HONORABLY ACQUITTED OF ALL THE CHARGES PREFERRED AGAINST HIM."", 'name': None, 'seo': None, 'sub': None}",[],1860-07-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08167ad8-206b-5c88-9c3c-53539682d4a0,302,nyt://article/08167ad8-206b-5c88-9c3c-53539682d4a0,
"I fear that M. DE LA GUARRONIERE is about to be superseded in his post of pamphlet-writer in ordinary, for he seems to have a dangerous rival to dispute the laurels with him. This rival is the well-known M. ABOUT, who has just brought out a pamphlet with the ominous title of ""L'Empereur Napoleon III et la Prusse."" Opinions vary as to its merit.  ",https://www.nytimes.com/1860/07/02/archives/abouts-new-pamphlet-the-prussian-question.html,,Correspondence [???] the London Times.,,2,The New York Times,[],"{'main': ""About's New Pamphlet The Prussian Question."", 'kicker': None, 'content_kicker': None, 'print_headline': ""About's New Pamphlet The Prussian Question."", 'name': None, 'seo': None, 'sub': None}",[],1860-07-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/08fb8181-1978-5854-9d1c-eec0cd12a31d,1155,nyt://article/08fb8181-1978-5854-9d1c-eec0cd12a31d,
"The progress of arrangements for the reception of visitors to the Great Eastern, the time when she will be thrown open to inspection, and the price to be exacted for admission, are the principal topics which interest the public. As soon as the ship was fairly secured to her dock, and the passengers were out of the way, gangs or workmen were organized to clean, paint, varnish, and otherwise put the ship in order.  ",https://www.nytimes.com/1860/07/02/archives/the-great-eastern-arrangements-for-visiting-the-ship-the-day-and.html,,"The progress of arrangements for the reception of visitors to the Great Eastern, the time when she will be thrown open to inspection, and the price to be exacted for admission, are the principal topics which interest the public. As soon as the ship was fairly secured to her dock, and the passengers were out of the way, gangs or workmen were organized to clean, paint, varnish, and otherwise put the ship in order. The five smoke-pipes, which were so unsightly upon her arrival, have been painted with a coat of cream color, and the topmasts are undergoing the scraping process, which greatly improves the appearance of the spars and top-hamper; the houses on deck are to be smoothed by sandpaper and varnished, which will give freshness to the mahogany in striking contrast with their blistered and sun-dried appearance when she arrived. The outside of the ship will be painted, the brass work scouted up, the engines polished off, the saloons swept and garnished, and everything put in the most inviting condition. The great extant of surface to be gone over, makes this renovating process necessarily a laborious one, one, it is feared, will not be finished at so early a day as has been announced -- Tuesday, the 3d of July. At a meeting of the directors, which took place on Saturday at the counting-room of Messrs. GRINNEIL, MINTURN & Co., that day was fixed upon for admission of visitors, and the price for tickets established at one dollar for adults, and ""children under twelve years half price."" An impression having gained ground that fifty cents would be the maximum charge, very general disappointment was expressed. The plan adopted in England, of setting apart particular days of the week for the sale of tickets at reduced rates, it is hoped may be adopted, and particularly that the Fourth of July may be thus set apart, when so many from the country will make the journey to New-York for the sole purpose of viewing the steamer. The announcement that a dollar will be charged, will deter thousands from coming, to whom fifty cents would be no objection. All these matters, however, were thoroughly discussed at the meeting. All persons are rigidly excluded, and necessarily so, until the paint is dry. It is stated that the approaches to the ship will be covered with coarse gravel, to prevent the dust from flying, clouds of which obscure the sight and damage the dilicate wardrobes of ladies who go upon the ground in a windy day.",,1,The New York Times,[],"{'main': 'THE GREAT EASTERN.; Arrangements for Visiting the Ship The Day and Price of Admission Fixed The Rush of Sunday Spectators Accidents to the Ship and the Crew.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE GREAT EASTERN.; Arrangements for Visiting the Ship The Day and Price of Admission Fixed The Rush of Sunday Spectators Accidents to the Ship and the Crew.', 'name': None, 'seo': None, 'sub': None}",[],1860-07-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/098636dc-2a5a-5b08-8d74-f990548d4e07,1013,nyt://article/098636dc-2a5a-5b08-8d74-f990548d4e07,
"PHILADELPHIA, Sunday, July 1.",https://www.nytimes.com/1860/07/02/archives/political-matters-mr-douglas-in-philadelphia-serenade-and-speech.html,,"PHILADELPHIA, Sunday, July 1.",,4,The New York Times,[],"{'main': 'Political Matters.; MR. DOUGLAS IN PHILADELPHIA SERENADE AND SPEECH. DEMOCRATIC REJOICINGS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Political Matters.; MR. DOUGLAS IN PHILADELPHIA SERENADE AND SPEECH. DEMOCRATIC REJOICINGS.', 'name': None, 'seo': None, 'sub': None}",[],1860-07-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a659194-6345-5515-8d8f-2083700e0d72,251,nyt://article/0a659194-6345-5515-8d8f-2083700e0d72,
"BADEN, Monday, June 18 Evening. In yesterday's Conference, the King of Wurtemburg,  in the name of the Federal Government, returned thanks for the patriotic representation of the interest of Germany by Prussia. He expressed a desire that an understanding should be brought about between Prussia and Austria. The Sovereigns offered their good offices for that purpose. The King of Wurtemburg informed the Prince Regent that the German Governments were occupied in drawing up a military...  ",https://www.nytimes.com/1860/07/02/archives/movements-of-mazzini-thn-congress-at-baden-the-civil-war-in-turkey.html,,"TURIN, Monday, June 18, 1860.",,2,The New York Times,[],"{'main': 'MOVEMENTS OF MAZZINI.; THn CONGRESS AT BADEN. THE CIVIL WAR IN TURKEY. THE ATLANTIC ROYAL MAIL STEAM NAVIGATION COMPANY. THE FRENCH NEWSPAPER PRESS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MOVEMENTS OF MAZZINI.; THn CONGRESS AT BADEN. THE CIVIL WAR IN TURKEY. THE ATLANTIC ROYAL MAIL STEAM NAVIGATION COMPANY. THE FRENCH NEWSPAPER PRESS.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}]",1860-07-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1419737c-3d66-5b67-ad77-e099d67a0d79,383,nyt://article/1419737c-3d66-5b67-ad77-e099d67a0d79,
"NEW-YORK.... SATURDAY, June 30.",https://www.nytimes.com/1860/07/02/archives/marine-intelligence-arrived-arrived-sundayjuly-1-sailed-by.html,,"NEW-YORK.... SATURDAY, June 30.",,8,The New York Times,[],"{'main': 'MARINE INTELLIGENCE.; Arrived. Arrived SUNDAY.....July 1. Sailed. By Telegraph. Miscellaneous. Spoken, &c. Foreign Ports.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MARINE INTELLIGENCE.; Arrived. Arrived SUNDAY.....July 1. Sailed. By Telegraph. Miscellaneous. Spoken, &c. Foreign Ports.', 'name': None, 'seo': None, 'sub': None}",[],1860-07-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1432a9f5-2da1-59ae-807b-2ede8a748e36,2111,nyt://article/1432a9f5-2da1-59ae-807b-2ede8a748e36,
"PHILADELPHIA, Friday, June 30.",https://www.nytimes.com/1860/07/02/archives/philadelphia-stock-board.html,,"PHILADELPHIA, Friday, June 30.",,5,The New York Times,[],"{'main': 'Philadelphia Stock Board.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Philadelphia Stock Board.', 'name': None, 'seo': None, 'sub': None}",[],1860-07-02 05:00:00+00:00,article,,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2016502f-0a50-502f-9321-3ef20f373c31,27,nyt://article/2016502f-0a50-502f-9321-3ef20f373c31,
