abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
,https://www.nytimes.com/1872/12/01/archives/law-reports-decisions-supreme-court-chambers-nov-30.html,,,3,The New York Times,[],"{'main': 'LAW REPORTS.; DECISIONS. SUPREME COURT CHAMBERS NOV. 30.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LAW REPORTS.; DECISIONS. SUPREME COURT CHAMBERS NOV. 30.', 'name': None, 'seo': None, 'sub': None}",[],1872-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00468998-c865-5d2d-bfb7-ac23e3d178cb,0,nyt://article/00468998-c865-5d2d-bfb7-ac23e3d178cb
Hoffman's Bill for Government of Pennsylvania National Guard,https://www.nytimes.com/1872/12/01/archives/military-gossip.html,Hoffman's Bill for Government of Pennsylvania National Guard,,3,The New York Times,[],"{'main': 'MILITARY GOSSIP.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MILITARY GOSSIP.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MILITARY', 'rank': 1, 'major': 'N'}]",1872-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00b88075-63b1-510d-a041-b56febffbe6f,0,nyt://article/00b88075-63b1-510d-a041-b56febffbe6f
"Macquoid, K. S.; Minnie's Love",https://www.nytimes.com/1872/12/01/archives/the-beginning-of-mimis-love-by-katherine-s-macquoid-author-of-patty.html,"Macquoid, K. S.; Minnie's Love",,2,The New York Times,[],"{'main': 'THE BEGINNING OF MIMI\'S LOVE.; BY KATHERINE S. MACQUOID, AUTHOR OF ""PATTY.""', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE BEGINNING OF MIMI\'S LOVE.; BY KATHERINE S. MACQUOID, AUTHOR OF ""PATTY.""', 'name': None, 'seo': None, 'sub': None}",[],1872-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/01ff1a61-b33e-5ed9-94ad-f4737ff26ca5,0,nyt://article/01ff1a61-b33e-5ed9-94ad-f4737ff26ca5
New-York City; Metropolitan; Tweed's Interest Disposed of,https://www.nytimes.com/1872/12/01/archives/tweed-disposes-of-the-metropolitan-hotel.html,New-York City; Metropolitan; Tweed's Interest Disposed of,,1,The New York Times,[],"{'main': 'Tweed Disposes of the Metropolitan Hotel.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tweed Disposes of the Metropolitan Hotel.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'HOTELS', 'rank': 1, 'major': 'N'}]",1872-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/06636ffe-c58b-5d20-8f9f-133656620708,0,nyt://article/06636ffe-c58b-5d20-8f9f-133656620708
,https://www.nytimes.com/1872/12/01/archives/russia-the-cholera-raging-in-khiva.html,,,1,The New York Times,[],"{'main': 'RUSSIA.; The Cholera Raging in Khiva.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'RUSSIA.; The Cholera Raging in Khiva.', 'name': None, 'seo': None, 'sub': None}",[],1872-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/07143ba8-6719-53f6-a77b-9ebbc88f321d,0,nyt://article/07143ba8-6719-53f6-a77b-9ebbc88f321d
,https://www.nytimes.com/1872/12/01/archives/business-in-the-bankruptcy-court.html,,,8,The New York Times,[],"{'main': 'Business in the Bankruptcy Court.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Business in the Bankruptcy Court.', 'name': None, 'seo': None, 'sub': None}",[],1872-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0eba4b66-5517-5522-b8a5-ed09ec589e5f,0,nyt://article/0eba4b66-5517-5522-b8a5-ed09ec589e5f
Mine; Down In,https://www.nytimes.com/1872/12/01/archives/down-in-a-coal-mine.html,Mine; Down In,,3,The New York Times,[],"{'main': 'DOWN IN A COAL MINE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'DOWN IN A COAL MINE.', 'name': None, 'seo': None, 'sub': None}",[],1872-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/136cdd93-0801-55b1-ad56-37e48d7d023f,0,nyt://article/136cdd93-0801-55b1-ad56-37e48d7d023f
,https://www.nytimes.com/1872/12/01/archives/receipts-of-fractional-currency-for-the-week-the-amount-of.html,,,1,The New York Times,[],"{'main': 'Receipts of Fractional Currency for the Week The Amount of Outstanding Currency.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Receipts of Fractional Currency for the Week The Amount of Outstanding Currency.', 'name': None, 'seo': None, 'sub': None}",[],1872-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1488d2c7-089a-56e4-816d-e926e89a3487,0,nyt://article/1488d2c7-089a-56e4-816d-e926e89a3487
Mu???cia Insurgents Killed,https://www.nytimes.com/1872/12/01/archives/spain-the-conflict-with-the-insurgents-fiftysix-killed.html,Mu???cia Insurgents Killed,,1,The New York Times,[],"{'main': 'SPAIN.; The Conflict with the Insurgents Fifty-Six Killed.', 'kicker': None, 'content_kicker': None, 'print_headline': 'SPAIN.; The Conflict with the Insurgents Fifty-Six Killed.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Spain', 'rank': 1, 'major': 'N'}]",1872-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/14c32835-29ee-5134-b196-0395f8acf600,0,nyt://article/14c32835-29ee-5134-b196-0395f8acf600
"Rev. Peter kearney has been assigned to the Riverhead Catholic Church, to succeed Father Carsella.  ",https://www.nytimes.com/1872/12/01/archives/long-island.html,,,8,The New York Times,[],"{'main': 'LONG ISLAND.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LONG ISLAND.', 'name': None, 'seo': None, 'sub': None}",[],1872-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1f5df47f-87b0-5d25-90a3-dadd1eafcd92,0,nyt://article/1f5df47f-87b0-5d25-90a3-dadd1eafcd92
"WASHINGTON, Nov. 30. The sad and sudden death of Mr. Greeley has produced a profound sensation in Washington, and it is truly remarked that the death of no public man for many a day has called forth such universal comment here.  ",https://www.nytimes.com/1872/12/01/archives/the-feeling-in-other-cities-universal-expression-of-sorrow.html,,,5,The New York Times,[],"{'main': 'The Feeling in Other Cities Universal Expression of Sorrow.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Feeling in Other Cities Universal Expression of Sorrow.', 'name': None, 'seo': None, 'sub': None}",[],1872-12-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/211e60dc-119f-50fd-86bc-97efe51a4d2b,0,nyt://article/211e60dc-119f-50fd-86bc-97efe51a4d2b
