abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"TAMPA, Fla., June 30. -- The Mascotte brought a heavy passenger list from Key West this afternoon, among whom were a number of cigarmakers for new factories in this State. The list from Havana was light, but among them was a gentleman who is well informed on Cuban affairs. He states that Maximo Gomez surprised a garrison of 1,500 Spanish at Alta Garcia, and had a severe battle with them.  ",https://www.nytimes.com/1895/07/01/archives/spanish-defeat-reported-in-cuba-col-borero-one-of-the-cuban-leaders.html,,,1,The New York Times,[],"{'main': 'SPANISH DEFEAT REPORTED IN CUBA; Col. Borero, One of the Cuban Leaders, Killed by His Own Men. ', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SPANISH DEFEAT REPORTED IN CUBA; Col. Borero, One of the Cuban Leaders, Killed by His Own Men. ', 'name': None, 'seo': None, 'sub': None}",[],1895-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/00d4cc52-9119-5f2a-8ed7-d877c3939b0c,0,nyt://article/00d4cc52-9119-5f2a-8ed7-d877c3939b0c
Nomination for Vice President Sought,https://www.nytimes.com/1895/07/01/archives/senator-chandlers-aspirations.html,Nomination for Vice President Sought,,4,The New York Times,[],"{'main': ""SENATOR CHANDLER'S ASPIRATIONS."", 'kicker': None, 'content_kicker': None, 'print_headline': ""SENATOR CHANDLER'S ASPIRATIONS."", 'name': None, 'seo': None, 'sub': None}",[],1895-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/04a33a98-7156-5296-97de-30e67aa00e64,0,nyt://article/04a33a98-7156-5296-97de-30e67aa00e64
,https://www.nytimes.com/1895/07/01/archives/gen-green-clay-smiths-funeral.html,,,1,The New York Times,[],"{'main': ""Gen. Green Clay Smith's Funeral."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Gen. Green Clay Smith's Funeral."", 'name': None, 'seo': None, 'sub': None}",[],1895-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/087324b1-e64b-5bc2-a387-8e2770ab3048,0,nyt://article/087324b1-e64b-5bc2-a387-8e2770ab3048
Personal Sketch; Bicycle and Skating Records,https://www.nytimes.com/1895/07/01/archives/newjerseys-fast-team-the-men-who-won-the-relay-cycle-race-for-their.html,Personal Sketch; Bicycle and Skating Records,,6,The New York Times,[],"{'main': ""NEW-JERSEY'S FAST TEAM; The Men Who Won the Relay Cycle Race for Their State. ALL ABOVE THE AMATEUR STANDARD Selection of the Riders No Easy Task, but Each Proved Worthy and Showed Pluck in the Race."", 'kicker': None, 'content_kicker': None, 'print_headline': ""NEW-JERSEY'S FAST TEAM; The Men Who Won the Relay Cycle Race for Their State. ALL ABOVE THE AMATEUR STANDARD Selection of the Riders No Easy Task, but Each Proved Worthy and Showed Pluck in the Race."", 'name': None, 'seo': None, 'sub': None}",[],1895-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0892dcc0-54d9-5e2e-a67b-5caefd02d663,0,nyt://article/0892dcc0-54d9-5e2e-a67b-5caefd02d663
,https://www.nytimes.com/1895/07/01/archives/cycler-betts-badly-injured.html,,,5,The New York Times,[],"{'main': 'Cycler Betts Badly Injured.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Cycler Betts Badly Injured.', 'name': None, 'seo': None, 'sub': None}",[],1895-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0a325146-e6ec-5417-a69c-b00d582cb253,0,nyt://article/0a325146-e6ec-5417-a69c-b00d582cb253
"Platt, T. C.; Interview at Coney Island",https://www.nytimes.com/1895/07/01/archives/mr-hill-and-mr-platt-meet-at-manhattan-beach-each-talks-of-victory.html,"Platt, T. C.; Interview at Coney Island",,1,The New York Times,[],"{'main': 'MR. HILL AND MR. PLATT MEET; At Manhattan Beach Each Talks of Victory for His Party -- A Gathering of Politicians.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MR. HILL AND MR. PLATT MEET; At Manhattan Beach Each Talks of Victory for His Party -- A Gathering of Politicians.', 'name': None, 'seo': None, 'sub': None}",[],1895-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0e868a33-cafd-52be-8e16-e7e7e221af23,0,nyt://article/0e868a33-cafd-52be-8e16-e7e7e221af23
"STAPLETON, S.I., June 30. -- The Staten Island police renewed the raids upon the hotel keepers at South Beach to-day, and arrested thirteen proprietors and bartenders. All were arraigned before Justices, and held for trial during the coming week. Notwithstanding the vigilance of the police, the crowd which visited the beach did not go dry, and found many ways of amusing themselves.  ",https://www.nytimes.com/1895/07/01/archives/arrests-made-on-staten-island.html,,,8,The New York Times,[],"{'main': 'Arrests Made on Staten Island.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Arrests Made on Staten Island.', 'name': None, 'seo': None, 'sub': None}",[],1895-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/13af51f4-bd09-5141-9441-56319fc3c05f,0,nyt://article/13af51f4-bd09-5141-9441-56319fc3c05f
"Detective Sergeant G. V. Zundt, ex-Fire Marshal Lewis, and Assistant Rice Charged with Aiding Gang; Weinig-Lewis Suit",https://www.nytimes.com/1895/07/01/archives/in-league-with-firebugs-deputy-sheriff-foxs-charge-against.html,"Detective Sergeant G. V. Zundt, ex-Fire Marshal Lewis, and Assistant Rice Charged with Aiding Gang; Weinig-Lewis Suit",,3,The New York Times,[],"{'main': ""IN LEAGUE WITH FIREBUGS; Deputy Sheriff Fox's Charge Against Ex-Detective Zundt. CORROBORATION FROM MICHAEL RYAN Fox Asserts that Ex-Fire Marshal Lewis and Assistant Rice Had Knowledge of Zundt's Doings."", 'kicker': None, 'content_kicker': None, 'print_headline': ""IN LEAGUE WITH FIREBUGS; Deputy Sheriff Fox's Charge Against Ex-Detective Zundt. CORROBORATION FROM MICHAEL RYAN Fox Asserts that Ex-Fire Marshal Lewis and Assistant Rice Had Knowledge of Zundt's Doings."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Brooklyn (NYC)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ARSON', 'rank': 2, 'major': 'N'}]",1895-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/15417b22-577f-5fd0-b283-8ff161aaa1d8,0,nyt://article/15417b22-577f-5fd0-b283-8ff161aaa1d8
,https://www.nytimes.com/1895/07/01/archives/a-bronze-bust-of-cromwell.html,,,4,The New York Times,[],"{'main': 'A Bronze Bust of Cromwell.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'A Bronze Bust of Cromwell.', 'name': None, 'seo': None, 'sub': None}",[],1895-07-01T05:00:00+0000,article,None,Archives,"{'original': 'From The Pall Mall Gazette', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/16342466-8198-5496-b8ca-a1a4ce87e265,0,nyt://article/16342466-8198-5496-b8ca-a1a4ce87e265
,https://www.nytimes.com/1895/07/01/archives/burglaries-at-port-chester.html,,,2,The New York Times,[],"{'main': 'Burglaries at Port Chester.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Burglaries at Port Chester.', 'name': None, 'seo': None, 'sub': None}",[],1895-07-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1657e3fd-f966-5414-8d11-3a2f9cf3c74d,0,nyt://article/1657e3fd-f966-5414-8d11-3a2f9cf3c74d
