abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"WASHINGTON, Sunday, May 31.",https://www.nytimes.com/1863/06/01/archives/a-fight-in-virginia-attack-upon-a-train-at-catletts-station-by.html,,"WASHINGTON, Sunday, May 31.",1,The New York Times,[],"{'main': ""A FIGHT IN VIRGINIA.; Attack upon a Train at Catlett's Station by Moseby's Guerrillas. Subsequent Defeat of the Rebels with Heavy Loss. CAPTURE OF THEIR ARTILLERY"", 'kicker': None, 'content_kicker': None, 'print_headline': ""A FIGHT IN VIRGINIA.; Attack upon a Train at Catlett's Station by Moseby's Guerrillas. Subsequent Defeat of the Rebels with Heavy Loss. CAPTURE OF THEIR ARTILLERY"", 'name': None, 'seo': None, 'sub': None}",[],1863-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0b61185f-fcbe-5c76-b251-c1e8a9438f50,261,nyt://article/0b61185f-fcbe-5c76-b251-c1e8a9438f50
"ALBANY, Saturday, May 30.",https://www.nytimes.com/1863/06/01/archives/albany-cattle-market.html,,"ALBANY, Saturday, May 30.",5,The New York Times,[],"{'main': 'Albany Cattle Market.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Albany Cattle Market.', 'name': None, 'seo': None, 'sub': None}",[],1863-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0cbed88e-2937-5d2e-9975-d444198ae594,59,nyt://article/0cbed88e-2937-5d2e-9975-d444198ae594
"Our correspondence from Venezuela this morning assures us of the end of the civil war in that country, and of the recognition of the Government of Gen. PAEZ by the Federals. A treaty of peace has been signed. Business, in consequence, had become very brisk, and the country bid fair to become once more prosperous.  ",https://www.nytimes.com/1863/06/01/archives/general-news.html,,"Our correspondence from Venezuela this morning assures us of the end of the civil war in that country, and of the recognition of the Government of Gen. PAEZ by the Federals. A treaty of peace has been signed. Business, in consequence, had become very brisk, and the country bid fair to become once more prosperous.",4,The New York Times,[],"{'main': 'GENERAL NEWS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'GENERAL NEWS.', 'name': None, 'seo': None, 'sub': None}",[],1863-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0de35f61-dd4d-5ddd-b67a-7f893e6f1c7b,388,nyt://article/0de35f61-dd4d-5ddd-b67a-7f893e6f1c7b
"LOUISVILLE, Sunday, May 31.",https://www.nytimes.com/1863/06/01/archives/adjgen-thomas-ill-at-louisville.html,,"LOUISVILLE, Sunday, May 31.",5,The New York Times,[],"{'main': 'Adj.-Gen. Thomas Ill at Louisville.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Adj.-Gen. Thomas Ill at Louisville.', 'name': None, 'seo': None, 'sub': None}",[],1863-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0e9fb1da-d875-5400-b7a3-7edd0ccb307e,42,nyt://article/0e9fb1da-d875-5400-b7a3-7edd0ccb307e
"On Thursday next Gen. BURNSIDE Will remove the headquarters of the Department of the Ohio to Hickman Bridge, Ky., about ten miles south of Nicholasville.  ",https://www.nytimes.com/1863/06/01/archives/gen-burnsides-department-headquarters-to-be-removed-to-hickman.html,,"CINCINNATI, Sunday, May 31.",1,The New York Times,[],"{'main': ""GEN. BURNSIDE'S DEPARTMENT.; Headquarters to be Removed to Hickman Bridge. The Retaliatory Policy to be Carried Out."", 'kicker': None, 'content_kicker': None, 'print_headline': ""GEN. BURNSIDE'S DEPARTMENT.; Headquarters to be Removed to Hickman Bridge. The Retaliatory Policy to be Carried Out."", 'name': None, 'seo': None, 'sub': None}",[],1863-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12ed7967-07fd-5435-b6fa-3524ffc1c9f2,100,nyt://article/12ed7967-07fd-5435-b6fa-3524ffc1c9f2
Development of the Strength of the,https://www.nytimes.com/1863/06/01/archives/development-of-southern-strength-the-issue-to-be-met.html,Development of the Strength of the,"All who return from the South, after having enjoyed even ordinary facilities for observation, testify to the suffering and inconvenience which the war is, in one way and another, entailing on the entire people of the scarcity of certain kinds of food and clothing, and ... ",4,The New York Times,[],"{'main': 'Development of Southern Strength The Issue to be Met.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Development of Southern Strength The Issue to be Met.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Editorials', 'rank': 1, 'major': 'N'}]",1863-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1fa601c7-c2e8-577c-a05b-a8af64d4e935,1238,nyt://article/1fa601c7-c2e8-577c-a05b-a8af64d4e935
"The steamship Jura,from Liverpool on the 21st and Londonderry on the ""2d, arrived off Cape Race on Friday afternoon, and a summary of her news is telegraphed. The steamship Sidon, from Liverpool on the 19th and Queenstown on the 20th, arrived at this port yesterday. The advices by these arrivals are five days later, but are of no great importance politically.  ",https://www.nytimes.com/1863/06/01/archives/from-europe.html,,"The steamship Jura,from Liverpool on the 21st and Londonderry on the ""2d, arrived off Cape Race on Friday afternoon, and a summary of her news is telegraphed. The steamship Sidon, from Liverpool on the 19th and Queenstown on the 20th, arrived at this port yesterday. The advices by these arrivals are five days later, but are of no great importance politically. There was a feeling of suspenso regarding American affairs, and a desire to hear further news. Rumors of an armistice between the North and South, growing in some manner out of the news relating to Gen. HOOKER taken out by the Persia, had been dispelled by the Glasgow, which arrived out on the 22d. The London papers commented freely on the movement of Gen. HOOKER, and the apparent position of the National army, and generally came to the conclusion that he would suffer a reverse, if not a disastrous defeat. The news of the captures made by the Alabama and Florida on the South American coast had reached England. The reply of President LINCOLN to the address of the Emancipation Society had been received. He states that the address was very gratifying to him, and he expresses friendly feelings toward England. Accounts from Poland continue to represent the revolution as spreading. The Russian amnesty had been utterly refused in all quarters. The advices taken out by the Glasgow had created buoyancy in the Liverpool Cotton market, and prices, which had been declining during the week, nearly recovered. Breadstuffs and Provisions were steady. Consols for money 93 1/2.",4,The New York Times,[],"{'main': 'FROM EUROPE.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FROM EUROPE.', 'name': None, 'seo': None, 'sub': None}",[],1863-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/20871078-9176-53fb-9892-2bdb351db2ee,258,nyt://article/20871078-9176-53fb-9892-2bdb351db2ee
A Party Crisis in,https://www.nytimes.com/1863/06/01/archives/the-crisis-in-canada-signs-of-disaffection.html,A Party Crisis in,"An ordinary party crisis in Canada would not be likely to disturb the balance of power in either world; and would, perhaps, fail to excite any particular emotion beyond a limited provincial circle. But, we take it, that a careful analysis of the Parliamentary upheavals which have been witnessed in Canada, at intervals during the past twelve months, would show something like a growing conflict of interest and of sympathy between the great dependency and its parent country.",4,The New York Times,[],"{'main': 'The Crisis in Canada Signs of Disaffection.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Crisis in Canada Signs of Disaffection.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Canada', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Editorials', 'rank': 2, 'major': 'N'}]",1863-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/25148812-69d5-533f-a06a-a12636eb7e25,1258,nyt://article/25148812-69d5-533f-a06a-a12636eb7e25
"MURFREESBORO, Saturday, May 30.",https://www.nytimes.com/1863/06/01/archives/the-latest-rebel-reports-vicksburgh-still-holding-out-on-the-26th.html,,"MURFREESBORO, Saturday, May 30.",1,The New York Times,[],"{'main': 'THE LATEST REBEL REPORTS.; Vicksburgh Still Holding Out on the 26th.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE LATEST REBEL REPORTS.; Vicksburgh Still Holding Out on the 26th.', 'name': None, 'seo': None, 'sub': None}",[],1863-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/26168c45-bcd6-51ec-a433-32baff560298,207,nyt://article/26168c45-bcd6-51ec-a433-32baff560298
"It is very amusing to observe the vigorous and united attempts of the journals in the Copperhead interest to disparage the Loyal State Convention at Utica The Albany Argus and Atlas teems with paragraphs of all shapes and sizes seeking to prove that it was a failure, that nobody was there, that it was an overwhelming McClellan demonstration, &c, &c. If it was so small an affair, why make so much fuss about it? And if it was a McClellan meeting, why abuse it? This excessive anxiety to belittle it, proves that somebody is hurt.",https://www.nytimes.com/1863/06/01/archives/the-utica-convention.html,,"It is very amusing to observe the vigorous and united attempts of the journals in the Copperhead interest to disparage the Loyal State Convention at Utica The Albany Argus and Atlas teems with paragraphs of all shapes and sizes seeking to prove that it was a failure, that nobody was there, that it was an overwhelming McClellan demonstration, &c, &c. If it was so small an affair, why make so much fuss about it? And if it was a McClellan meeting, why abuse it? This excessive anxiety to belittle it, proves that somebody is hurt.",4,The New York Times,[],"{'main': 'THE UTICA CONVENTION', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE UTICA CONVENTION', 'name': None, 'seo': None, 'sub': None}",[],1863-06-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/26a3e883-b9f9-5a87-b8cc-67d1eec33a34,95,nyt://article/26a3e883-b9f9-5a87-b8cc-67d1eec33a34
