abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri,print_section
"Clifton, Staten Island; St. John's Church; Consecration",https://www.nytimes.com/1871/10/01/archives/consecration-of-st-johns-brilliant-opening-of-a-beautiful-church-in.html,"Clifton, Staten Island; St. John's Church; Consecration",,8,The New York Times,[],"{'main': ""CONSECRATION OF ST. JOHN'S.; Brilliant Opening of a Beautiful Church in Clifton, Staten Island."", 'kicker': None, 'content_kicker': None, 'print_headline': ""CONSECRATION OF ST. JOHN'S.; Brilliant Opening of a Beautiful Church in Clifton, Staten Island."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'PROTESTANT EPISCOPAL CHURCH', 'rank': 1, 'major': 'N'}]",1871-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0694a43f-6b53-543a-828c-fc3d46645806,0,nyt://article/0694a43f-6b53-543a-828c-fc3d46645806,
,https://www.nytimes.com/1871/10/01/archives/died.html,,,5,The New York Times,[],"{'main': 'DIED.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'DIED.', 'name': None, 'seo': None, 'sub': None}",[],1871-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0d2694b4-d087-5b7d-a2ba-a660ca26e780,0,nyt://article/0d2694b4-d087-5b7d-a2ba-a660ca26e780,
,https://www.nytimes.com/1871/10/01/archives/statistics-of-the-week.html,,,8,The New York Times,[],"{'main': 'Statistics of the Week.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Statistics of the Week.', 'name': None, 'seo': None, 'sub': None}",[],1871-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0d70e564-36a7-5784-9429-7276337392f5,0,nyt://article/0d70e564-36a7-5784-9429-7276337392f5,
"Dutton, Salmon",https://www.nytimes.com/1871/10/01/archives/death-in-a-police-cell-a-strange-suicide.html,"Dutton, Salmon",,6,The New York Times,[],"{'main': 'Death in a Police Cell A Strange Suicide.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Death in a Police Cell A Strange Suicide.', 'name': None, 'seo': None, 'sub': None}",[],1871-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0d74ef9e-5a21-582e-8816-03eb78bddbf1,0,nyt://article/0d74ef9e-5a21-582e-8816-03eb78bddbf1,
"Danville, Va., Negroes",https://www.nytimes.com/1871/10/01/archives/riot-in-danville-va-military-called-out.html,"Danville, Va., Negroes",,1,The New York Times,[],"{'main': 'Riot in Danville, Va. Military Called Out.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Riot in Danville, Va. Military Called Out.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'RIOTS', 'rank': 1, 'major': 'N'}]",1871-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12a06450-4a17-515c-a228-83648297bb18,0,nyt://article/12a06450-4a17-515c-a228-83648297bb18,
"LONDON, Sept. 30. The Princess ALEXANDRA arrived at Aberdeen today and received a perfect ovation from the citizens of the place. She will shortly visit the Queen at Balmoral.  ",https://www.nytimes.com/1871/10/01/archives/general-european-news-princess-alexandra-to-visit-balmoral-the.html,,,1,The New York Times,[],"{'main': 'GENERAL EUROPEAN NEWS.; Princess Alexandra to Visit Balmoral The English Revenue Returns. Universal Tranquillity in Spain The Elections to Take Place Today Disturbances in the North African Provinces.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'GENERAL EUROPEAN NEWS.; Princess Alexandra to Visit Balmoral The English Revenue Returns. Universal Tranquillity in Spain The Elections to Take Place Today Disturbances in the North African Provinces.', 'name': None, 'seo': None, 'sub': None}",[],1871-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12d774ab-636e-5e8e-9133-76115836d422,0,nyt://article/12d774ab-636e-5e8e-9133-76115836d422,
Reign of Anarchy,https://www.nytimes.com/1871/10/01/archives/the-reign-of-anarchy.html,Reign of Anarchy,,4,The New York Times,[],"{'main': 'The Reign of Anarchy.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Reign of Anarchy.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Editorials', 'rank': 2, 'major': 'N'}]",1871-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/16247ca4-91e1-5db3-8853-af201d4e3f95,0,nyt://article/16247ca4-91e1-5db3-8853-af201d4e3f95,
"Wyker, Mr. Henry and Wife",https://www.nytimes.com/1871/10/01/archives/shocking-tragedy-in-newjersey.html,"Wyker, Mr. Henry and Wife",,1,The New York Times,[],"{'main': 'Shocking Tragedy in New-Jersey.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Shocking Tragedy in New-Jersey.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MURDERS', 'rank': 1, 'major': 'N'}]",1871-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1f253eb0-9a43-5f20-87bd-d300ab677a49,0,nyt://article/1f253eb0-9a43-5f20-87bd-d300ab677a49,
Sketch,https://www.nytimes.com/1871/10/01/archives/bishop-selwyn.html,Sketch,,4,The New York Times,[],"{'main': 'Bishop Selwyn.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bishop Selwyn.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Editorials', 'rank': 1, 'major': 'N'}]",1871-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/219cbd80-1783-5b26-9f61-478f027ae1b5,0,nyt://article/219cbd80-1783-5b26-9f61-478f027ae1b5,
"American Tattersall's, Opening of",https://www.nytimes.com/1871/10/01/archives/political-notes-local-political-brevities-opening-of-the-american.html,"American Tattersall's, Opening of",,5,The New York Times,[],"{'main': ""POLITICAL NOTES.; Local Political Brevities. Opening of the American Tattersall's The Jerome Park Races."", 'kicker': None, 'content_kicker': None, 'print_headline': ""POLITICAL NOTES.; Local Political Brevities. Opening of the American Tattersall's The Jerome Park Races."", 'name': None, 'seo': None, 'sub': None}",[],1871-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/252716d9-f34a-5114-b56c-2cdbccd04b7f,0,nyt://article/252716d9-f34a-5114-b56c-2cdbccd04b7f,
Ticket Agents' Convention in New-York,https://www.nytimes.com/1871/10/01/archives/ticketagents-convention-third-day.html,Ticket Agents' Convention in New-York,,1,The New York Times,[],"{'main': ""Ticket-Agents' Convention Third Day."", 'kicker': None, 'content_kicker': None, 'print_headline': ""Ticket-Agents' Convention Third Day."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'RAILROAD', 'rank': 1, 'major': 'N'}]",1871-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2888ab1e-5265-50b0-ab60-f0fdd170a03d,0,nyt://article/2888ab1e-5265-50b0-ab60-f0fdd170a03d,
"That the corruption in the Municipal Government threatens private morality, the Jewish Times feels assured, and, in urging the religious necessity of eradicating it, it says:  ",https://www.nytimes.com/1871/10/01/archives/spirit-of-religious-press.html,,,3,The New York Times,[],"{'main': 'SPIRIT OF RELIGIOUS PRESS', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SPIRIT OF RELIGIOUS PRESS', 'name': None, 'seo': None, 'sub': None}",[],1871-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2892aa8e-58f6-5dd7-88b5-a342a6942dfa,0,nyt://article/2892aa8e-58f6-5dd7-88b5-a342a6942dfa,
,https://www.nytimes.com/1871/10/01/archives/what-the-people-say.html,,,1,The New York Times,[],"{'main': 'WHAT THE PEOPLE SAY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WHAT THE PEOPLE SAY.', 'name': None, 'seo': None, 'sub': None}",[],1871-10-01T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/30002d87-a7a0-56be-9849-a203217e73ef,0,nyt://article/30002d87-a7a0-56be-9849-a203217e73ef,
